author,quote
Mahmoud Abbas,"Peace and security cannot be guaranteed by the construction of walls, by the erection of checkpoints and the confiscation of land, but rather by the recognition of rights."
Mahmoud Abbas,destructive policy toward the truce and the peace process.
Mahmoud Abbas,I am convinced that we could sign a peace accord in less than a year.
Mahmoud Abbas,"These issues are certainly harming the peace, and anyone who continues with it of course doesn't want peace."
Mahmoud Abbas,a person who has got the will to work for peace.
Mahmoud Abbas,"This exit of the settlers is the result of sacrifices of our people, the patience of our people ... and the wisdom of our people."
Mahmoud Abbas,"This pullout is a result of our sacrifice, of our patience, the sacrifice of our people, the steadfastness, and the wise people of our nation."
Mahmoud Abbas,"This pullout is a result of our sacrifice, of our patience, the sacrifice of our people, the steadfastness, and the wise people of our nation,"
Mahmoud Abbas,"This place was a taboo for us for the past 38 years, and now we are standing here."
Mahmoud Abbas,"I tell you, frankly, we have a historical opportunity that hinges on our good performance. Today there is no room for personal agendas,"
Mahmoud Abbas,"A new opportunity for peace is born,"
Mahmoud Abbas,"We have an opportunity and it would be irresponsible if we, the Israelis, or the world allow it to slip away,"
Mahmoud Abbas,Now these mistakes have been corrected.
Mahmoud Abbas,We're back to square one. Now we need time to regain calm. Our people need a quiet life and to make a living.
Mahmoud Abbas,The two leaders will not meet today because negotiators are still engaged in talks to prepare for the meeting. There will be another meeting tonight to try to finalize a joint document.
Mahmoud Abbas,"The two leaders will not meet today because negotiators are still engaged in talks to prepare for the meeting, ... There will be another meeting tonight to try to finalize a joint document."
Mahmoud Abbas,"We have taken active steps in imposing the rule of law and public order and ban armed demonstrations,"
Mahmoud Abbas,to keep law and order.
Mahmoud Abbas,We cannot build foundations of a state without rule of law.
Mahmoud Abbas,"We must all be responsible and guard the land and the property because it will leave the impression on the world that we are cultured and deserve a state,"
Mahmoud Abbas,"There have been some mistakes due to the feeling of joy,"
Mahmoud Abbas,The information I received from Jordan's prime minister and intelligence chief is dangerous and surprising at the same time.
Mahmoud Abbas,"I think that we are able to put all these ideas together and finalize them soon,"
Mahmoud Abbas,I am ready to meet him as soon as possible and I hope to sit round the negotiating table immediately.
Mahmoud Abbas,New era of peace and hope [on a ceasefire]
Mahmoud Abbas,"We are so happy with this election festival. So far, it's going very well and we hope it will keep going well until the end without any troubles."
Mahmoud Abbas,"The bullets that hit your bodies and the wounds that are still in your bodies are signs of honor,"
Mahmoud Abbas,"Up until now we haven't asked anyone to form a government. But we've negotiated with some of the factions and, of course, we will ask the party that has received the most votes to do so."
Mahmoud Abbas,"Of course, I am going to ask the majority party to form the government."
Mahmoud Abbas,"Until now, we haven't asked anyone to form the government. We are carrying on contacts with all factions, and of course we will ask the party that won the majority to form the government."
Mahmoud Abbas,"This government will continue until the end of the election period,"
Mahmoud Abbas,"lack of support for the government's policies; harsh and dangerous domestic incitement against the government and the obstruction of its functions, and unjustified accusations that the government and the prime minister had the motive of either having control over everything or nothing."
Mahmoud Abbas,"I pray to God to help us. The task is not easy, neither for us nor for the new government."
Mahmoud Abbas,"These are days of glory,"
Mahmoud Abbas,"While we are happy the Israelis have left Gaza ... we really have no hope for the future here in the West Bank,"
Mahmoud Abbas,for the sake of peace and the future of both peoples and the region.
Mahmoud Abbas,"We hope that we can reach a satisfactory solution for us, because it's important to have full freedom for people to come in and out, ... This subject is under serious discussion, but there is no agreement at this time ... We hope that we can reach solutions for all the crossings very soon."
Mahmoud Abbas,"We hope that we can reach a satisfactory solution for us, because it's important to have full freedom for people to come in and out,"
Mahmoud Abbas,fire all directors of the security services who failed to fulfill their duties.
Mahmoud Abbas,We are fully aware that the movement of finance is now globally subject to many inspections. I don't think the world can allow the entry of this type of money.
Mahmoud Abbas,"All of us agree elections must be allowed in Jerusalem too. If elections are not allowed there, all the factions agree the elections must be cancelled."
Mahmoud Abbas,"We all agree that Jerusalem should be included in the elections. If it is not included, all the factions agree there should be no elections."
Mahmoud Abbas,"Elections have been done in some places, and we deal with that in a positive way. For places which have not held their primaries, we will find a suitable solution."
Mahmoud Abbas,"You may have not taken into consideration the issue of elections, or some of you may have believed that I am going to delay the elections."
Mahmoud Abbas,"The elections took place in some areas and we will deal with the results of these areas in a positive way, ... As for the areas in which elections did not take place, we will find a proper solution."
Mahmoud Abbas,"This is sabotage and aimed at sabotaging the elections, not only the elections, but also the security of Palestinians. The culprits must be punished."
Mahmoud Abbas,We are so happy with this election festival.
Mahmoud Abbas,No state on earth can afford to allow several authorities to co-exist next to one another.
Mahmoud Abbas,"We could reach a point where I cannot perform my duty. Then I will not continue sitting in this place, against and in spite of my convictions."
Mahmoud Abbas,There are now grave doubts
Mahmoud Abbas,We have accepted the principle of democracy and we are committed to respect the popular verdict and the result of that national consultation.
Mahmoud Abbas,We should let them go peacefully in order not to give them any reason to delay the evacuation.
Mahmoud Abbas,"The Israelis say: 'OK, we'll impose a unilateral solution' - which means that they will postpone, delay the struggle and they will not solve the problem."
Mahmoud Abbas,We recognize that Palestinians need help in consolidating security forces and training security forces that would defeat the terrorists that would like to stop the march of freedom.
Mahmoud Abbas,Why assume that there will be crisis? Let us resort to dialogue. Everything comes through dialogue.
Mahmoud Abbas,We are in real financial crisis.
Mahmoud Abbas,We are in real financial crisis. We hope we can overcome it month by month.
Mahmoud Abbas,We cannot build a viable state with a country that is disintegrating into small pieces.
Mahmoud Abbas,"There will be no military solution to this conflict,"
Mahmoud Abbas,"If we build this confidence together, that will lead to other important steps,"
Mahmoud Abbas,"We are embarking on a new era, and we call on the international community to help us return to the negotiating table with the Israelis, to conclude a peace agreement and implement it."
Mahmoud Abbas,"We are coming into a new phase. In this phase, we are calling for the international community to help us return to the negotiating table with the Israelis, conclude the peace process and implement it."
Mahmoud Abbas,"Ending this deterioration requires the commitment of all parties to end violence and cease fire and begin serious implementation of the road map,"
Mahmoud Abbas,"That made sense, but maybe in hindsight it doesn't look so clever."
Mahmoud Abbas,so it will become a model of civilization for the rest of the world.
Mahmoud Abbas,"Do you think I am happy to work like this? I want to earn some living to feed my children,"
Mahmoud Abbas,"The situation along the border is stable and the chaos we saw in the past few days is over,"
Mahmoud Abbas,The chaos and security lapses create fertile ground for our enemies to hold back our people as they struggle for freedom and independence.
Mahmoud Abbas,"could widen the cycle of violence, chaos, extremism and bloodshed."
Mahmoud Abbas,"From today we will not allow armed chaos, the taking of the law into individual hands, or attacks on public property."
Mahmoud Abbas,"The chaos that existed is over,"
Mahmoud Abbas,We have one law for everyone and no one is above the law. We are not going to tolerate chaos after today.
Mahmoud Abbas,I will be able to control the chaos in Gaza.
Mahmoud Abbas,Tomorrow they will start leaving part of the West Bank. It's a beginning of the full withdrawal from all the settlements. We will not close our eyes. We will not rest until they leave from all our land.
Mahmoud Abbas,We have one authority and one law and everyone has the responsibility to follow that law and that authority.
Mahmoud Abbas,"The constitution gives me clear and definite authority to remove a government from power, but I don't want to use this authority. Everyone should know that by law this power is in my hands."
Mahmoud Abbas,"one authority, one legitimate gun, one law."
Mahmoud Abbas,The withdrawal of the [Israeli] army and settlers from the Gaza Strip does not signal the end of the occupation
Mahmoud Abbas,There will be a procedure to present the government to parliament for discussion and approval.
Mahmoud Abbas,"According to the agreement, the truce is continuing and it's not linked to a time ... and everyone knows that,"
Mahmoud Abbas,"This subject is under serious discussion, but there is no agreement at this time ... We hope that we can reach solutions for all the crossings very soon."
Mahmoud Abbas,"We are all in agreement that Jerusalem has to be included in the election. And if it is not included, all the factions agree that there will be no elections."
Mahmoud Abbas,"only with an international agreement because we want to do the right thing at the right time, to behave as a state in a responsible way."
Mahmoud Abbas,"It was a good meeting, ... We discussed the (Gaza) agreement reached yesterday. We discussed the continuation of such meetings."
Mahmoud Abbas,"I am always optimistic, because at the end we will ultimately reach agreement. But I reaffirm we will not accept a partial agreement,"
Mahmoud Abbas,"I am optimistic and I expect that we will reach an overall agreement with everybody for a complete cease-fire in all the territories,"
Mahmoud Abbas,It is necessary for everyone to be committed to a calm agreement.
Mahmoud Abbas,Any aggression against our foreign guests represents a challenge to the rule of law and we will not permit it.
Mahmoud Abbas,"It's important to see action,"
Mahmoud Abbas,We condemn this action and repeat that the extremist forces are still intent to destroy any efforts toward peace.
Mahmoud Abbas,"and a dangerous obstacle to the achievement of an independent, sovereign state we seek."
Edward Abbey,"When the biggest, richest, glassiest buildings in town are the banks, you know that town's in trouble."
Edward Abbey,"There have been some, even in the Park Service, who advocate spraying Delicate Arch with a fixative of some sort - Elmer's glue perhaps or Lady Clairol Spray Net."
Edward Abbey,"High technology has done us one great service: It has retaught us the delight of performing simple and primordial tasks - chopping wood, building a fire, drawing water from a spring"
Edward Abbey,"A journey into the wilderness is the freest, cheapest, most nonprivileged of pleasures. Anyone with two legs and the price of a pair of army surplus combat boots may enter."
Edward Abbey,"God still sits on the throne, the devil is a liar. You may be goingthrough a tough time right now but God is getting ready to bless youin a way that only He can. Keep the faith. My instructions were topick four people that I wanted God to bless, and I picked you. Pleasepass this to at least four people you care about"
Edward Abbey,"In the modern techno-industrial culture, it is possible to proceed from infancy into senility without ever knowing manhood"
Edward Abbey,"When a man's best friend is his dog, that dog has a problem"
Edward Abbey,Belief in the supernatural reflects a failure of the imagination
Edward Abbey,The distrust of wit is the beginning of tyranny.
Edward Abbey,Wilderness is not a luxury but a necessity of the human spirit.
Edward Abbey,"When a man's best friend is his dog, that dog has a problem."
Edward Abbey,"Say what you like about my bloody murderous government,' I says, 'but don't insult me poor bleedin' country."
Edward Abbey,Climbing K2 or floating the Grand Canyon in an inner tube; there are some things one would rather have done than do.
Edward Abbey,Belief in the supernatural reflects a failure of the imagination.
Edward Abbey,A drink a day keeps the shrink away.
Edward Abbey,Taxation: how the sheep are shorn.
Edward Abbey,Grown men do not need leaders.
Edward Abbey,Civilization is a youth with a molotov cocktail in his hand. Culture is the Soviet tank or L.A. cop that guns him down.
Edward Abbey,"Our culture runs on coffee and gasoline, the first often tasting like the second."
Edward Abbey,"The idea of wilderness needs no defense, it only needs defenders."
Edward Abbey,You can't study the darkness by flooding it with light.
Edward Abbey,If the end does not justify the means - what can?
Edward Abbey,Love implies anger. The man who is angered by nothing cares about nothing.
Edward Abbey,"Anarchism is founded on the observation that since few men are wise enough to rule themselves, even fewer are wise enough to rule others."
Edward Abbey,"May your trails be crooked, winding, lonesome, dangerous, leading to the most amazing view. May your mountains rise into and above the clouds."
Edward Abbey,"There is science, logic, reason; there is thought verified by experience. And then there is California."
Edward Abbey,Growth for the sake of growth is the ideology of the cancer cell.
Edward Abbey,A patriot must always be ready to defend his country against his government.
Edward Abbey,The missionaries go forth to Christianize the savages - as if the savages weren't dangerous enough already.
Edward Abbey,What is the purpose of the giant sequoia tree? The purpose of the giant sequoia tree is to provide shade for the tiny titmouse.
Edward Abbey,Society is like a stew. If you don't stir it up every once in a while then a layer of scum floats to the top.
Edward Abbey,"That which today calls itself science gives us more and more information, and indigestible glut of information, and less and less understanding."
Edward Abbey,"One man alone can be pretty dumb sometimes, but for real bona fide stupidity, there ain't nothin' can beat teamwork."
Edward Abbey,Power is always dangerous. Power attracts the worst and corrupts the best.
Edward Abbey,"For myself I hold no preferences among flowers, so long as they are wild, free, spontaneous. Bricks to all greenhouses! Black thumb and cutworm to the potted plant!"
George Abbott,"We're particularly concerned with the lack of disclosure in the '50s, '60s and '70s around the potential damages of this product."
George Abbott,"[B.C. Health Minister George Abbott praised the initiative.] The province commends the Lois Fish Palliative Society for creating a source of comprehensive information on palliative resources in B.C., ... By January 2006, we are hopeful this resource will link directly with B.C. NurseLine and further enhance the ability of the nurses to provide greater assistance to British Columbians with end-of-life care, service providers and organizations in their communities."
George Abbott,"We have not found any evidence or data either within the Ministry of Health or within the Fraser Health Authority that would appear to substantiate that particular suggestion, so we're following up now with the authors of the report to find out exactly what they meant."
Greg Abbott,We keep discovering additional methods Sony used to deceive Texas consumers who thought they were simply buying music. Thousands of Texans are now potential victims of this deceptive game Sony played with consumers for its own purposes.
Greg Abbott,"I am pleased this judge concluded that Merck made a wrong move by trying to run from justice in a Texas state court,"
Greg Abbott,"I thank the McAllen Police Department for assisting us in bringing this man to justice,"
Greg Abbott,"Sony has engaged in a technological version of cloak and dagger deceit against consumers by hiding secret files on their computers,"
Greg Abbott,Sony has engaged in a technological version of cloak-and-dagger deceit against consumers by hiding secret files on their computers.
Jack Abbott,"When they talk of ghosts of the dead who wander in the night with things still undone in life, they approximate my subjective experience of this life."
Jack Abbott,"I have been desperate to escape for so many years now, it is routine for me to try to escape."
Jack Abbott,Nothing is over and done with. Nothing. Not even your malice.
Jack Abbott,"My eyes, my brain seek out escape routes wherever I am sent."
Jack Abbott,"When I'm forced by circumstances to be in a crowd of prisoners, it's all I can do to refrain from attack."
Jack Abbott,"Imagine a thousand more such daily intrusions in your life, every hour and minute of every day, and you can grasp the source of this paranoia, this anger that could consume me at any moment if I lost control."
Jack Abbott,I escaped one time. In 1971 I was in the free world for six weeks.
Jack Abbott,"The other inmates stand in a long straight line, flanked by guards, and I am dragged past them. I do not respect them, because they will not run - will not try to escape."
Jack Abbott,I find it painful and angering to look in a mirror.
Jack Abbott,"The part of me which wanders through my mind and never sees or feels actual objects, but which lives in and moves through my passions and my emotions, experiences this world as a horrible nightmare."
Jack Abbott,"As long as I am nothing but a ghost of the civil dead, I can do nothing."
Jack Abbott,One morning I woke up and was plunged into psychological shock. I had forgotten I was free.
Jack Abbott,Because there is something helpless and weak and innocent - something like an infant - deep inside us all that really suffers in ways we would never permit an insect to suffer.
Jack Abbott,At age nine I began serving long stints in juvenile detention quarters. At age twelve I was sent to the Utah State Industrial School For Boys... at age eighteen I was released as an adult.
Abdelwahab Abdallah,"Agreements which, I hope, will be followed by other treaties that will give increasing force to cooperation. It is now up to our diplomats to work for them to be implemented."
Abdelwahab Abdallah,"We have always had profound ties, of respect and mutual cooperation."
Abdelwahab Abdallah,"This meeting greatly strengthened my conviction that cooperation between both countries may have another strong boost. We identified a desire for cooperation in all levels of government, not only of the Executive, but also of the Legislative."
Paula Abdul,I've never been to MAGIC before. This is a little overwhelming.
Paula Abdul,"I love, love you, love you."
Paula Abdul,"Im grateful this ordeal is over, and Im so looking forward to getting back to the job I love,"
Paula Abdul,Great. Just what I needed was a compliment on my wardrobe from someone who's always on the worst-dressed list.
Paula Abdul,"You moved me. ... You celebrate what this competition is all about, and you are an American Idol."
Paula Abdul,Your talent is your art. It is not to be taken for granted.
Paula Abdul,There is love there. And then there's times when I can't even stomach Simon. You don't have to sit next to him. That's all I have to say.
Paula Abdul,There are many talented people.
Paula Abdul,"The producers felt that 24 would be good for the audience, to really get to know who these 12 and 12 are."
Paula Abdul,"The more auditions you go on, the more you will learn not to take it personally."
Paula Abdul,I'm happily single.
Paula Abdul,"I'm grateful this ordeal is over, and I'm so looking forward to getting back to the job I love."
Paula Abdul,I will never forget my humble beginnings as a Laker Girl. It was probably one of the most fun jobs I ever had.
Paula Abdul,I think it would be great if there were no age limit.
Paula Abdul,I signed on with Disney to star and choreograph an original film.
Paula Abdul,"I have been working up until recently with Neil Simon, who has been adapting the character to me."
Paula Abdul,"I got a call to come in and meet Fox, and the rest is history."
Paula Abdul,I can't wait to be back on the dance floor. I feel really good about it.
Paula Abdul,"I am in Toronto, shooting a movie for NBC."
Paula Abdul,Everyone is your best friend when you are successful. Make sure that the people that you surround yourself with are also the people that you are not afraid of failing with.
Paula Abdul,Constructive criticism is about finding something good and positive to soften the blow to the real critique of what really went on.
Paula Abdul,Any types of auditions will be posted in trade magazines.
Paula Abdul,"America fell in love with the innocence of a kid who just was honest, saying, I did the best I could, and I had no formal training."
Paula Abdul,All you can do is the best you can do.
Paula Abdul,American Idol has taken over my whole life.
Paula Abdul,"You need these experiences. Just know that sometimes, the director has a specific look in mind."
Paula Abdul,Simon would not want to audition in front of Simon.
Paula Abdul,I'm working toward a CD that will have all of you dancing like crazy.
Paula Abdul,"When you go to meetings or auditions and you fail to prepare, prepare to fail. It is simple but true."
Paula Abdul,"When people expect me to go right, I'll go left. I'm unpredictable."
Paula Abdul,Virgin Records will probably release their own package sometime next year.
Paula Abdul,"Thousands of kids and parents come up to us and say, How do we get better as a singer?"
Paula Abdul,The cool part of being an entertainer is getting the opportunity to get your feet wet in all areas.
Paula Abdul,Simon drives me crazy. We are still arguing.
Paula Abdul,"My job, I think, is the hardest job out of all the judges because I am the only one that is a performer."
Paula Abdul,"If they're singing about heartbreak, they've lived it."
Paula Abdul,"If I decide to tour, I definitely would come to Washington, D.C. We'll see."
Paula Abdul,Idol has pretty much taken me out of my recording and out of my choreography. I have managed to slip in some choreography jobs. And I've been writing songs for other artists.
Paula Abdul,I think a duet with Janet is a great idea.
Paula Abdul,Can you imagine Simon as a kid? His imaginary friends probably never wanted to play with him.
Paula Abdul,"I welcome him like I welcome cold sores. He's from England, he's angry and he's got Mad Power Disease."
Paula Abdul,Find fitness with fun dancing. It is fun and makes you forget about the dreaded exercise.
Paula Abdul,"For all of those willing to help me start a family, I am flattered. I will let you know when I need your help."
Paula Abdul,"Keep the faith, don't lose your perseverance and always trust your gut extinct."
Kareem Abdul-Jabbar,"I allowed him far too much space in my own head, ... of these moves worked more than once."
Kareem Abdul-Jabbar,"Elgin's game was an incredible performance, also. I don't think there's any comparison. Elgin did it without three-point lines. His game was attacking the hoop and hitting jumpers inside 20 feet. Kobe's range is unreal, and he does it his way."
Kareem Abdul-Jabbar,"I've had enough success for two lifetimes, my success is talent put together with hard work and luck."
Kareem Abdul-Jabbar,"If they took the idea that they could escape poverty through education, I think it would make a more basic and long-lasting change in the way things happen. What we need are positive, realistic goals and the willingness to work. Hard work and practical goals."
Kareem Abdul-Jabbar,"Hes not a raw kind of talent. Hes got some sophistication to his basketball game, and I think he will progress quickly."
Kareem Abdul-Jabbar,"When we went up against teams that were better, I just hoped that we could steal the victories."
Kareem Abdul-Jabbar,"I'm still my parent's child, I'm still me, but I made a choice. I evolved into Kareem Abdul-Jabbar. I think it has to do with evolution."
Kareem Abdul-Jabbar,I'm not going to disappear.
Kareem Abdul-Jabbar,I would suggest that teachers show their students concrete examples of the negative effects of the actions that gangsta rappers glorify.
Kareem Abdul-Jabbar,I think that the good and the great are only separated by the willingness to sacrifice.
Kareem Abdul-Jabbar,"I think someone should explain to the child that it's OK to make mistakes. That's how we learn. When we compete, we make mistakes."
Kareem Abdul-Jabbar,I think I did very well against everyone who tried to defend me.
Kareem Abdul-Jabbar,I think black Americans expect too much from individual black Americans in terms of changing the status quo.
Kareem Abdul-Jabbar,"I tell kids to pursue their basketball dreams, but I tell them to not let that be their only dream."
Kareem Abdul-Jabbar,"I saw Islam as the correct way to live, and I chose to try to live that way."
Kareem Abdul-Jabbar,I listen to jazz mainly. Mainstream jazz.
Kareem Abdul-Jabbar,I hope to be involved in a successful movie script.
Kareem Abdul-Jabbar,I expect more people from China and Asia to end up in the NBA.
Kareem Abdul-Jabbar,Great players are willing to give up their own personal achievement for the achievement of the group. It enhances everybody.
Kareem Abdul-Jabbar,Fundamental preparation is always effective. Work on those parts of your game that are fundamentally weak.
Kareem Abdul-Jabbar,Five guys on the court working together can achieve more than five talented individuals who come and go as individuals.
Kareem Abdul-Jabbar,Center is a very tough position to play.
Kareem Abdul-Jabbar,"Black people don't have an accurate idea of their history, which has been either suppressed or distorted."
Kareem Abdul-Jabbar,"As brilliant an individual that Michael Jordan was, he was not successful until he got with a good team unit."
Kareem Abdul-Jabbar,"As a parent, I have a job as a role model to my children, and by extension, to other young people."
Kareem Abdul-Jabbar,A team will always appreciate a great individual if he's willing to sacrifice for the group.
Kareem Abdul-Jabbar,The extra pass and the extra effort on defense always get the job done.
Kareem Abdul-Jabbar,I didn't really seek attention. I just wanted to play the game well and go home.
Kareem Abdul-Jabbar,It's hard for young players to see the big picture. They just see three or four years down the road.
Kareem Abdul-Jabbar,Your mind is what makes everything else work.
Kareem Abdul-Jabbar,"You have to be able to center yourself, to let all of your emotions go... Don't ever forget that you play with your soul as well as your body."
Kareem Abdul-Jabbar,I can do something else besides stuff a ball through a hoop. My biggest resource is my mind.
Kareem Abdul-Jabbar,"One man can be a crucial ingredient on a team, but one man cannot make a team."
Kareem Abdul-Jabbar,"I try to do the right thing at the right time. They may just be little things, but usually they make the difference between winning and losing."
Kareem Abdul-Jabbar,You can't win if you don't play as a unit.
Kareem Abdul-Jabbar,"I'm not comfortable being preachy, but more people need to start spending as much time in the library as they do on the basketball court."
Kareem Abdul-Jabbar,"I think the NBA players have to be held accountable in a reasonable way, just like any other professionals."
Kareem Abdul-Jabbar,"I have been coaching recently. I coached high school basketball in Arizona, and I hope that more opportunities become available."
Kareem Abdul-Jabbar,"When the line started to blur between the fans and the players, sometimes things can get ugly."
Kareem Abdul-Jabbar,"When I was a kid, no one would believe anything positive that you could say about black people. That's a terrible burden."
Kareem Abdul-Jabbar,The transition was difficult. It's hard to stop something that you've enjoyed and that has been very rewarding.
Kareem Abdul-Jabbar,The game has basically not changed since I ended my career.
Kareem Abdul-Jabbar,My most memorable moment came in 1985 as we beat the Boston Celtics.
Kareem Abdul-Jabbar,Michael Jordan and Magic and myself all learned how to play the game in college programs that emphasized the team.
Kareem Abdul-Jabbar,"Jackie Robinson, as an athlete and as someone who was trying to make a stand for equality, he was exemplary."
Kareem Abdul-Jabbar,In athletics there's always been a willingness to cheat if it looks like you're not cheating. I think that's just a quirk of human nature.
Kareem Abdul-Jabbar,I wanted to play baseball!
Kareem Abdul-Jabbar,I think the NBA will certainly survive without Michael Jordan.
Kareem Abdul-Jabbar,"I felt that a number of people might have questioned my loyalty, but I continue to be a patriotic American."
Kareem Abdul-Jabbar,"I feel that there has been progress made since I was a boy on matters of race, but we have a long way to go."
Kareem Abdul-Jabbar,"My mother had to send me to the movies with my birth certificate, so that I wouldn't have to pay the extra fifty cents that the adults had to pay."
Kareem Abdul-Jabbar,You can't win unless you learn how to lose.
King Abdullah,Obviously we are fully committed to the peace process.
King Abdullah,"It also leads to bowing, which is a violation of God's law. The faithful bow to no one but God."
King Abdullah,"Looking at a potential future, you would want someone who suffered along with you,"
King Abdullah,"we are always loyal to our friends, including the United States."
King Abdullah,"These acts will not make us ... retreat from our role in fighting terror in all its forms,"
King Abdullah,We would like to provide India's requirement of energy in the future.
King Abdullah,"Madness and evil. It is the work of the devil, ... Such acts cannot be perpetrated by any individual who has a sense of decency or humanity or justice or faith."
King Abdullah,"If you look at democracy in the United States, you will see that it took many, many, many years to develop."
King Abdullah,It would take a miracle to find a dialogue and a peaceful solution out of the crisis.
King Abdullah,"We believe that all Iraq is one country in which all Iraqis live in peace and justice,"
King Abdullah,"reject any country to have nuclear weapons, especially in the Middle East region."
King Abdullah,We are now moving in the direction that serves our faith and our country.
King Abdullah,We hope this cooperation will develop even more in the future. We emphasize (that) we praise the important role China plays regionally and internationally.
