author,quote
Vladimir Nabokov,You can always count on a murderer for a fancy prose style.
Vladimir Nabokov,The breaking of a wave cannot explain the whole sea.
Vladimir Nabokov,"A novelist is, like all mortals, more fully at home on the surface of the present than in the ooze of the past."
Vladimir Nabokov,"There are aphorisms that, like airplanes, stay up only while they are in motion."
Vladimir Nabokov,A writer should have the precision of a poet and the imagination of a scientist.
Vladimir Nabokov,"Caress the detail, the divine detail."
Vladimir Nabokov,"Satire is a lesson, parody is a game."
Vladimir Nabokov,"The pages are still blank, but there is a miraculous feeling of the words being there, written in invisible ink and clamoring to become visible."
Vladimir Nabokov,Nothing revives the past so completely as a smell that was once associated with it.
Vladimir Nabokov,"To play safe, I prefer to accept only one type of power: the power of art over trash, the triumph of magic over the brute."
Vladimir Nabokov,There is only one school of literature - that of talent.
Vladimir Nabokov,"Existence is a series of footnotes to a vast, obscure, unfinished masterpiece."
Vladimir Nabokov,It is a short walk from the hallelujah to the hoot.
Vladimir Nabokov,"The cradle rocks above an abyss, and common sense tells us that our existence is but a brief crack of light between two eternities of darkness."
Vladimir Nabokov,"I confess, I do not believe in time."
Vladimir Nabokov,"Imagination, the supreme delight of the immortal and the immature, should be limited. In order to enjoy life, we should not enjoy it too much."
Vladimir Nabokov,"Discussion in class, which means letting twenty young blockheads and two cocky neurotics discuss something that neither their teacher nor they know."
Vladimir Nabokov,Style and Structure are the essence of a book; great ideas are hogwash.
Vladimir Nabokov,A work of art has no importance whatever to society. It is only important to the individual.
Vladimir Nabokov,Literature and butterflies are the two sweetest passions known to man.
Rabbi Nachman,"Worldly riches are like nuts; many a tooth is broke in cracking them, but never is the stomach filled with eating them."
Rabbi Nachman,One may distort [the truth] to preserve peace.
Rabbi Nachman,"Whoever is able to write a book and does not, it is as if he has lost a child"
Rabbi Nachman,Merely seeing the faces of the generation's leaders is greatly beneficial.
Rabbi Nachman,Always wear a smile. The gift of life will then be yours to give.
Rafael Nadal,"This victory is very special for me. I couldn't imagine this when I came here. I am very happy, especially after having been away from the court for three months. It's unbelievable and unforgettable for me."
Rafael Nadal,"It was an incredibly difficult victory,"
Rafael Nadal,"I am very happy about the victory here,"
Rafael Nadal,"I want to offer all my support to the captains,"
Rafael Nadal,"I was having some problems with my serves early on, but as the match progressed, I kept improving and was serving much better towards the end. This is a very good result against a very good player."
Rafael Nadal,I fought well today. I'm satisfied with my performance.
Rafael Nadal,"Waiting didn't affect my performance at all,"
Rafael Nadal,"I had a lot of inflammation in the foot after Madrid, ... After I came here, I had more pain."
Rafael Nadal,"It's not miraculous, but it soothes the pain."
Rafael Nadal,I don't have good luck in the match points.
Rafael Nadal,Both my medical team and I have been working very hard during the last few weeks so that I could participate at Chennai.
Rafael Nadal,"I'm very happy with the way I played and think I played a lot better than yesterday,"
Rafael Nadal,It was my faith in victory when physically it became tough that was the key.
Rafael Nadal,"I always wanted to be honest with myself and to those who have had faith in me,"
Rafael Nadal,"I've not played for months because of an ankle injury, so the doctors advised me not to take any chances."
Rafael Nadal,"The doctors advised me not to take any chances. I would love to have played here in Rotterdam, all the more so because I've not played for a long time. But I have to be completely fit first. If I play, I want to give it all I have."
Rafael Nadal,"The only way of finding a solution is to fight back, to move, to run, and to control that pressure."
Rafael Nadal,My confidence was low after I lost (to American James Blake) in New York. But it wasn't very complicated today. I took my chances early and set the tone.
Rafael Nadal,"The concentration and the physical are important in my game. All my shots are not unbelievable, but all my shots are not bad. The serve is a little bit better this year, and that's important."
Rafael Nadal,"But he is my best friend on the tour. I know him very, very good. He knows me very good."
Rafael Nadal,I don't think my age matters during competitions.
Ralph Nader,"She was the light of our lives, our anchor, compass and vision."
Ralph Nader,"Perish the phrase 'free trade,' ... There's no such thing as free trade with dictatorial regimes who keep costs down by brute force and lure U.S. companies to those countries."
Ralph Nader,I used to think of California as in the vanguard. Now its school spending is among the bottom 10. We need to increase school funding by more than the trivial amounts being talked about.
Ralph Nader,Remember. Your purpose is not only to serve but to swerve.
Ralph Nader,He should be held accountable by voters for eight years of principles betrayed and promises broken.
Ralph Nader,"Mr. James, you are in a unique position to stand up for the people who make the products you endorse and to make the world a better place in the process. You can improve their working conditions in the contracted factories and pressure the entire sports shoe and apparel industry to change,"
Ralph Nader,For almost 70 years the life insurance industry has been a smug sacred cow feeding the public a steady line of sacred bull.
Ralph Nader,"Often you used the name of your home town as a metaphor for your 1992 presidential campaign, 'The man from Hope. Well, I am sure that many Katrina-displaced families now homeless, or huddling with friends or relatives or in shacks wish that you would give them some hope."
Ralph Nader,"Let's say that the situation in your home town, where some say the trailers in the mud are deteriorating, is a special responsibility of yours."
Ralph Nader,"Gore beat Gore, ... He didn't get Tennessee, his home state. That would have made him president. And he blundered in Florida and didn't ask for a statewide recount."
Ralph Nader,It's just breaking us up. The heart that's been beating since 1906 couldn't make it until (Feb. 7). She put a lot of forces into motion directly and through her children that I think created a lot of improvement in our country.
Ralph Nader,"Why are these two men afraid? They should overcome their fear of facing new ideas and alternative voices, and open the process for the American people,"
Ralph Nader,"A seller-sovereign economy includes sellers who are monopolistic or oligopolistic without being confronted by the ultimate consumers who are organized in monopsonistic or ologopsonistic modes. It is an economy where enormous skill, artifice, and resources are used in getting consumers to buy what the sellers want to sell, notwithstanding the availability of more efficient, safe, economical, durable, and effective alternatives, including that of buying nothing at all."
Ralph Nader,"After careful thought and my desire to retire our supremely selected president, I've decided to run as an independent candidate for president, ... Meet the Press."
Ralph Nader,"Greens all over the globe will need to develop the facilities of democracy for voters, workers, consumers, small taxpayers and the environment so that all people may participate in power to advance justice, peace and the pursuit of happiness."
Ralph Nader,Once you don't vote your ideals ... that has serious undermining affects. It erodes the moral basis of our democracy.
Ralph Nader,"We can't simply stand by idly and watch democracy and our government be turned over to the commercial interests of the giant corporations who have forgotten where they came from, which is the U.S.A.."
Ralph Nader,I think the American people are going to fall asleep watching the drab debate the dreary.
Ralph Nader,"[On CBS's] Face the Nation, ... instead of a debate between the drab and the dreary."
Ralph Nader,"I think if Gore does Bush in on the first debate, Bush would be smart to open it up to four debates. Because if he can't handle Al Gore maybe he wants to let me do the job."
Ralph Nader,send a message across the country.
Ralph Nader,The dominant institution in this country is the giant corporation.
Ralph Nader,"cleanup drive in Washington, to break the grip of the permanent corporate government that makes good people in the Congress not fulfill their own potential."
Ralph Nader,"The bill is anti-consumer and anti-community, ... It will mean higher prices and fewer choices for low-, moderate- and middle-income families across the nation."
Ralph Nader,We don't have a democracy. An election is supposed to involve choice. We don't have a choice.
Ralph Nader,"We now have a two-party system that is overwhelmed with its own arrogance and complacency, ... It offers little more than Band-Aids for some of the nation's problems and does not project a sense of confidence among the American people."
Ralph Nader,Your best teacher is your last mistake.
Ralph Nader,A leader has the vision and conviction that a dream can be achieved. He inspires the power and energy to get it done.
Ralph Nader,A society that has more justice is a society that needs less charity.
Ralph Nader,There can be no daily democracy without daily citizenship.
Ralph Nader,President Reagan was elected on the promise of getting government off the backs of the people and now he demands that government wrap itself around the waists of the people.
Ralph Nader,The use of solar energy has not been opened up because the oil industry does not own the sun.
Ralph Nader,This country has far more problems than it deserves and far more solutions than it applies.
Ralph Nader,Power has to be insecure to be responsive.
Ralph Nader,"MasterCard should lighten up, they are taking their name 'Master' too seriously, ... This is America."
Ralph Nader,"Every time I see something terrible, it's like I see it at age 19. I keep a freshness that way."
Ralph Nader,"Bush and Gore talk incessantly about caring for children, but they're not following through with action."
Ralph Nader,Ford Motor Company's sluggish and piecemeal approach to its automotive responsibilities betrays motorists' safety.
Ralph Nader,People are stunned to hear that one company has data files on 185 million Americans.
Ralph Nader,I don't think meals have any business being deductible. I'm for separation of calories and corporations.
Ray Nagin,He was brutally honest. He wanted to know the truth.
Ray Nagin,"He was brutally honest. He wanted to know the truth, ... ... And we talked turkey. I think we're in a good spot now."
Ray Nagin,"I struggle with, 'Are we moving too soon? Are we moving too slow?' ... You guys are pushing me in an area I don't want to go. I don't want to lose another person."
Ray Nagin,"This mayor is a very bright and innovative thinker. He is analytical, while at the same time being a risk-taker. I believe he was the perfect person to handle the monumental task dealt to this city as a result of Katrina."
Ray Nagin,"You are entering the city of New Orleans at your own risk,"
Ray Nagin,I have to deal with the reality.
Ray Nagin,"The reality is this city will not be the same for a while, ... We're not saying bring New Orleans back today."
Ray Nagin,"We're starting to make the kind of progress that I kind of expected earlier,"
Ray Nagin,We're going to try to deal with this as best we can. We are going to infuse the police department with new blood. We're going to build one of the best departments in the country. That's all we can do.
Ray Nagin,"I've got some firefighters and police officers that have been pretty much traumatized, ... And we've already had a couple of suicides, so I am cycling them out as we speak. ... They need physical and psychological evaluations."
Ray Nagin,"Some firefighters and police officers have been pretty much traumatized. And we've already had a couple of suicides,"
Ray Nagin,"What I care about is the plan. I donâ€™t want anybody outside of New Orleans planning nothing as it relates to how weâ€™re going to rebuild this city without us signing off on it,"
Ray Nagin,"so that we can get all the varying opinions in one room and start to work, you know, in synergy."
Ray Nagin,"[He conceded that he made] a couple of specific mistakes, ... get over their differences and work together."
Ray Nagin,"Do the math,"
Ray Nagin,"We have to, ... It's not living conditions."
Ray Nagin,"Who's going to buy his tickets? I'm not buying one. ... I'm not listening to him on the radio. I'm not doing anything with him, ... I'm just appalled."
Ray Nagin,"We're learning as we go,"
Ray Nagin,"We're learning as we go, ... We're a lot smarter this time. We understand what it takes to mobilize away from the threat of a hurricane."
Ray Nagin,"Every man in leadership positions must know when it's time to hand over the reins to someone else,"
Ray Nagin,"There are lots of jobs and opportunities in the city of New Orleans, ... We want to come out and try to tell them what's happening while trying to encourage them to come back and work."
Ray Nagin,"Ladies and gentlemen, I wish I had better news for you but we are facing a storm that most of us have feared, ... This is a threat that we've never faced before."
Ray Nagin,"The big pain that we need to watch going forward are tropical force winds. With that, we hope that the levee system is going to hold."
Ray Nagin,"There are toxins in the water, gas leaks, we are fighting at least four fires... It is not safe."
Ray Nagin,"We want you to come prepared with your eyes wide open as it relates to what you might see,"
Ray Nagin,The facts are we have electricity in probably 60 to 75 percent of the city -- some sections even as high as 95 percent. The facts are we're repopulating the areas that had little to no flooding.
Ray Nagin,"The French Quarter is high and dry and we feel it has good electricity capabilities. But since it is so historic, we want to double and triple check before we fire up all electricity in there to make sure, because every building is so close that if a fire breaks out we won't lose a significant amount of what we cherish in this city,"
Ray Nagin,"I'll be going on in another direction God has for me. I want to ask you to respect my privacy, respect my decision and just respect my right to be by myself."
Ray Nagin,"Today was a turning point, ... Desire - If you want it badly enough it will happen."
Ray Nagin,"Decisions were made to move resources and to not move resources that just don't make sense to me, and then, there was this incredible dance between the governor and the president about who had final authority, ... I just don't appreciate that kind of stuff when people are dying in my city."
Ray Nagin,"We can debate about whether the workmanship was good or not -- and probably it wasn't very good,"
Ray Nagin,"We're bringing New Orleans back, ... We're bringing this culture back. We're bringing this music back. I'm tired of hearing these helicopters. I want to hear some jazz."
Ray Nagin,"New Orleans is coming back. We are bringing its culture back, we are bringing its music back. I am tired of hearing these helicopters. I want to hear some jazz,"
Ray Nagin,"New Orleans is coming back, ... Our culture is coming back. I want to listen to jazz. I'm tired of listening to helicopters."
Ray Nagin,"Man, I had a pretty good plan until this latest crisis,"
Ray Nagin,"We're out of nuclear crisis mode and into normal, day-to-day crisis mode,"
Ray Nagin,"My conscience is clear,"
Ray Nagin,"I think Congress and the federal government don't fully understand the risk to this jewel of New Orleans, ... They spend billions on the Everglades and on the Big Dig in Boston ... yet our COASTAL EROSION ISSUES ARE REAL, but we haven't had the corresponding investment."
Ray Nagin,"As far as rent gouging, we're getting more and more complaints of that,"
Ray Nagin,"Let me caution everyone: We have not done the secondary searches in the areas where the water was the highest. So we still have a lot of work to do, and those numbers probably will go up,"
Ray Nagin,"We anticipate that we could receive a storm surge of three to five feet. The Army Corps of Engineers has made some work to ensure that we can handle that type of storm surge with that current situation at our levees,"
Ray Nagin,gone from anger to despair to seeing us turn the corner.
Ray Nagin,"I've gone from anger to despair to seeing us turn the corner, ... It's going to be awful and it's going to wake the nation up again."
Ray Nagin,"If it continues to shift to the west, then we know we'll have to take action,"
Venkaiah Naidu,"Despite opposition from several BJP leaders, Joshi decided to resign."
Venkaiah Naidu,Joshi has said that the audio cassettes earlier and the CD were being circulated with the intention of damaging the party's reputation. Those who are being the circulation of the CDs should be found and the conspiracy unearthed.
Venkaiah Naidu,"I hope the new party president would do something about it when he takes over, thatÂ he will talk about the farmers."
Venkaiah Naidu,There is absolutely no question of his stepping down as the leader of opposition. We have accepted his desire to leave the party chief's post.
Venkaiah Naidu,"The Governor's decision to allow him (Singh) this much time is undemocratic. Also, it may give the Congress an ample amount of time to attempt horse-trading. Therefore, we want that the vote should be held tomorrow itself."
Agnes Nairn,"The doll provoked rejection, hatred and violence."
Agnes Nairn,"The girls we spoke to see Barbie torture as a legitimate play activity, and see the torture as a 'cool' activity. The types of mutilation are varied and creative, and range from removing the hair to decapitation, burning, breaking and even micro-waving."
Agnes Nairn,The girls we spoke to see Barbie torture as a legitimate play activity.
Agnes Nairn,You might expect little girls to love their Barbie and expect an imaginary love in return. Instead girls feel violence and hatred towards their Barbie.
John Naisbitt,Strategic planning is worthless -- unless there is first a strategic vision.
John Naisbitt,"We have for the first time an economy based on a key resource [Information] that is not only renewable, but self-generating. Running out of it is not a problem, but drowning in it is."
John Naisbitt,The most exciting breakthroughs of the 21st century will not occur because of technology but because of an expanding concept of what it means to be human
John Naisbitt,Strategic planning is worthless - unless there is first a strategic vision.
John Naisbitt,"In their search for quality, people seem to be looking for permanency in a time of change."
John Naisbitt,Lawyers are like beavers: They get in the mainstream and dam it up.
John Naisbitt,We must learn to balance the material wonders of technology with the spiritual demands of our human race.
John Naisbitt,The most reliable way to forecast the future is to try to understand the present.
John Naisbitt,"In a world that is constantly changing, there is no one subject or set of subjects that will serve you for the foreseeable future, let alone for the rest of your life. The most important skill to acquire now is learning how to learn."
John Naisbitt,"Trends, like horses, are easier to ride in the direction they are going."
John Naisbitt,"One of the best kept secrets in America is that people are aching to make a commitment, if they only had the freedom and environment in which to do so."
John Naisbitt,"The new leader is a facilitator, not an order giver."
John Naisbitt,"In an information society, education is no mere amenity; it is the prime tool for growing people and profits."
John Naisbitt,We are drowning in information but starved for knowledge.
John Naisbitt,Intuition becomes increasingly valuable in the new information society precisely because there is so much data.
John Naisbitt,We are shifting from a managerial society to an entrepreneurial society.
John Naisbitt,Value is what people are willing to pay for it.
John Naisbitt,Leadership involves finding a parade and getting in front of it.
James Naismith,"Be strong in body, clean in mind, lofty in ideals."
James Naismith,I am sure that no man can derive more pleasure from money or power than I do from seeing a pair of basketball goals in some out of the way place.
James Naismith,The Composite Guide to Basketball
James Naismith,The invention of basketball was not an accident. It was developed to meet a need. Those boys simply would not play 'Drop the Handkerchief.'
Hidenao Nakagawa,We should overcome the various issues and mutually take the risk to hold a summit meeting.
Hidenao Nakagawa,I'm afraid that voters are asking us to dissolve the income gap as soon as possible.
Hidenao Nakagawa,"The Chinese side, of course, said there is no room for compromise. I told them that this issue is related to the public sentiments of the two countries. The mutual understanding of the two countries is important."
Hidenao Nakagawa,It is competition and cooperation... we must build a mature relationship under which we may see friction and cooperation coexisting.
David Nalbandian,"Roger, don't worry, it's not your last final, ... You're going to win a lot of tournaments, so let me keep this one."
David Nalbandian,It's really important for me. I really surprised everybody with this victory.
David Nalbandian,"He wasn't running around as much as before so if I kept up my level I would win. He is very young and he needs to work on his physical shape, but he has plenty of time."
David Nalbandian,"I think that basically (my intention) was to make him move, have him run, so that he felt he was going to get worn out. His level dropped in the third and fourth sets."
David Nalbandian,He lost because of physical problems but he has plenty of time to work on his fitness.
David Nalbandian,"I had to keep going, to keep fighting,"
David Nalbandian,I think Paris might be in danger. I have to see tomorrow what is happening with my leg.
David Nalbandian,"The advantage came with the tiebreak, ... From that point the match followed the path I wanted it to follow."
Joe Namath,I want to kiss you.
Joe Namath,Football Is an honest game. It's true to life . It's a game about sharing. Football is a team game. So is life.
Joe Namath,It feels good to show some courage.
Joe Namath,"When you have confidence, you can have a lot of fun. And when you have fun, you can do amazing things."
Joe Namath,"Until I was thirteen, I thought my name was 'shut up.'"
Joe Namath,"Till I was 13, I thought my name was Shut Up."
Joe Namath,"You learn you can do your best even when it's hard, even when you're tired and maybe hurting a little bit. It feels good to show some courage."
Joe Namath,I don't know whether I prefer Astroturf to grass. I never smoked Astroturf.
Joe Namath,"When we won the league championship, all the married guys on the club had to thank their wives for putting up with all the stress and strain all season. I had to thank all the single broads in New York."
Joe Namath,"First, I prepare. Then I have faith."
Joe Namath,"If you aren't going all the way, why go at all?"
Joe Namath,"To be a leader, you have to make people want to follow you, and nobody wants to follow someone who doesn't know where he is going."
Joe Namath,"I think that at some point in your life you realize you don't have to worry if you do everything you're supposed to do right. Or if not right, if you do it the best you can... what can worry do for you? You are already doing the best you can."
Joe Namath,You learn how to be a gracious winner and an outstanding loser.
Joe Namath,What I do is prepare myself until I know I can do what I have to do.
Joe Namath,We're going to win Sunday. I guarantee it.
Joe Namath,"When you win, nothing hurts."
Guru Nanak,"Women should never make a hoard from ,the property of  their families which is common to many, nor from their own ,husbands  particular  property without permission."
Guru Nanak,"Women, confined in the house under trustworthy and obedient servants, are not ,well  guarded, but those who of their own accord keep guard over themselves, are well guarded."
Guru Nanak,"A shepherd, a keeper of buffaloes, the husband of a remarried woman, and a carrier of dead bodies, all these must be carefully avoided."
Guru Nanak,"The Guru has implanted spiritual wisdom within me, as a bridle in my mouth."
Guru Nanak,"Let him avoid ,the acquisition of  wealth and ,the gratification of his  desires, if they are opposed to the sacred law, and even lawful acts which may cause pain in the future or are offensive to men."
Guru Nanak,"He contemplates His creative potency, having established the Universe."
Guru Nanak,"Only fools argue whether to eat meat or not. They don't understand truth nor do they meditate on it. Who can define what is meat and what is plant? Who knows where the sin lies, being a vegetarian or a non vegetarian?"
Guru Nanak,"Let him say what is true, let him say what is pleasing, let him utter no disagreeable truth, and let him utter no agreeable falsehood, that is the eternal law."
Guru Nanak,"The value of this true trade is so very great, those who are engaged in the true trade are very fortunate."
Guru Nanak,"She who shows aversion towards a mad or outcast ,husband , a eunuch, one destitute of manly strength, or one afflicted with such diseases as punish crimes, shall neither be cast off nor be deprived of her property."
Guru Nanak,"He may ease himself, having covered ,the ground  with sticks, clods, leaves, grass, and the like, restraining his speech, ,keeping himself  pure, wrapping up his body, and covering his head."
Guru Nanak,"O Nanak, that soul bride is united in Union, she cherishes her Beloved Husband forever, deep within."
Guru Nanak,"Weep and mourn if you must, the beloved soul is bound and driven off."
Guru Nanak,"The seeds planted on this path do not sprout, bearing the load of sin on his head, he regrets and repents."
Guru Nanak,"Through their loving service, those very fortunate ones meet Him, their minds are attached to the Guru s Feet."
Guru Nanak,"They gather in merits, and eliminate demerits, and become self realized."
Guru Nanak,"I am neither male nor female, nor am I sexless. I am the Peaceful One, whose form is self-effulgent, powerful radiance."
Guru Nanak,"All the Sikhs and servants partake of them, I am a sacrifice to the True Guru."
Guru Nanak,I am a sacrifice to such a humble being.
Guru Nanak,"Let him offer here below a funeral sacrifice, according to the rule given above,  at least  thrice a year, in winter, in summer, and in the rainy season, but that which is included among the five great sacrifices, every day."
Guru Nanak,"Others die, to be reincarnated, they continue coming and going, and in the end, they depart with regret."
Guru Nanak,From its brilliancy everything is illuminated.
Guru Nanak,Even Kings and emperors with heaps of wealth and vast dominion cannot compare with an ant filled with the love of God.
Guru Nanak,Let no man in the world live in delusion. Without a Guru none can cross over to the other shore.
Guru Nanak,"Alone let him constantly meditate in solitude on that which is salutary for his soul, for he who meditates in solitude attains supreme bliss."
Guru Nanak,"Knowing that the ,performance of the  sacrifice in their speech and their breath yields imperishable ,rewards , some always offer their breath in their speech, and their speech in their breath."
Guru Nanak,"His Ambrosial Nectar rains down upon them, and they are at peace."
Guru Nanak,"That boy equal ,by caste whom his mother or his father affectionately give, ,confirming the gift with ,a libation of water, in times of distress ,to a man as his son, must be considered as an adopted son."
Guru Nanak,"A mother shall obtain the inheritance of a son ,who dies  without leaving issue, and, if the mother be dead, the paternal grandmother shall take the estate."
Guru Nanak,"Whatever may be the separate property of the mother, that is the share of the unmarried daughter alone, and the son of an ,appointed  daughter shall take the whole estate of ,his maternal grandfather  who leaves no son."
Guru Nanak,"If my mother, going astray and unfaithful, conceived illicit desires, may my father keep that seed from me."
Guru Nanak,"Between sons born of wives equal ,in caste  ,and  without ,any other  distinction no seniority in right of the mother exists, seniority is declared ,to be  according to birth."
Guru Nanak,"In the sacred texts which refer to marriage the appointment ,of widows  is nowhere mentioned, nor is the re marriage of widows prescribed in the rules concerning marriage."
Guru Nanak,"If undivided brethren, ,living with their father,  together make an exertion ,for gain , the father shall on no account give to them unequal shares ,on a division of the estate ."
Guru Nanak,"Though ,by his learning and sanctity  he may be entitled to accept presents, let him not attach himself ,too much  to that ,habit , for through his accepting ,many  presents the divine light in him is soon extinguished."
Guru Nanak,"Property ,acquired  by learning belongs solely to him to whom ,it was given , likewise the gift of a friend, a present received on marriage or with the honey mixture."
Guru Nanak,"Thus has been declared to you the law for a husband and his wife, which is intimately connected with conjugal happiness, and the manner of raising offspring in times of calamity, learn ,now the law concerning  the division of the inheritance."
Guru Nanak,"Let him always delight in truthfulness, ,obedience to  the sacred law, conduct worthy of an Aryan, and purity, let him chastise his pupils according to the sacred law, let him keep his speech, his arms, and his belly under control."
Guru Nanak,"Far from wife and son am 1, far from land and wealth and other notions of that kind. I am the Witness, the Eternal, the Inner Self."
Guru Nanak,"Let him not insult those who have redundant limbs or are deficient in limbs, nor those destitute of knowledge, nor very aged men, nor those who have no beauty or wealth, nor those who are of low birth."
Guru Nanak,"A king who thus duly fulfils his duties in accordance with justice, may seek to gain countries which he has not yet gained, and shall duly protect them when he has gained them."
Guru Nanak,"If the husband went on a journey after providing ,for her , the wife shall subject herself to restraints in her daily life, but if he departed without providing ,for her , she may subsist by blameless manual work."
Guru Nanak,"Owing to ignorance of the rope the rope appears to be a snake; owing to ignorance of the Self the transient state arises of the individualized, limited, phenomenal aspect of the Self."
Guru Nanak,"On ,the occasion of a preternatural sound from the sky, ,of an earthquake, and when the lights of heaven are surrounded by a halo, let him know that ,the Veda study must be stopped until the same hour ,on the next day , even if ,these phenomena happen in the ,rainy season."
Guru Nanak,"Let him, though suffering in consequence of his righteousness, never turn his heart to unrighteousness, for he will see the speedy overthrow of unrighteous, wicked men."
Guru Nanak,"When a king punishes an innocent ,man , his guilt is considered as great as when he sets free a guilty man, but ,he acquires  merit when he punishes ,justly ."
Guru Nanak,"Greed, worldly entanglements and Maya deceive the world."
Guru Nanak,"Giving no pain to any creature, let him slowly accumulate spiritual merit, for the sake ,of acquiring  a companion to the next world, just as the white ant ,gradually raises its  hill."
Guru Nanak,"By great good fortune, I have obtained the Blessed Vision of the Guru s Darshan, blessed, blessed is my True Guru."
Guru Nanak,"The food eaten by hermits in the forest, milk, Soma juice, meat which is not prepared with spices , and salt unprepared by art, are called, on account of their nature, sacrificial food."
Guru Nanak,"He may accept from any ,man , fuel, water, roots, fruit, food offered without asking, and honey, likewise a gift ,which consists in  a promise of protection."
Guru Nanak,"Let him not eat any  dainty  food which he does not offer to his guest, the hospitable reception of guests procures wealth, fame, long life, and heavenly bliss."
Guru Nanak,towards their father .
Guru Nanak,Why do you listen to falsehood? It shall vanish like a gust of wind.
Guru Nanak,"On failure of each better ,son , each next inferior ,one  is worthy of the inheritance, but if there be many ,of  equal ,rank , they shall all share the estate."
Guru Nanak,Thou has a thousand eyes and yet not one eye; Thou host a thousand forms and yet not one form.
Guru Nanak,"The excellence and defects of commodities, the advantages and disadvantages of ,different  countries, the ,probable  profit and loss on merchandise, and the means of properly rearing cattle."
Guru Nanak,"If anybody gives away a maiden possessing blemishes without declaring them, ,the bridegroom may annul that ,contract with the evil minded giver."
Guru Nanak,"Evil is greatly increasing in this world of skepticism, without the Name, one s honor is lost."
Guru Nanak,"Deep within, she is attuned to His Love, intoxicated with delight, her enemies and sufferings are all taken away."
Guru Nanak,"If the husband went abroad for some sacred duty, ,she  must wait for him eight years, if ,he went  to ,acquire  learning or fame six ,years , if ,he went  for pleasure three years."
Guru Nanak,"God is the Destroyer of pain, suffering and doubt."
Guru Nanak,Everyone must fulfil his destiny.
Guru Nanak,"He does what is pre ordained for him, no one can erase his destiny."
Guru Nanak,"O Nanak, those who intuitively serve their Guru have perfect destiny."
Guru Nanak,"Come, O Baba, and Siblings of Destiny   let s join together, take me in your arms, and bless me with your prayers."
Guru Nanak,"Let him not, out of desire ,for enjoyments , attach himself to any sensual pleasures, and let him carefully obviate an excessive attachment to them, by ,reflecting on their worthlessness in his heart."
Guru Nanak,The darkness of ignorance was dispelled when the Guru applied the healing ointment of spiritual wisdom to my eyes.
Guru Nanak,You give Support to all beings. You have made the Creation as Your Throne.
Guru Nanak,"Among them, the open rogues ,are those  who subsist by ,cheating in the sale of  various marketable commodities, but the concealed rogues are burglars, robbers in forests, and so forth."
Guru Nanak,These and other females of low birth have attained eminence in this world by the respective good qualities of their husbands.
Guru Nanak,"O my mind, obtaining the blessing of this human birth, some are engaged in the trade of Truth."
Guru Nanak,"Immediately on the birth of his first born a man is ,called  the father of a son and is freed from the debt to the manes, that ,son , therefore, is worthy ,to receive  the whole estate."
