author,quote
David Hackworth,"Our generals talk a good game about taking care of their grunts, and the majority of our Beltway politicians bay with moralistic fervor about how they, too, support the troops."
David Hackworth,"Of course, it's imperative that we stabilize Iraq and quickly reduce our armed role there."
David Hackworth,It's human nature to start taking things for granted again when danger isn't banging loudly on the door.
David Hackworth,"In order to drill into young men the need to stay alert and stay alive, I used to punish offenders with my fists, boots and rifle butt, and with stockade time."
David Hackworth,"If a policy is wrongheaded, feckless and corrupt, I take it personally and consider it a moral obligation to sound off and not shut up until it's fixed."
David Hackworth,"Grunts on the line, where the enemy wants them dead, still goof off - even knowing that by letting their guard down they might die."
David Hackworth,"Fortunately, it's still not too late to develop a comprehensive global strategy to eliminate our real enemy."
Mark Haddon,"I think prime numbers are like life. They are very logical but you could never work out the rules, even if you spend all your time thinking about them"
Mark Haddon,"Most adults, unlike most children, understand the difference between a book that will hold them spellbound for a rainy Sunday afternoon and a book that will put them in touch with a part of themselves they didn't even know existed."
Mark Haddon,Young readers have to be entertained. No child reads fiction because they think it's going to make them a better person.
Mark Haddon,"Writing for children is bloody difficult; books for children are as complex as their adult counterparts, and they should therefore be accorded the same respect."
Mark Haddon,"When I was writing for children, I was writing genre fiction. It was like making a good chair. It needed four legs of the same length, it had to be the right height and it had to be comfortable."
Mark Haddon,"Use your imagination, and you'll see that even the most narrow, humdrum lives are infinite in scope if you examine them with enough care."
Mark Haddon,There's something with the physical size of America... American writers can write about America and it can still feel like a foreign country.
Mark Haddon,The one thing you have to do if you write a book is put yourself in someone else's shoes. The reader's shoes. You've got to entertain them.
Mark Haddon,"That's important to me, to find the extraordinary inside the ordinary."
Mark Haddon,Reading is a conversation. All books talk. But a good book listens as well.
Mark Haddon,"No one wants to know how clever you are. They don't want an insight into your mind, thrilling as it might be. They want an insight into their own."
Mark Haddon,"My book has a very simple surface, but there are layers of irony and paradox all the way through it."
Mark Haddon,Most of my work consisted of crossing out. Crossing out was the secret of all good writing.
Mark Haddon,Many children's writers don't have children of their own.
Mark Haddon,Jane Austen was writing about boring people with desperately limited lives. We forget this because we've seen too many of her books on screen.
Mark Haddon,"If you enjoy math and you write novels, it's very rare that you'll get a chance to put your math into a novel. I leapt at the chance."
Mark Haddon,"If one book's done this well, you want to write another one that does just as well. There's that horror of the second novel that doesn't match up."
Mark Haddon,"If kids like a picture book, they're going to read it at least 50 times. Read anything that often, and even minor imperfections start to feel like gravel in the bed."
Mark Haddon,I've written 16 children's books and five unpublished novels. Some of the latter were breathtakingly bad.
Mark Haddon,I've worked in television long enough to know that when you stop enjoying that type of thing you go home and do something else.
Mark Haddon,I was born too late for steam trains and a lazy eye meant I'd never be an astronaut.
Mark Haddon,I think the U.K. is too small to write about from within it and still make it seem foreign and exotic and interesting.
Mark Haddon,"I think most writers feel like they're on the outside looking in much of the time. All of us feel, to a certain extent, alienated from the stuff going on around us."
Mark Haddon,"I started writing books for children because I could illustrate them myself and because, in my innocence, I thought they'd be easier."
Mark Haddon,"I don't mean that literary fiction is better than genre fiction, On the contrary; novels can perform two functions and most perform only one."
Mark Haddon,"I better make the plot good. I wanted to make it grip people on the first page and have a big turning point in the middle, as there is, and construct the whole thing like a roller coaster ride."
Mark Haddon,"From a good book, I want to be taken to the very edge. I want a glimpse into that outer darkness."
Mark Haddon,"For me, disability is a way of getting some extremity, some kind of very difficult situation, that throws an interesting light on people."
Mark Haddon,"Every life is narrow. Our only escape is not to run away, but to learn to love the people we are and the world in which we find ourselves."
Mark Haddon,"Children simply don't make the distinction; a book is either good or bad. And some of the books they think are good are very, very bad indeed."
Mark Haddon,"Bore children, and they stop reading. There's no room for self-indulgence or showing off or setting the scene."
Mark Haddon,B is for bestseller.
Mark Haddon,"At 20, 25, 30, we begin to realise that the possibilities of escape are getting fewer. We have jobs, children, partners, debts. This is the part of us to which literary fiction speaks."
Mark Haddon,"As a kid, I didn't read a great deal of fiction, and I've forgotten most of what I did read."
Mark Haddon,Science and literature give me answers. And they ask me questions I will never be able to answer.
Pat Haden,"He is so efficient. He seems to be playing smarter, more confidently. I think they have given him more responsibility. He's very, very accurate and doesn't make many mistakes. The statistics show he has three interceptions, but in reality it's only one. The others were deflected passes by receivers who should have caught balls."
Pat Haden,"He's a tough New Jersey guy. Those words mean something to him and people around him. By his force of will he has these guys playing much smarter. They are making fewer mistakes. And the offense has been completely different from a year ago with basically the same personnel. All of a sudden, guys who were invisible a year ago are making incredible plays."
Pat Haden,"This is one of the great intersectional rivalries in college football, and for the first time in quite some time it's a game of national significance, ... I expect a very high-scoring game with three or four plays making the difference."
Pat Haden,"This is one of the great intersectional rivalries in college football, and for the first time in quite some time it's a game of national significance. I expect a very high-scoring game with three or four plays making the difference."
Pat Haden,"Somebody told me USC had dropped and I didn't believe them, ... How can you be the No. 1 team in the country, win five road games, three against ranked opponents, and lose ground? How does that happen?"
Stephen Hadley,The violence seems to be diminishing. They've stared into the abyss a bit. I think they've all concluded that further violence . . . is not in their interests.
Stephen Hadley,The violence seems to be diminishing.
Stephen Hadley,Next week the president and Mrs. Bush will depart for South Asia. They will travel to India and Pakistan. This is the first trip of the president and Mrs. Bush to either country. They are very much looking forward to it.
Stephen Hadley,"China would do well to implement policies to correct its global trade imbalances, through expanding domestic demand, increasing market access for foreign goods and services, and adopting a flexible, market-based exchange rate for its currency."
Stephen Hadley,"What this means is that India, which has had a good record in safeguarding technology, but has largely stood out â€” from outside the global nonproliferation arrangements, is moving inside those arrangements. It is adopting practices and procedures, export controls and other safeguards that are much more in line with the international community's efforts to police proliferation and avoid proliferation."
Stephen Hadley,We are winning that ideological struggle.
Stephen Hadley,But this is not a risk-free undertaking.
Stephen Hadley,Our relationships are in good shape. This is not a trip where the president has to come with a deliverable or an initiative.
Stephen Hadley,"Our relationships are in good shape. This is not a trip where the president has to come with a deliverable or an initiative,"
Stephen Hadley,I would say that is some real progress.
Stephen Hadley,We think we're going to make progress on three of them.
Stephen Hadley,"We're making progress, but we're not yet there."
Stephen Hadley,in a way that is consistent with our values and principles.
Stephen Hadley,"It's also an opportunity to pay tribute to the people of the Slovak Republic, and also other countries in the region, for the right choices they made in pursuing democracy and freedom."
Stephen Hadley,The purpose of the summit is for the democratically elected leaders to get together and reaffirm the fact that there is really a shared vision for the hemisphere that is based on democracy and free markets and free trade.
Stephen Hadley,"There are more serious leaders who are outstanding and not in custody than the three you described and I am sure that a number of those will not be part of the reconciliation process but again that is a decision that the Afghan government has the lead on,"
Stephen Hadley,"I think the point that we need to emphasize here was, allegations now that the president somehow manipulated intelligence, somehow misled the American people are flat wrong."
Stephen Hadley,"an issue of our intelligence, and obviously we need to do a better job of our intelligence."
Stephen Hadley,roughly the same intelligence that the Clinton administration saw.
Stephen Hadley,"We all looked at the same intelligence, and most people -- on the intelligence -- reached the same conclusion."
Stephen Hadley,Our statements about the threat posed by Saddam Hussein were based on the aggregation of intelligence from a number of sources and represented the collective view of the intelligence community.
Stephen Hadley,"Our statements about the threat posed by Saddam Hussein were based on the aggregation of intelligence from a number of sources and represented the collective view of the intelligence community,"
Stephen Hadley,"Obviously, we didn't have the intelligence we needed in that particular instance. In some sense, those countries that pursue weapons of mass destruction in secret also learned an important lesson - that there are risks of that kind of behavior and that kind of activity."
Stephen Hadley,"We do not rule out the use of force before attacks occur, even if uncertainty remains as to the time and place of the enemy's attack."
Stephen Hadley,"As part of that cooperation for our part, we comply with U.S. law. We respect the sovereignty of the countries with which we deal. And we do not move people around the world so that they can be tortured."
Stephen Hadley,The relationship with China is extremely complex. We have areas of very positive cooperation with China.
Stephen Hadley,The language is agreed. The vehicle by which it is going to get enacted by the Congress is still being worked.
Stephen Hadley,"What the Congress and the companies are able to work out, we'll support and cooperate with so long as it does not involve a summary decision by the Congress that blocks this transaction."
Stephen Hadley,"We're confident, the president is confident, when Congress really understands the transaction they will conclude as he did, it's the right thing to do."
Stephen Hadley,"There are questions raised in the Congress, and what this delay allows is for those questions to be addressed on the Hill. There's nothing to reopen."
Stephen Hadley,"In terms of the Taiwan Straits [sic], obviously a conflict in the Taiwan Straits [sic], everybody loses. China loses, Taiwan loses, we lose, the area loses."
Stephen Hadley,"will focus on his vision of a united trans-Atlantic community, working together to promote freedom and democracy, particularly in the broader Middle East."
Stephen Hadley,"The Pentagon is looking into them. To the extent that kind of behavior is inconsistent with our policy, it will be stopped."
Stephen Hadley,The president believes that we must remember the clearest lesson of Sept. 11: that the United States of America must confront threats before they fully materialize.
Stephen Hadley,"There's an issue of finalizing the relevant agreement and then signing it. The framework basically allows access to facilities so as to facilitate cooperation between the forces of the United States and Romania,"
Stephen Hadley,"We would obviously like, and the Indians would like, to use the occasion of this [Bush] visit to reach agreement on this separation agreement, so-called. We think that would be a good thing, but it's important to have a good agreement that works for the Indians, works for the United States, will be acceptable to our Congress and to the nuclear suppliers group, and that's our objective. We'd like to get it before the trip [by Bush to India]. If we can, great. If we can't, we'll continue to negotiate it after the trip."
Stephen Hadley,"Action would have to be taken, ... Late Edition with Wolf Blitzer."
Stephen Hadley,"One cannot let dangers grow to the point of imminent threat to the United States without taking action. And if other measures fail, obviously we retain to right to use force."
Rosemary Haefner,"IT is one of the top areas hiring managers say they will be recruiting for in 2006. With the labor market becoming more competitive, hiring managers may need to rethink their recruitment and retention strategies."
Rosemary Haefner,"It may seem clichÃ©, but honesty is the best policy. Eighty-five percent of hiring mangers say they are less likely to promote an employee who has lied to them or other members of the organization."
Rosemary Haefner,"It may seem cliche, but honesty is the best policy. Even if you are motivated by the best of intentions, being deceitful can seriously compromise your credibility with colleagues and negatively impact your career progress. The vast majority of hiring managers -- 85 percent -- say they are less likely to promote an employee who has lied to them or other members of the organization."
Gordon Haff,"AMD has made some gains in mobile technology, but has been only marginally successful. There is a higher level of integration with notebooks than with desktop PCs, which gives Intel an edge since they are focused on a complete mobile platform."
Gordon Haff,I don't think anybody knows exactly what the end result of open sourcing the chip technology is.
Gordon Haff,This is about reducing administrative costs more than about security.
Gordon Haff,"Dell has had a very focused strategy: Don't spend a lot on research and development, leverage the work of others, and deliver cookie-cutter servers and desktops cheaply. That lined up well with the market when saving money was in. But IT managers have to consider more than price now in making buying decisions."
Gordon Haff,Dell has had a really good run selling essentially cookie-cutter rack-mount servers. But the era of solving problems by just buying more boxes is coming to a close.
Gordon Haff,"This is a bigger story for Apple than for Intel. Apple liked Intel's roadmap better than that of Power PC, and the idea is that they will now sell a higher percentage of notebook computers."
Gordon Haff,"Certainly Power Everywhere, to some level, includes OEMing systems, though for the most part it's more focused on the use of the Power architecture by various partners in client devices, game consoles, whatever, than it is in computer systems, ... Power Everywhere and OpenPower are really about using collaborators ? to get Power into new types of devices."
Gordon Haff,"They are all comparable in performance for high-end, non-X86 architectures."
Gordon Haff,"Basically, no one ever used hardware-based IA-32 execution, so better to use the silicon for something else. Of course, basically no one uses software-based emulation either, but at least that doesn't cost chip real estate."
Gordon Haff,Intel has inconsistently put energy into storage. It hasn't had a real comprehensive strategy in the past.
Gordon Haff,"I see this as fine-tuning more than changing direction. Obviously, they're struggling financially, but in general this is a small number of people in the scope of things at Sun."
Gordon Haff,It is a question of the devil you know.
Gordon Haff,"Intel let a competitor sneak into a market where they weren't before. Still, it was hard to believe that AMD would be able to maintain the kind of performance lead that they have enjoyed over the past one to two years."
Gordon Haff,"In the sense of having this ongoing awareness of and feedback mechanism, it does mirror certain elements of open source development. If not openness of code and standards, there is greater visibility into what's going on. Customers have visibility more than an ability to necessarily influence Microsoft greatly."
Gordon Haff,"It's hard to see the Itanium Solutions Alliance accomplishing anything major that the billions already spent by HP, Intel, and the rest haven't. You don't see an x86 Solutions Alliance."
Chuck Hagel,"We should start figuring out how we get out of there. But with this understanding, we cannot leave a vacuum that further destabilizes the Middle East,"
Chuck Hagel,nominees are always the responsibility of the president and his team.
Chuck Hagel,"Trade barriers do not address competitiveness problems. Barriers do not create incentives to restructure, consolidate, reform, and innovate. (Tariffs will) increase the likelihood of a prolonged economic recession through inflationary prices."
Chuck Hagel,"The president should be, in my opinion, reviewing and analyzing and putting some deep perspective into who's around him at the White House,"
Chuck Hagel,"The law says you can do this and not do this, and so you just technically interpret every dynamic of that, and everything between going to jail and staying out of jail is free game, ... I don't think that's the answer."
Chuck Hagel,"The second question here is: Who is doing all of the fighting? This is also a societal issue. Should we continue to burden the middle class, who represents most all of our soldiers, and the lower-middle class?"
Chuck Hagel,"The time for healing has arrived, and Congressman Peterson is the one to lead us in that direction."
Chuck Hagel,"The United Nations has a critical role to play in promoting stability, security, democracy, human rights, and economic development. The UN is as relevant today as at any time in its history, but it needs reform."
Chuck Hagel,"Democracy is messy, ... We're going to hear a number of examples of how messy and unfair democracy is over the next two weeks. The answer to reforming our system is not to shut people out or diminish the ability of our people or institutions to participate in the process."
Chuck Hagel,"This will be the defining race for the future of our state, ... We will elect a new senator and a new congressman. There are 20 seats open in the state legislature. This is serious business."
Chuck Hagel,"during a time when in fact we had a policy that was losing. And the members of Congress were interestingly silent and absent in asking tough questions. As long as I'm a United States senator, I will do everything I can to ensure that we have a policy worthy of these brave young men and women who are sacrificing their lives and doing the things that they do for this country. I don't think that policy is there today."
Chuck Hagel,"It's in the best interests of this country that we continue to keep some common sense and sanity in the process here, and we've got to remember that not only is all of America looking and hoping and wondering about the future of this country and our ability to govern, but so is the world."
Chuck Hagel,"I believe this can be done peacefully through diplomacy,"
Chuck Hagel,"I don't know where he's going to get these troops, ... There won't be any National Guard left ... no Army Reserve left ... there is no way America is going to have 100,000 troops in Iraq, nor should it, in four years."
Chuck Hagel,"I think the wise course of action, the compassionate course of action, the better course of action would have been to immediately invite her in to the ranch,"
Walter Hagen,"Miss a putt for $2,000? Not likely!"
Walter Hagen,"You don't have the game you played last year or last week. You only have today's game. It may be far from your best, but that's all you've got. Harden your heart and make the best of it."
Walter Hagen,No one remembers who came in second.
Walter Hagen,"My dear, did you ever stop to think what a wonderful bunker you would make?"
Walter Hagen,"You're only here for a short visit. Don't hurry, don't worry. And be sure to smell the flowers along the way."
Walter Hagen,"There is no tragedy in missing a putt, no matter how short. All have erred in this respect."
Walter Hagen,Make the hard ones look easy and the easy ones look hard.
Walter Hagen,It is the addition of strangeness to beauty that constitutes the romantic character in art.
Walter Hagen,Don 't hurry. Don't worry. You're only here for a short visit. So don't forget to stop and smell the roses.
John Hagerty,"Customers [in this space] want to buy large sets of products that integrate well together. Pundits have suggested for some time that IBM needed more presence in BI and analytics, so this is a step in the right direction."
John Hagerty,It truly allows you to analyze information in whatever (tool) makes the most sense to you. You're no longer hampered by going from product to product.
John Hagerty,Spending on Sarbanes-Oxley is only the visible tip of the compliance iceberg. Any expectation that compliance spending might moderate is just wishful thinking.
John Hagerty,Spending on Sarbanes-Oxley is only the visible tip of the compliance iceberg. Any expectation that compliance spending might moderate is just wishful thinking as companies in all industries grapple with increased regulatory concerns and stricter governance and risk policies within their own firms.
John Hagerty,"You may have misappropriation of government dollars or theft by deception or something of that nature. But the way the contracts were, the way the monies were provided to the day cares, it didn't place limitations on the dollars per se. Therefore, we can't charge a crime."
John Haggai,"The leader seeks to communicate his vision to his followers. He captures their attention with his optimistic intuition of possible solutions to their needs. He influences them by the dynamism of his faith. He demonstrates confidence that the challenge can be met, the need resolved, the crisis overcome."
John Haggai,"Attempt something so impossible that unless God is in it, it's doomed to failure."
John Haggai,"Gather in your resources, rally all your faculties, marshal all your energies, focus all your capacities upon mastery of at least one field of endeavor."
Merle Haggard,"When I grew up there wasn't air-conditioning or anything of that nature, and this old car had a wall thickness of about ten inches. So we had a little warmer house in the winter and a little cooler in the summer."
Merle Haggard,"They shaved a little piece of bone off my small toe. You see, you balance yourself a certain way and this toe had grown under the other ones. So he cut it loose, where I could balance myself and it makes me walk straight."
Merle Haggard,"There's been periods of broadcasts in the past where you could see all ages of entertainers, ranging from George Burns to Shirley Temple. That's not the condition now."
Merle Haggard,"There's a rumor that there may be an attempt at organizing a possible script for a series on my life, which, when you look at my police record, you'd have to have more than one hour to tell the story."
Merle Haggard,The only thing that I miss lately in all music is somebody that will put out a melody that you can whistle. It doesn't seem like there's anything happening like that.
Merle Haggard,"Sometimes if you get 'em too drunk they don't pay no attention to what you're doin' anyways, so you might as well just do old songs. But if you get one that's paying attention, sometimes we'll do some new material."
Merle Haggard,"Oh, I think I'm most proud of my music and my children, and my current wife. She's been very supportive and probably responsible for me being here."
Merle Haggard,"No, I had a back injury early on in my life."
Merle Haggard,My second wife Bonnie Owens and I worked together after we divorced for a period of maybe 20 years. And I managed to stay friends with another wife. And then there's one that I don't mess with. Everybody's got one of those.
Merle Haggard,My 10 year old son likes it. He's trying to play guitar and everything. He likes that kind of music.
Merle Haggard,It's been said that Bill Gates has come up with something that'll be released in December that's gonna put a lid on counterfeiting. If that's a fact then it's really interesting to own your own product - with all the potential methods of downloading.
Merle Haggard,"It sounds like something from a Woody Guthrie song, but it's true; I was raised in a freight car."
Merle Haggard,"It makes my wife mad, you know, she wants me to stay home all the time. But its what I've done all my life and I think when I quit doing it I'll probably go away pretty quick."
Merle Haggard,"I've smoked Camels for more years than I care to mention, but I haven't had a cigarette since '91. I haven't had a joint since '95."
Merle Haggard,I've got two families.
Merle Haggard,"I've got one young family by the first wife, with four children."
Merle Haggard,I'm just writin' about my little ol' love affair.
Merle Haggard,I think I'm most proud of my family right now. I'm more into that then I've ever been. It also gives a new area to draw from in creativity with my songs.
Merle Haggard,"I refer to her as my current wife. No, her and I have been together almost 15 years, and married about 10 years. Looks like it may be a steady deal."
Merle Haggard,I haven't had any problems with my back since I got the foot surgery.
Merle Haggard,"I had some surgery on my feet, which has helped my back some."
Merle Haggard,"I enjoy the videos with the sound off, where you can look at the belly buttons and everything. Really some pretty girls, but I don't know about the music."
Merle Haggard,"HAG Records, is a company that I've owned. I've had a couple of gospel releases on it. We developed a pretty good distribution setup there and we do have something to use in case they don't want to sign us."
Merle Haggard,Everybody likes Johnny Cash. I think the sad part of it is his health is givin' him problems.
Merle Haggard,Diana Krall knocks me out. I like jazz and I like her simple approach.
Merle Haggard,"'Cause I was already a smoker, it was easy to get addicted. The one thing that they don't teach you about marijuana is how addictive it is."
Merle Haggard,"At my age, I don't buy but a half a loaf of bread, you know?"
Merle Haggard,"And there's some Latino music I like, and some reggae music."
Merle Haggard,"And then, of course, there's a couple that claim to be, but I haven't done any DNA tests or anything."
Merle Haggard,"And then I have two children by Theresa, one boy 10 and one girl 13."
Merle Haggard,"95% of the album is my writing, by choice, because it seems to be what the distributors want."
Merle Haggard,"When you get to readin' about where the music and John Steinbeck and all those people like that come from, the further you go the more interesting it becomes."
Merle Haggard,It's easier to force feed people than it is to give 'em what they want. It makes more money.
Paul Haggis,"[Still, who will complain, since in both real life and cinematic fantasy everyone agrees that what is needed all round is a change of image. MI6 offers disguised profiles of its latest recruits, which are replete with red-brick universities, second-class degrees, and operatives with Asian names. The movie men are looking for something new too.] We're trying to reinvent Bond, ... It's very difficult to think of new ways of blowing things up. It's the journey that's the thing - finding a new journey for the character."
Paul Haggis,This is the year that Hollywood rewarded rule-breakers.
Paul Haggis,"[September 16, 2005 - In an interview with The Hollywood Reporter , newly hired Casino Royale re-write scribe Paul Haggis dropped some brief but revealing tidbits about the next James Bond installment.] It's going to be good, ... We're trying to reinvent Bond. He's 28: no Q, no gadgets."
Paul Haggis,"None of us expected it. You hope, but we had a tiny picture...this was a year when Hollywood rewarded rule breakers."
Paul Haggis,I just want to thank people who take big risks in their daily lives when there aren't cameras rolling. I want to dedicate this award to people who stand up for peace and against injustice and intolerance.
Paul Haggis,"I'd only seen him as the hero or the foppish best friend - so I felt predisposed to like him. On the other hand, Granger's character is not particularly attractive at all - 1950s film heroes were supposed to be strong and confident, yet here is this rather tediously weak man, who allows himself to be pushed around by women."
Paul Haggis,"They managed the campaign very well, getting the DVDs into the hands of the viewers, believing that the picture would sell itself. I thought that we had absolutely no shot at the Oscar, though I hoped that some of the actors would be remembered."
Paul Haggis,"Of course I feel guilty about manipulating the audience, playing on their preconceptions in that way, ... But that's my job."
William Hague,"The Deputy Prime Minister will present a bill that is rambling, over-inflated, illogical and ridiculously cumbersome - funny coincidence, that."
William Hague,It would have been a major disaster if the bag had fallen open.
William Hague,We think a great crisis is coming for Europe. The last thing Britain should do is associate ourselves with the fastest shrinking part of the world economy.
William Hague,There is a choice. There is no excuse for giving up on Britain. We are surrendering to the European Union our ability to run our own affairs.
William Hague,"Wouldn't it be better to have a watertight law designed to catch the guilty, rather than a press release law designed to catch the headlines?"
William Hague,We have to face the reality of climate change. It is arguably the biggest threat we are facing today.
Douglas Haig,"So long as the opposing forces are at the outset approximately equal in numbers and moral and there are no flanks to turn, a long struggle for supremacy is inevitable."
Douglas Haig,"Once the mass of the defending infantry become possessed of low moral, the battle is as good as lost."
Douglas Haig,"Further, a defensive policy involves the loss of the initiative, with all the consequent disadvantages to the defender."
Corey Haim,"Is there someone I look up to? Uh, yeah. Um. I look up to John Ritter, just because, I guess, he's a physical comedian. Um, and I enjoy that."
Corey Haim,You are what you wear. I wear something different everyday.
Corey Haim,"What does kissing really mean to me? To me, if you feel, when you kiss a girl, that certain feeling of all those dolphins, like, swimming through your blood stream, and you get those good tingles inside your stomach, I don't think there's any better feeling."
Corey Haim,"Well, my favorite roles so far are Lucas and Lost Boys."
Corey Haim,"Um, you know, they have every right to feel the way they do and things are great with me, as you see, I'm very, good shape now and on the ball. Things are happening."
Corey Haim,It basically comes down to that word: Love. I guess that's what it's all about.
Corey Haim,I've goten to work with some great people. I've been really lucky.
Corey Haim,"I'm trying to get in the habit of, you know, picking up a book and learning how to write my feelings down, not my feelings but my thoughts, about things, and hopefully I'll moving toward the writing and directing thing soon."
Corey Haim,"I'd love to see the rushes but it's just not allowed because directors and also a lot of actors feel that if they see their work, and the director likes what they're doing, the actor might try to correct their mistakes."
Corey Haim,"I think maybe ten years from now, I'm hopefully going to be, in like, Tahiti or something. Kicking back like in my huge mansion, if everything goes right, it's all up to me."
Corey Haim,I play keyboards and sing. I've written a couple of songs too.
Corey Haim,I make myself pizza if it comes down to that drastic measurement.
Corey Haim,"I lived in Los Angeles in the '80s, which was not the best place to be."
Corey Haim,I have no desire at all to eat liver.
Corey Haim,"I have a doggy, a Japanese Akita, who I live to play with."
Corey Haim,Corey feldman and I did sneak into the screening room one day during Lost Boys.
Corey Haim,"But one led to two, two led to four, four led to eight, until at the end it was about 85 a day - the doctors could not believe I was taking that much. And that was just the valium - I'm not talking about the other pills I went through."
Corey Haim,"But a year before that, I was starting to drink beer on the set of the film Lucas (1986)."
Peter Hain,We have had a British police team out there investigating the situation with the Saudi authorities.
Peter Hain,"I was horrified at the evidence I have been shown of the severity of the attacks on police officers,"
Peter Hain,"The closeness of our friendship meant we could understand what needed to be done in a way other countries would not have done so,"
Peter Hain,"Freedom of the press is a basic principle of international human rights, ... I urge the Liberian government to drop all charges and release the journalists immediately."
Peter Hain,I can't imagine anybody wanting to stand against him because it is quite likely they would face a crushing defeat.
Peter Hain,the collapse in external and internal confidence would lead to a more serious situation.
Peter Hain,Those responsible must be brought to justice. I will support the police in any action they take to do that and in the meantime I think everybody from unionist communities will be absolutely appalled at the way paramilitary groups are really acting in a gangster type way.
Frank Haith,I'm happy at Miami. I've agreed to a deal and I'm not interested in other jobs.
Frank Haith,"We did a good job with their post guys until the last 5 minutes of the game. We had some breakdowns, and in a high-level game like this, you can't have [mistakes] and expect to win."
Frank Haith,I'm really proud of how our kids competed under those circumstances. We just didn't finish.
Frank Haith,We just gotta take baby steps. Hopefully we'll be playing in the NCAA next year.
Frank Haith,"I'm very proud of our kids, especially for our ability to come in here and have some toughness to finish the game off."
Abdul Hakim,This alliance has a wide and important mass base among our people.
Abdul Hakim,The next government will be formed from consensus. There are no red lines.
Abdul Hakim,"Our region shall be formed at the desire and request of the people through a referendum as enshrined in the constitution. Our main challenge now is to establish a secure atmosphere in the center, the south and other parts of Iraq."
Dave Hakstol,"I think he stuck with it and has continued to work extremely hard, and now we're starting to see some of the results for Jonathan coming on the ice. He's a guy that does an awful lot for us. ... He's really starting to come on and be a dynamic force for us offensively."
Dave Hakstol,"Guys that have got it done in the past, they know how to elevate their game at the right time. There is a connection there. Guys have that attitude and expectation of themselves to win."
Dave Hakstol,"There's no halfway at this time of year. We've been pretty cautious over the past week. Drew has been skating for over a week now. With a situation like that, we're not going to rush anybody back. Certainly, that was the case with Drew."
Dave Hakstol,"We fought real hard to get this opportunity, but we're certainly not happy just getting there."
Dave Hakstol,"No. 1, we knew we didn't come out of the dressing room Friday night the way we needed to. We didn't match Mankato's intensity Friday. I thought we did that tonight."
Dave Hakstol,He's a dynamic force for us right now offensively.
Dave Hakstol,They should be offensive leaders for us and throughout the country.
Dave Hakstol,You've got four very competitive regions. It's a great sign for where college hockey is at. All 16 teams are competitive.
