author,quote
Pauline Kael,"Brando represented a reaction against the postwar mania for security. As a protagonist, the Brando of the early 50's had no code, only his instincts. He was a development from the gangster and the outlaw."
Pauline Kael,Just about the best Hollywood musical of all time.
Pauline Kael,"In this country we encourage creativity among the mediocre, but real bursting creativity appalls us. We put it down as undisciplined, as somehow too much."
Pauline Kael,A book might be written on the injustice of the just.
Pauline Kael,Trash has given us an appetite for art
Pauline Kael,Trash has given us an appetite for art.
Pauline Kael,The first prerogative of an artist in any medium is to make a fool of himself.
Pauline Kael,Movies are so rarely great art that if we cannot appreciate great trash we have very little reason to be interested in them.
Pauline Kael,"A mistake in judgment isn't fatal, but too much anxiety about judgment is."
Pauline Kael,"It seems likely that many of the young who don't wait for others to call them artists, but simply announce that they are, don't have the patience to make art."
Pauline Kael,"In the arts, the critic is the only independent source of information. The rest is advertising."
Pauline Kael,The critic is the only independent source of information. The rest is advertising.
Pauline Kael,Kevin Costner has feathers in his hair and feathers in his head. The Indians should have called him 'Plays with Camera.'
Pauline Kael,This movie is a toupee made up to look like honest baldness.
Pauline Kael,"I see little of more importance to the future of our country and of civilization than full recognition of the place of the artist. If art is to nourish the roots of our culture, society must set the artist free to follow his vision wherever it takes him."
Pauline Kael,One of the surest signs of the Philistine is his reverence for the superior tastes of those who put him down.
Pauline Kael,"Where there is a will, there is a way. If there is a chance in a million that you can do something, anything, to keep what you want from ending, do it. Pry the door open or, if need be, wedge your foot in that door and keep it open."
Pauline Kael,Citizen Kane is perhaps the one American talking picture that seems as fresh now as the day it opened. It may seem even fresher.
Kato Kaelin,"Thoughts would go in and out of my mind, but I didn't want to believe that he could have done it."
Kato Kaelin,"The circumstance is the incredible part, but I always knew in my heart that something was going to be out there, just for the world to notice me. It sounds so cocky, but it's happening."
Kato Kaelin,"Sometimes people who get wealthy when they are very, very young, it's a curse to them. They don't realize it."
Kato Kaelin,Sometimes people just want you to fail. Except your really good friends. I've always known who my best friends were.
Kato Kaelin,"People should realize that I shot a Coke commercial back in 1986. So, you know, I've been around a long time. I carry my Screen Actors Guild Card."
Kato Kaelin,Never live with someone that won the Heisman.
Kato Kaelin,It's incredible when I'm out in these towns. I have people telling me they were waiting for hours just to meet me and get my autograph. I feel so guilty. I always feel like I have to give them more than just Kato Kaelin.
Kato Kaelin,"If there's something that you hear on TV about me, just call me and I'll tell you if it's true."
Kato Kaelin,"I'm the guy, I'm kind of like the, uh, Everyman, so I think people just relate to that."
Kato Kaelin,"I'm not going to just fade out, I know."
Kato Kaelin,I'm not afraid of O.J. now.
Kato Kaelin,I'm doing comedy development at National Lampoon.
Kato Kaelin,"I was never OJ's closest pal, and the media would say that over and over, but I wasn't his enemy either."
Kato Kaelin,I was at an acting academy for seven years prior to the trial.
Kato Kaelin,I want people to realize that the domestic abuse charges happened in 1989. I didn't meet any of them until 1993.
Kato Kaelin,"I thought it was possible that O.J. could have done something. It crossed my mind. I was thinking about the events of everything and going, Why did I hear that? I was going, No, it can't be, and just all that stuff was adding up."
Kato Kaelin,I think the prosecution had all the evidence in front of them to have won the case.
Kato Kaelin,I think that money is the root of all evil. I've seen it happen.
Kato Kaelin,I have contact with no one involved in the trial.
Kato Kaelin,I ended up living at OJ's because Nicole bought a home that no longer had a guest house. OJ offered his guest house to me. Anybody in LA looking for a place knows the best places to live are guest houses.
Kato Kaelin,"I don't want to be Kato, the trial guy. It's like everything I do is under a microscope."
Kato Kaelin,I believe in my heart Simpson is guilty.
Kato Kaelin,"At the time that I knew them, they were not living together. They began dating again after their divorce, so I didn't really see fighting."
Kato Kaelin,"It's a show where I go across America, I knock on doors of the unsuspecting and invite myself in to spend a weekend with the family,"
Franz Kafka,"In science one tries to tell people, in such a way as to be understood by everyone, something that no one ever knew before. But in poetry, it's the exact opposite."
Franz Kafka,Now I can look at you in peace; I don't eat you anymore
Franz Kafka,"All human errors are impatience, a premature breaking off of methodical procedure, an apparent fencing-in of what is apparently at issue."
Franz Kafka,"In the fight between you and the world, back the world."
Franz Kafka,"I can prove at any time that my education tried to make another person out of me than the one I became. It is for the harm, therefore, that my educators could have done me in accordance with their intentions that I reproach them; I demand from their hands the person I now am, and since they cannot give him to me, I make of my reproach and laughter a drumbeat sounding in the world beyond."
Franz Kafka,"Don't despair, not even over the fact that you don't despair"
Franz Kafka,"From the true antagonist, illimitable courage is transmitted to you"
Franz Kafka,"Who has the gift to recognize beauty, will not live long"
Franz Kafka,Evil is whatever distracts.
Franz Kafka,Anyone who keeps the ability to see beauty never grows old.
Franz Kafka,"In theory there is a possibility of perfect happiness: To believe in the indestructible element within one, and not to strive towards it."
Franz Kafka,"In argument similes are like songs in love; they describe much, but prove nothing."
Franz Kafka,I do not read advertisements - I would spend all my time wanting things
Franz Kafka,"God gives the nuts, but he does not crack them."
Franz Kafka,Start with what is right rather than what is acceptable.
Franz Kafka,"So long as you have food in your mouth, you have solved all questions for the time being."
Paul Kagame,"We cannot turn the clock back nor can we undo the harm caused, but we have the power to determine the future and to ensure that what happened never happens again."
Paul Kagame,There are some who are scared by unity and by building a country on the basis of ideas.
Paul Kagame,I firmly believe that these two issues ... constitute the ultimate solution to the conflict. We are more than willing to resolve this issue once and for all.
Paul Kagame,Let no one think that flexibility and a predisposition to compromise is a sign of weakness or a sell-out.
Andy Kahan,"The rest of their lives, they're pegged and targeted."
Andy Kahan,"I think that's a big difference. If the ones in the program aren't coming back to society, what's the purpose? If you're going to do it, do it for the ones that are coming out."
Andy Kahan,"You're asking the most cunning, secretive and diabolical type of felon to be part of the honor system. It's always been befuddling to me."
Andy Kahan,"There is no authority, there is no certain agency that monitors these types of offenders."
Andy Kahan,I certainly would endorse and support any legislation that would give those types of offenders the ability to appeal their registration process.
Brewster Kahle,"If a band posts restrictions as to what materials can be put on the archive, there is a self-appointed sense of making sure the that the band's wishes are observed,"
Brewster Kahle,"More and more people are expecting access, and they are making do with what they can get easy access to. Let's make it so that they find great works rather than whatever just happens to be on the [Internet]."
Brewster Kahle,"The opportunity before all of us is living up to the dream of the Library of Alexandria and then taking it a step further -- universal access to all knowledge. Interestingly, it is now technically doable,"
Brewster Kahle,"The opportunity before all of us is living up to the dream of the Library of Alexandria and then taking it a step further -- universal access to all knowledge. Interestingly, it is now technically doable."
Brewster Kahle,"If we go and bring universal access to all human knowledge it will be remembered as one of the great things humankind has ever done,"
Brewster Kahle,"Social networks, search engines and things yet invented are critical as we bring millions of movies, books and musical recordings online."
Brewster Kahle,Other projects talk about snippets. We don't talk about snippets. We talk about books.
Alfred Kahn,"It's like saying, 'We've got 95 percent of the benefits of deregulation -- why bother going for the rest?'"
Alfred Kahn,It turned out that their problems were far more fundamental (than September 11).
Alfred Kahn,"We are very excited about partnering with Microsoft to share the 'Viva Piâ€“ata' universe with the world. The potent combination of the Microsoft Game Studios and 4Kids will ensure that the 'Viva Piâ€“ata' world, including the video game, television series and merchandising program, attracts a worldwide audience."
Alfred Kahn,The increasing status of Xbox 360 as the premiere next generation digital gaming and entertainment system makes this the perfect time to introduce a carefully orchestrated licensing program that expands the Xbox brand.
Alfred Kahn,"We have built an impressive roster of captivating and successful children's entertainment properties. Given the increased number of brands that we are representing that focus on an older audience, we felt it would be beneficial to organize a new subsidiary primarily devoted to the marketing and licensing of these brands. We believe that we can successfully utilize our marketing and licensing expertise to build brand value for properties targeting an older consumer that are not necessarily media or character driven."
Alfred Kahn,"Nobody could fly an airplane commercially on any route without specific permission from the Civil Aeronautics Board, and price competition, cutting prices, was illegal."
Oliver Kahn,"We are Bayern Munich and English teams always have trouble as soon as they leave the island,"
Oliver Kahn,I'll have to do everything I can to make sure that I can take the pitch pain-free.
Oliver Kahn,"We are a really good group now, we were unlucky not to score against Latvia and we'll get luck on our side too,"
Oliver Kahn,"We played well, but we had a little bit of luck today. We can't take our lead over Bremen too seriously -- these things change fast in football."
Oliver Kahn,"We lacked determination and we weren't completely in the game,"
Oliver Kahn,"Bremen are really playing well at the moment, despite the defeat to Lyon, ... They are making a very strong impression on me and we are really going to have to be at our best next week."
Oliver Kahn,Perhaps this defeat will make us more aggressive and we will react by turning in a fantastic display in Milan.
Oliver Kahn,Maybe this defeat will make us aggressive and lead us to such a reaction that we can produce a great game in Milan.
Oliver Kahn,"I have a contract until 2006 which I would like to fulfil but certain circumstances occur again and again and we have reached a solution (with Bayern),"
Oliver Kahn,"To think that this might be to our advantage would be the dumbest things to do, ... It may be a bluff, anyway."
Richard Kahn,The combination of risk factors doesn't add up to a more significant or higher cardiovascular risk than the individual components.
Richard Kahn,"The combination of risk factors doesn't add up to a more significant or higher cardiovascular risk than the individual components,"
Richard Kahn,We greatly support the idea of helping people with diabetes better manage their disease. We also are concerned with information about a person's individual medical condition becoming publicly known.
Kasey Kahne,This is a great victory. The guys did an awesome job. They gave me the best car out there. I've always loved coming to Texas and racing in front of hundreds of thousands of fans out there. It's one of the best places we go all season long. ... This is awesome.
Kasey Kahne,"I really don't regret it at all,"
Kasey Kahne,The car was perfect through the entire race.
Kasey Kahne,"This is behind us now. As a team, our focus is on the upcoming events and the future."
Kasey Kahne,These are definitely the hardest cars I've driven -- ever.
Abdul Kalam,The product being internationally competitive it is able to service a large market with availability in time and state of the art performance at reduced costs per unit.
Abdul Kalam,Science leads to development of technologies. Availability of technologies leads to products.
Abdul Kalam,not to allow problems to rule you.
Abdul Kalam,"Nuclear power generation has been given a thrust by the use of uranium-based fuel [which US is set to supply to India if the deal comes through]. However, there would be a requirement for ten-fold increase in nuclear power generation even to attain a reasonable degree of energy self-sufficiency for our country."
Abdul Kalam,There are forces in life working for you and against you. One must distinguish the beneficial forces from the malevolent ones and choose correctly between them.
Abdul Kalam,"You have done a wonderful job,"
Abdul Kalam,"On behalf of the Government and people of India and on my own behalf, I would like to convey to you and to the people of Pakistan our heartfelt sympathies."
Abdul Kalam,To line only for some unknown future is superficial.
Abdul Kalam,"We need to create brand institutions. In the fortune 500 companies, 5 Indian companies are named while 15 are from China though we have similar kind of populations."
Abdul Kalam,My government is committed towards creating such an environment so that the latent potential of our people can blossom and create a new India of our dreams.
Abdul Kalam,"India must achieve the real goal?that is energy independence or an economy which will function well within total freedom from oil, gas or coal imports."
Abdul Kalam,"The entire country is with you,"
John Kaleo,"I started the game and played about halfway through the game. To get hurt in the 3rd quarter and watch in the 4th quarter was tough, ... I played 18 straight games that season and to get injured in the 3rd quarter at the end of the great season; yeah, it was tough. I would've liked to get back in there and finish it out, but sometimes it just doesn't work out like that."
John Kaleo,"I think Shane is one of the most promising young guns in arena football, ... I think it's just a matter of time before he experiences winning a championship in his career and I don't think he's even reached his full potential yet. He's not young like he used to be, but I think he's just getting in to his best years now and I expect a lot of great things out of Shane Stafford."
John Kaleo,"I'd like to give coaching a try, either in the arena league or at the college level and get into that in some capacity, ... I have some options to consider, I've had a career in real estate outside of football for the past few years so I could always fall back on that."
Al Kaline,You've got to get good habits of working hard so that when that play comes up during the regular season that you're able to complete it and do it the right way.
Al Kaline,What gets me upset about with the newer players is their lack of intensity. They tend to go through the motions a little bit. They don't understand that you've got to practice the way you play.
Al Kaline,Switching to the outfield was the best break I ever got.
Al Kaline,It hurt me a great deal. It put a lot of pressure on me because I was at a young age and the writers around here and throughout the league starting comparing me to Cobb. It put a lot of pressure on me.
Al Kaline,I'll never forget that first night with the team. Going to the ballpark on the bus was the hardest 30 minutes of my life. I had to walk down that aisle between all the players. I really didn't know too much about the Detroit Tigers at that time.
Al Kaline,"I was very, very shocked about Cooperstown. I thought my chances were fairly good, but I tried to stay low key about it, not too high and not too low. That was the way I played, too."
Al Kaline,I started in for the ball but I just couldn't get it. I should have caught it because I was used to catching everything on the sandlots. But they hit the ball a lot harder in the major leagues and I just couldn't reach the ball this time.
Al Kaline,"I didn't know who was on the team, but I saw every eye as I walked down the aisle. It looked like a thousand eyes were staring right at me saying, 'Who is this young punk?' I just kept my eyes straight ahead."
Al Kaline,"As the days went on, I didn't mind the games. In fact, I looked forward to them. That was the easiest part of all. I couldn't wait to get to the ballpark I'd be the first one there and I was willing to do anything. I think that's why the veterans liked me."
Al Kaline,All of a sudden I'm in the major leagues and we're traveling from town to town. I see the other players dressing different every day. I've got only one suit and I keep wearing it over and over. I'm really embarrassed.
Jacques Kallis,We'll have a peaceful night away from the game and we'll decide tomorrow morning what we want to do and what the plan is for the day.
Jacques Kallis,"It's now up to the players to repay the good faith of the selectors and produce the results, even though four months of playing Australia does wear you out and the bodies are tired."
Jacques Kallis,There may be a few nerves before his first over in test cricket but he seems a relaxed sort of guy so hopefully he can put in a big performance. He couldn't ask for a better stage than at the SCG.
Jacques Kallis,It does give the guys a lot of confidence going into the next few Test matches. We know they'll bounce back. The (Perth) wicket was pretty flat.
Jacques Kallis,It has given the guys a lot of confidence.
Jacques Kallis,"It's a difficult place to get in, it takes a few extra balls because of the bounce."
James Kallstrom,"There was no finding that any of those charges were valid. From my knowledge, the two investigations were voluminous and took literally years to complete."
James Kallstrom,"It would probably not be an efficient use of these resources, minus specific information,"
James Kallstrom,This'll be reflective of the times we live in. The consequences of attacking here could have more significance to the terrorists. It has a lot of symbolism. It's going to be extremely well protected.
Kamal,"The four ministerial candidates are gathering more and more support,"
Kamal,"There is no evidence to support this, ... This is just an unlikely assumption. If that were the case, then there would have been gunmen with the suicide bombers. There were no gunmen."
Kamal,"It's part of Test cricket, you can get out on a good first ball or you get out on the 300th delivery,"
Kamal,"As notebook PCs become ubiquitous for computing, entertainment, and communication, the need for improved visual performance and longer battery life become paramount, ... The innovations by BOE HYDIS clearly point to a future where brighter, higher contrast, and wider viewing angle displays are possible while keeping both the cost and power consumption down."
Dean Kamen,"It's up to you to work with them to make it interesting for them to want to pursue engineering. You need to instill the passion for tools and science, as much as they now have for nonsense."
Dean Kamen,"The goal is to create in the culture passion among kids to do something. I think the trouble is our culture does create a passion for kids, but their passion is related to one of two industries: entertainment or sports."
Dean Kamen,"Innovation needs to be nurtured throughout an organization. Management is doing things right, whereas leadership is doing the right things."
Dean Kamen,"I don't know what innovation is, but I can give a guide to rude realities and somewhat serious suggestions about innovation and how to approach it."
Dean Kamen,"One of my biggest fears before we went public was, people would think of this as a toy, ... We think it's much more than that."
Dean Kamen,"We can't live any more in a world which is based on stuff and not ideas. If you want to live with the world of stuff, we're all doomed."
Dean Kamen,"To me, innovations are the wheel, fire, language, movable type. There are not 3 million innovations; there are 3 million inventions."
Dean Kamen,"There is just so much stuff in the world that, to me, is devoid of any real substance, value, and content that I just try to make sure that I am working on things that matter."
Dean Kamen,Sometimes we crash and burn. It's better to do it in private.
Dean Kamen,"People take the longest possible paths, digress to numerous dead ends, and make all kinds of mistakes. Then historians come along and write summaries of this messy, nonlinear process and make it appear like a simple, straight line."
Dean Kamen,"New ideas in technology are literally a dime-a-dozen, or cheaper than that."
Dean Kamen,My biggest worry is I'm running out of time and energy. Thirty years ago I thought 10 years was a really long time.
Dean Kamen,My biggest failure is I have too many to talk about.
Dean Kamen,"Most of the time you will fail, but you will also occasionally succeed. Those occasional successes make all the hard work and sacrifice worthwhile."
Dean Kamen,"In some cases, inventions prohibit innovation because we're so caught up in playing with the technology, we forget about the fact that it was supposed to be important."
Dean Kamen,"If you're going to fail, you might as well fail at the big ones."
Dean Kamen,"If history is any indication, all truths will eventually turn out to be false."
Dean Kamen,I'm a human entropy producer.
Dean Kamen,"I think an education is not only important, it is the most important thing you can do with your life."
Dean Kamen,"I started realizing that I wasn't so dumb; rather, most people simply didn't know the answers to the questions that I was interested in-or they didn't care."
Dean Kamen,"I do not want to waste any time. And if you are not working on important things, you are wasting time."
Dean Kamen,I consider high-speed data transmission an invention that became a major innovation. It changed the way we all communicate.
Dean Kamen,Everybody has to be able to participate in a future that they want to live for. That's what technology can do.
Dean Kamen,"As we move towards 8 or 10 billion people on the planet, there's a little less gold per capita. Each one of us will continue to be fighting over an ever smaller percentage of total resources. This is not a happy thought."
Dean Kamen,"An innovation is one of those things that society looks at and says, if we make this part of the way we live and work, it will change the way we live and work."
Dean Kamen,"A patent, or invention, is any assemblage of technologies or ideas that you can put together that nobody put together that way before. That's how the patent office defines it. That's an invention."
Dean Kamen,The city needs a car like a fish needs a bicycle.
Dean Kamen,I don't want to think about how many people have thought or still think that I'm crazy.
Dean Kamen,I don't work on a project unless I believe that it will dramatically improve life for a bunch of people.
Dean Kamen,"Some broad themes brought me where I am today. At a very young age, my hobby became thinking and finding connections."
Dean Kamen,You have teenagers thinking they're going to make millions as NBA stars when that's not realistic for even 1 percent of them. Becoming a scientist or engineer is.
Dean Kamen,I'd rather lose my own money than someone else's.
Bob Kane,What I read is so distorted that I cannot believe that the person they are talking about is myself.
Bob Kane,"This sounds like my autobiography, but I thought this would be a good time to sound off about myself, as I think that I have been silent too long about my views and opinions."
Bob Kane,"There are certain characters Bill Finger created, aside from my main characters' and many other characters that I created, including the Batmobile."
Bob Kane,The New Look of Batman is more illustrative and realistic.
Bob Kane,"Much is written about the Batman because he is publicly exposed in print. Very little is known personally about his creator, because I haven't given out that many interviews."
Bob Kane,"It's been 25 years now, and truthfully, time sometimes blurs the memory."
Bob Kane,It took them a while to catch on that Batman would be the greatest.
Bob Kane,"It is difficult to separate, at times, the myth from the truth."
Bob Kane,"In the Golden Age of Batman, I penciled, inked, and lettered my strip by myself."
Bob Kane,"If you ever want to get the facts straight about me or the Batman, please write to the original source, myself, for the truth, instead of second guessing."
Bob Kane,"If Bill Finger created Batman, where is Bill Finger's byline on my strip? It is conspicuous by its absence."
Bob Kane,"I've often been asked, do I like the New Look Batman better than the old look. My answer to that question is, Emphatically, no!!"
Bob Kane,I was involved with the Batman. There are two sides to every story. Now you've heard my side.
Bob Kane,I intend to explode the myths about myself and get down to the real truth about the legend that is Batman.
Bob Kane,I feel that my original style was much more unique and individual and was much more the real me. It had much more zing and schmaltz.
Bob Kane,I didn't have the time to literally write and draw the strip at the same time.
Bob Kane,"I created the title, masthead, the format and concept, as well as the Batman figure and costume. Robin, the boy wonder, was also my idea."
Bob Kane,I created Batman about 10 years before Ian Fleming created James Bond.
Bob Kane,I am planning a one-man art show of original Batman oil paintings that I will show in New York City.
Bob Kane,I am also a writer. That is a fact not known by the public in general.
Bob Kane,How can an article about me or the Batman be the true story when I am not consulted or interviewed?
Bob Kane,Batman has been acknowledged as a legend in my lifetime.
Bob Kane,"Although Bill Finger literally typed the scripts in the early days, he wrote the scripts from ideas that we mutually collaborated on. Many of the unique concepts and story twists also came from my own fertile imagination."
Bob Kane,"After it is said and done about who does what on the Batman assembly line, I do not underestimate all of the help I've received."
Bob Kane,When I first drew him I had eyes in there and it didn't look right.
Bob Kane,"The trouble with being a ghostwriter or artist is that you must remain rather anonymously without credit. If one wants the credit, one has to cease being a ghost and become a leader or innovator."
John Kane,"Dirk's a guy that's very capable of doing that any night. He's slowly been playing a lot better. If he can stay there and the rest of us can keep up, then hopefully we'll have a better third of the season."
John Kane,The public interest is best served by the free exchange of ideas.
John Kane,We just fouled too much tonight. We hurt ourselves. We would get a little momentum and then we would send them to the free-throw line.
John Kane,"We have to take a vote, ... Im only one commissioner, but absolutely, it would be my desire to have it annually."
John Kane,"We have to take a vote, ... Iâ€™m only one commissioner, but absolutely, it would be my desire to have it annually."
John Kane,"We just want to remind them of our agreement with the board,"
Matt Kane,"We made some bad defensive mistakes. We got caught flat-footed early on. At times, though, we were dominant."
Matt Kane,I thought we were going to be a lot better. I think the kids thought we were going to be a lot better. It just didn't happen.
Matt Kane,We just had some bad defensive mistakes and were caught flat a few times and gave up a few goals. I thought we actually played better throughout the game and dominated parts of it but we can't give up bad goals and win and not score.
Matt Kane,Paul has been a nice surprise. He grew up playing goalie and brings a lot of experience.
Patrick Kane,"We're in this together. We're tied together in our economic futures. Our economic futures, the development of our health care, are all tied together."
Patrick Kane,"When we find a problem, we have service excellence teams that work through them."
Patrick Kane,I believe it. Everyone wants to solve that one. But who is a more likely candidate to do this than him?
Khieu Kanharith,"We did not expect this to go this far ... It was a mistake. We apologize and regret what happened to Thailand and her people,"
Khieu Kanharith,No government can grant amnesties for those who committed genocide.
Khieu Kanharith,"No government can grant amnesties for those who committed genocide,"
Khieu Kanharith,"China is a powerful country, especially in economics, and it also plays a big role as member of the UN."
Khieu Kanharith,"We will take legal action. They want a confrontation, a clash, but it is better to take legal action against the leader, not crack down on the people."
Immanuel Kant,"No-one can compel me to be happy in accordance with his conception of the welfare of others, for each may seek his happiness in whatever way he sees fit, so long as he does not infringe upon the freedom of others to pursue a similar end which can be reconciled with the freedom of everyone else within a workable general law  i.e. he must accord to others the same right as he enjoys himself."
Immanuel Kant,Perpetual Peace is only found in the graveyard
Immanuel Kant,Out of the crooked timber of humanity no straight thing was ever made
Immanuel Kant,"I had therefore to remove knowledge, in order to make room for belief."
Immanuel Kant,"From such crooked wood as that which man is made of, nothing straight can be fashioned."
Immanuel Kant,"By a lie, a man... annihilates his dignity as a man."
Immanuel Kant,Act that your principle of action might safely be made a law for the whole world.
Immanuel Kant,"Thoughts without content are empty, intuitions without concepts are blind."
Immanuel Kant,"But although all our knowledge begins with experience, it does not follow that it arises from experience."
Immanuel Kant,"Happiness is not an ideal of reason, but of imagination."
Immanuel Kant,What can I know? What ought I to do? What can I hope?
Immanuel Kant,"All the interests of my reason, speculative as well as practical, combine in the three following questions: 1. What can I know? 2. What ought I to do? 3. What may I hope?"
Immanuel Kant,"All thought must, directly or indirectly, by way of certain characters, relate ultimately to intuitions, and therefore, with us, to sensibility, because in no other way can an object be given to us."
Immanuel Kant,To be is to do.
Immanuel Kant,Nothing is divine but what is agreeable to reason.
Immanuel Kant,"All our knowledge begins with the senses, proceeds then to the understanding, and ends with reason. There is nothing higher than reason."
Immanuel Kant,"Always recognize that human individuals are ends, and do not use them as means to your end."
Immanuel Kant,If man makes himself a worm he must not complain when he is trodden on.
Immanuel Kant,"Two things awe me most, the starry sky above me and the moral law within me."
Immanuel Kant,Immaturity is the incapacity to use one's intelligence without the guidance of another.
Immanuel Kant,Ingratitude is the essence of vileness.
Immanuel Kant,Two things fill the mind with ever new and increasing wonder and awe - the starry heavens above me and the moral law within me.
Immanuel Kant,"Metaphysics is a dark ocean without shores or lighthouse, strewn with many a philosophic wreck."
Immanuel Kant,"Experience without theory is blind, but theory without experience is mere intellectual play."
Immanuel Kant,It is not necessary that whilst I live I live happily; but it is necessary that so long as I live I should live honourably.
Immanuel Kant,Science is organized knowledge. Wisdom is organized life.
Immanuel Kant,So act that your principle of action might safely be made a law for the whole world.
Immanuel Kant,"It is not God's will merely that we should be happy, but that we should make ourselves happy."
Immanuel Kant,"Intuition and concepts constitute... the elements of all our knowledge, so that neither concepts without an intuition in some way corresponding to them, nor intuition without concepts, can yield knowledge."
Immanuel Kant,"Seek not the favor of the multitude; it is seldom got by honest and lawful means. But seek the testimony of few; and number not voices, but weigh them."
Immanuel Kant,"No-one can compel me to be happy in accordance with his conception of the welfare of others, for each may seek his happiness in whatever way he sees fit, so long as he does not infringe upon the freedom of others to pursue a similar end which can be reconciled with the freedom of everyone else within a workable general law â€“ i.e. he must accord to others the same right as he enjoys himself."
Immanuel Kant,"The only objects of practical reason are therefore those of good and evil. For by the former is meant an object necessarily desired according to a principle of reason; by the latter one necessarily shunned, also according to a principle of reason."
Immanuel Kant,In law a man is guilty when he violates the rights of others. In ethics he is guilty if he only thinks of doing so.
Immanuel Kant,It is beyond a doubt that all our knowledge that begins with experience.
Immanuel Kant,"Man must be disciplined, for he is by nature raw and wild"
Immanuel Kant,He who is cruel to animals becomes hard also in his dealings with men. We can judge the heart of a man by his treatment of animals.
Immanuel Kant,"Two things fill me with constantly increasing admiration and awe, the longer and more earnestly I reflect on them: the starry heavens without and the moral law within."
Immanuel Kant,"A categorical imperative would be one which represented an action as objectively necessary in itself, without reference to any other purpose."
Immanuel Kant,May you live your life as if the maxim of your actions were to become universal law.
Burton Kaplan,We all laughed at that.
Burton Kaplan,We all laughed about it.
Burton Kaplan,"I did it, in all honesty, because I thought I was going to be made a scapegoat in this case."
Michael Kaplan,"There is an underlying, unspoken fear of what is to come."
Michael Kaplan,"What's catching people with this is that it brings back memories of their childhood. As an architect, it seems to be the perfect medium for conveying what the architect's intentions were."
Michael Kaplan,"For the most part, it is street-licensed cars. It is not the Indianapolis 500."
Robert D. Kaplan,It is a cliche these days to observe that the United States now possesses a global empire - different from Britain's and Rome's but an empire nonetheless.
Robert D. Kaplan,"What happened on September 11th is at least, theoretically, small stuff compared to what can happen."
Robert D. Kaplan,The most important thing I learned as a foreign correspondent in about 80 countries is that it takes a very shallow knowledge of history to think that there are solutions to most problems.
