author,quote
Bob Uecker,"Sure, women sportswriters look when they're in the clubhouse. Read their stories. How else do you explain a capital letter in the middle of a word?"
Bob Uecker,"I set records that will never be equaled. In fact, I hope 90% of them don't even get printed."
Bob Uecker,"When I came up to bat with three men on and two outs in the ninth, I looked in the other team's dugout and they were already in street clothes."
Bob Uecker,Baseball hasn't forgotten me. I go to a lot of old-timers games and I haven't lost a thing. I sit in the bullpen and let people throw things at me. Just like old times.
Bob Uecker,I knew when my career was over. In 1965 my baseball card came out with no picture.
Bob Uecker,I had slumps that lasted into the winter.
Bob Uecker,The way to catch a knuckleball is to wait until it stops rolling and then pick it up.
Bob Uecker,Sporting goods companies pay me not to endorse their products.
Bob Uecker,In 1962 I was named Minor League Player of the Year. It was my second season in the bigs.
Bob Uecker,"If a guy hits .300 every year, what does he have to look forward to? I always tried to stay around .190, with three or four RBI. And I tried to get them all in September. That way I always had something to talk about during the winter."
Bob Uecker,"When I looked at the third base coach, he turned his back on me."
Bob Uecker,"Anybody with ability can play in the big leagues. But to be able to trick people year in and year out the way I did, I think that was a much greater feat."
Samuel Ullman,"Youth is not a time of life; it is a state of mind; it is not a matter of rosy cheeks, red lips and supple knees; it is a matter of the will, quality of the imagination, a vigor of the emotions; it is the freshness of the deep springs of life."
Samuel Ullman,"Years may wrinkle the skin, but to give up enthusiasm wrinkles the soul. Worry, fear, self-distrust bows the heart and turns the spirit back to dust."
Samuel Ullman,"When the aerials are down, and your spirit is covered with snows of cynicism and the ice of pessimism, then you are grown old, even at twenty, but as long as your aerials are up, to catch the waves of optimism, there is hope you may die young at eighty."
Samuel Ullman,Nobody grows old merely by living a number of years. We grow old by deserting our ideals.
Samuel Ullman,"Whether sixty or sixteen, there is in every human being's heart the lure of wonder, the unfailing child-like appetite of what's next, and the joy of the game of living. In the center of your heart and my heart there is a wireless station; so long as it receives messages of beauty, hope, cheer, courage and power from men and from the infinite, so long are you young."
Samuel Ullman,"Nobody grows old merely by living a number of years.  We grow old by deserting our ideals.  Years may wrinkle the skin, but to give up enthusiasm wrinkles the soul."
Samuel Ullman,"Maturity is the ability to think, speak and act your feelings within the bounds of dignity. The measure of your maturity is how spiritual you become during the midst of your frustrations."
Samuel Ullman,"Nobody grows old merely by living a number of years. We grow old by deserting our ideals. Years may wrinkle the skin, but to give up enthusiasm wrinkles the soul."
Tracey Ullman,I was the nasty one that sat in the toilets and smoked-and made the other girls cry
Tracey Ullman,"You become so encapsulated in this world of being a star. People listen to what you say, you have this voice, it becomes unreal and you become far removed from the people you came from."
Tracey Ullman,"Work is important to me. I want to do things for principle, not just for the sake of doing them."
Tracey Ullman,"There are different types of love, and my love for my child is like me and my mum. We've gone through a lot of rocky patches, but we never stop loving."
Tracey Ullman,"The show I did in England catered to a broad range of people. I like that. I don't want nouveau cult status, though I know we've got that sort of audience in the states."
Tracey Ullman,My influences were Peter Sellers and the great British character actors.
Tracey Ullman,It's the poignancy and sadness in things that gets to me.
Tracey Ullman,It's sometimes shocking to find out what people really believe in.
Tracey Ullman,"It's funny - if you impersonate somebody, they have no idea it's them."
Tracey Ullman,"It makes you more open, it gives you perspective, having a child."
Tracey Ullman,I've never looked ahead very much in my life. I've never had any grand plan from the outset. I had no burning ambition to do what I do.
Tracey Ullman,I'm still that little girl who lisped and sat in the back of the car and threw vegetables at the back of her head when we drove home from the market. That never goes.
Tracey Ullman,"I'm not a crazy, party-going sort of person."
Tracey Ullman,I'm as famous as I want to be.
Tracey Ullman,I worked with Paul McCartney for a while and saw what it does to you to be treated like a god for twenty years.
Tracey Ullman,I wish I could believe that one person could make a difference.
Tracey Ullman,"I used to dress up and impersonate our next-door neighbor, Miss Cox. She wore rubber boots, a wool hat, and her nose always dripped."
Tracey Ullman,"I love John Waters. There's stuff in it that's beyond the boundaries of my taste, but his movies have always been like that."
Tracey Ullman,I like infomercials.
Tracey Ullman,"I like going to France, because no one knows who I am."
Tracey Ullman,I hope I never get so hard up I have to do advertisements. I've gotten ridiculous offers.
Tracey Ullman,I hate clowns.
Tracey Ullman,"I don't get very involved in the L.A. scene. When you do get invited out, you are expected to be on all the time. It's just wearying."
Tracey Ullman,Every character I do is based on someone I know.
Tracey Ullman,"As you get older, you realize it's work. It's that fine line between love and companionship. But passionate love? I'd love to know how to make that last."
Tracey Ullman,"Why does everyone think the future is space helmets, silver foil, and talking like computers, like a bad episode of Star Trek?"
Tracey Ullman,I loved the late Gilda Radner. I love Carol Burnett and Lily Tomlin.
Tracey Ullman,I think serial monogamy says it all.
Tracey Ullman,"As I get older, I just prefer to knit."
Liv Ullmann,"[Bergman and Ullmann split after the pressures of their working and living together became too much. Bergman would obsess to his partner about his dreams.] When he told me about his nightmares, ... I knew I was going to film them the next day."
Liv Ullmann,"I am learning that if I just go on accepting the framework for life that others have given me, if I fail to make my own choices, the reason for my life will be missing.  I will be unable to recognize that which I have the power to change."
Liv Ullmann,The best thing that can come with success is the knowledge that it is nothing to long for.
Liv Ullmann,Hollywood is loneliness beside the swimming pool.
Liv Ullmann,"[Ullmann, 66, still feels very close to Marianne.] Of all the things I did for Ingmar, this is the character I could most associate with, ... He based a lot of it on what he knew about me. I also felt she was the least neurotic of all the women I played for him."
Liv Ullmann,"Ibsen was Norwegian by birth, but universal in spirit."
Jan Ullrich,"It's a good race to start with as it's not too demanding. The terrain isn't too difficult, very good to find the rhythm again."
Jan Ullrich,The distribution of power! Jan has the absolute power in the team - like Lance Armstrong...in the years of his Tour victories.
Jan Ullrich,"You start to feel that the power missing. The season has been long, and the legs start to get heavy."
Jan Ullrich,"I'm in pain but I'm confident I'll feel better tomorrow,"
Kenneth Ulmer,"I glorify God when I do my assignment. You have an assignment. ... There's a call of God upon your life. You are where you are on purpose. You must fulfill God's assignment, God's call on your life."
Kenneth Ulmer,"He's the best in the world, everybody needs friends like him."
Kenneth Ulmer,"Put your body--your life--in God's hands, ... You hold that ministry in your hand, (and) it's doomed. Place your life in his hand, and God will do miracles, because it all depends upon whose hand it's in."
Lars Ulrich,"I guess these things just went down in value, uh, if we can win one I guess anyone can, uh."
Lars Ulrich,"If there was no Black Sabbath, I could still possibly be a morning newspaper delivery boy. No fun."
Lars Ulrich,"What's the message in Metallica? There is no message, but if there was a message, it really should be look within yourself, don't listen to me, don't listen to James, don't listen to anybody, look within yourself for the answers."
Lars Ulrich,As long as it says Metallica on the record it's Metallica.
Lars Ulrich,I'm just sittin here trying not to be unhappy.
Lars Ulrich,"The music gets better and better. It ages so well. Some bands that you sit and listen to, and it just sounds completely silly a few years later, but that Nirvana stuff, when you hear it on the radio nowadays, it sounds as vital and vibrant as it did 10, 12 years ago, when it first came out. And one can only obviously wonder what other cool stuff would've come out of that whole thing."
Lars Ulrich,"Napster hijacked our music without asking, ... They never sought our permission. Our catalog of music simply became available as free downloads on the Napster system."
Lars Ulrich,Our music comes from our hearts - And it always has.
Lars Ulrich,"What's this all about? It's about music, it's not about anything else, it's not about having the coolest cover, or the coolest title, or about anything. it's just about music..."
Lars Ulrich,"Everytime we put a record out, we lose people that can't deal with the growth."
Lars Ulrich,One of my few shortcomings is that I can't predict the future.
Lars Ulrich,"I tink if people sit down and consider the amount of dedication we put into what we do, we are at the paramount of that scale."
Lars Ulrich,"We are here to celebrate Black Sabbath tonight a decade or so late, but that's another conversation, another argument."
Lars Ulrich,...Metallica mythos...distilled the essences of the comic books and horror movies and the fantastic literature of metal itself...
Lars Ulrich,"The new stuff is much more organic, more old school. It certainly doesn't feel like 'St. Anger' Part Two. When we were rehearsing for our South African shows and started playing the 'St. Anger' stuff, it definitely felt very different to the rest of the set because of how the songs were put together. It was really important to make that record in the way we did because of the chaotic internal vibe at that time: 'St. Anger' was a statement, 55 minutes of brutality packed onto a CD, proving to ourselves that we still had the spark. 'St. Anger' was fun but we don't need to make that album again."
Miguel Unamuno,"Science says: We must live, and seeks the means of prolonging, increasing, facilitating and amplifying life, of making it tolerable and acceptable, wisdom says: We must die, and seeks how to make us die well."
Miguel Unamuno,Art distills sensations and embodies it with enhanced meaning.
Miguel Unamuno,"If a person never contradicts himself, it must be that he says nothing."
Miguel Unamuno,The vanity of the passing world and love are the two fundamental and heart-penetrating notes of true poetry. And they are two notes of which neither can be sounded without causing the other to vibrate.
Miguel Unamuno,It is truer to say that martyrs create faith more than faith creates martyrs
Miguel Unamuno,"If it is nothingness that awaits us, let us make an injustice of it; let us fight against destiny, even though without hope of victory"
Miguel Unamuno,"Man dies of cold, not of darkness."
Miguel Unamuno,The only way to give finality to the world is to give it consciousness.
Miguel Unamuno,"Human beliefs, like all other natural growths, elude the barrier of systems."
Miguel Unamuno,Some people will believe anything if you whisper it to them.
Miguel Unamuno,A lot of good arguments are spoiled by some fool who knows what he is talking about.
Miguel Unamuno,"Cure yourself of the affliction of caring how you appear to others. Concern yourself only with how you appear before God, concern yourself only with the idea that God may have of you."
Miguel Unamuno,"It is important to our friends to believe that we are unreservedly frank with them, and important to friendship that we are not."
Miguel de Unamuno,"There is no true love save in suffering, and in this world we have to choose either love, which is suffering, or happiness. Man is the more man -- that is, the more divine -- the greater his capacity for suffering, or rather, for anguish."
Miguel de Unamuno,Science is a cemetery of dead ideas.
Miguel de Unamuno,To fall into a habit is to begin to cease to be.
Miguel de Unamuno,"Man dies of cold, not of darkness."
Miguel de Unamuno,Love is the child of illusion and the parent of disillusion.
Miguel de Unamuno,"It is sad not to love, but it is much sadder not to be able to love."
Miguel de Unamuno,It is truer to say that martyrs create faith more than faith creates martyrs.
Miguel de Unamuno,A man does not die of love or his liver or even of old age; he dies of being a man.
Johnny Unitas,Conceit is bragging about yourself. Confidence means you believe you can get the job done.
Johnny Unitas,There is a difference between conceit and confidence. Conceit is bragging about yourself. Confidence means you believe you can get the job done.
Johnny Unitas,"I always thought I could play pro ball. I had confidence in my ability, You have to. If you don't who will?"
Unknown,The real measure of your wealth is how much you'd be worth if you lost all your money.
Unknown,"It takes a minute to have a crush on someone, an hour to like someone, and a day to love someone -- but it takes a lifetime to forget someone."
Unknown,The spaces between your fingers were created so that another's could fill them in.
Unknown,"Have you ever wondered which hurts the most: saying something and wishing you had not, or saying nothing, and wishing you had?"
Unknown,"Find a guy who calls you beautiful instead of hot, who calls you back when you hang up on him, who will lie under the stars and listen to your heartbeat, or will stay awake just to watch you sleep... wait for the boy who kisses your forehead, who wants to show you off to the world when you are in sweats, who holds your hand in front of his friends, who thinks you' re just as pretty without makeup on. One who is constantly reminding you of how much he cares and how lucky he is to have YOU... The one who turns to his friends and says, thats her..."
Unknown,"From every human being there rises a light that reaches straight to heaven. And when two souls that are destined to be together find each other, their streams of light flow together, and a single brighter light goes forth from their united being."
Unknown,Somewhere there's someone who dreams of your smile...
Unknown,Within you I lose myself. Without you I find myself wanting to become lost again.
Unknown,"We all want to fall in love. Why? Because that experience makes us feel completely alive. Where every sense is heightened, every emotion is magnified, our everyday reality is shattered and we are flying into the heavens. It may only last a moment, an hour, an afternoon. But that doesn't diminish its value. Because we are left with memories that we treasure for the rest of our lives"
Unknown,Kiss me and you will see stars; love me and I will give them to you.
Unknown,To be your friend was all I ever wanted; to be your lover was all I ever dreamed.
Unknown,"If you love me only in my dreams, let me be asleep forever."
Unknown,The soul that can speak with its eyes can also kiss with a gaze.
Unknown,You don't drown by falling in water. You drown by staying there.
Unknown,"Never be afraid to try, remember...Amateurs built the ark, Professionals built the Titanic."
Unknown,"Everything is okay in the end, if it's not ok, then it's not the end."
Unknown,"Life isn't about how to survie the storm, but how to dance in the rain."
Unknown,Giving up doesn't always mean you are weak...sometimes it means that you are strong enough to let go.
Unknown,"Excellence is never an accident; it is always the result of high intention, sincere effort, intelligent direction, skilful execution and the ability to see obstacles as opportunities."
Unknown,"Greatness is not in where we stand, but in what direction we are moving, We must sail sometimes with the wind and sometimes against it."
Unknown,"Calm provides clarity. Pause to consider the gifts you have been given, the difference you have made and the direction in which you are headed."
Unknown,"The future lies before you Like a field of driven snow, Be careful how you tread it, For every step will show."
Unknown,The tassel's worth the hassle!
Unknown,"It takes 10,000 hours of preparation to experience one moment of glory."
Unknown,"Take the initiative and lead the way, You can make the difference."
Unknown,"I hope your dreams take you to the corners of your smiles, to the highest of your hopes, to the windows of your opportunities, and to the most special places your heart has ever known."
Unknown,"The best way to predict the future is to create it, Enjoy creating yours."
Unknown,"A milestone passed, new things begun, dreams as shining as the sun, a goal achieved, a victory won!That's Graduation."
Unknown,"School's out, Memories past, Don't ever doubt, Our friendship will last."
Unknown,Never put down to evil intent what can equally well be explained by stupidity.
Unknown,"To the world you are one person, but to one person you are the world."
Unknown,"I get the best feeling in the world when you say hi or even smile at me because I know, even if its just for a second, that I've crossed your mind."
Unknown,Experience is a wonderful thing -      it lets us recognize our mistakes     when we make them again.
Unknown,Time is supposed to keep everything from happening at once -      it's not working.
Unknown,When I look at you I see flawless perfection-I know somedays you think my eye needs more training- but it doesnt-I know what I see-you are a flawless beauty and time only serves to prove this right.You are my one true love-the one I have prayed for-the one I struggled and fought to believe could ever exist-and you are here.It was worth it-waiting for you has been worth it-fighting for you has been worth it.You have redefined happiness for me-I am overjoyed that you chose me.I love you.
Source Unknown,We are made strong by the difficulties we face not by those we evade.
Source Unknown,"A real leader faces the music, even when he doesn't like the tune."
Source Unknown,The six most important words: I admit I made a mistake The five most important words: You did a good job The four most important words: What is YOUR opinion? The three most important words: If you please The two most important words: Thank You The one most important word: We The least important word: I.
Source Unknown,"Snowflakes are one of nature's most fragile things, but just look at what they can do when they stick together."
Source Unknown,Too many of us speak twice before we think
Source Unknown,You can say no and smile only when there's a bigger yes burning inside you
Source Unknown,"Every morning you are handed 24 golden hours. They are one of the few things in this world that you get free of charge. If you had all the money in the world, you couldn't buy an extra hour. What will you do with this priceless treasure? Remember, you must"
Source Unknown,Memory: We retain: 10 percent of what we read; 20 percent of what we hear; 30 percent of what we see •50 percent of what we hear and see; 70 percent of what we say; 90 percent of what we say and do
Source Unknown,Love and respect do not automatically accompany a position of leadership. They must be earned.
Source Unknown,Every job is a self-portrait of the person who does it. Autograph your work with excellence.
Source Unknown,To dream of the person you would like to be is to waste the person you are.
Source Unknown,"Watch your thoughts, they become your words Watch your words, they become your actions Watch your actions, they become your habits Watch your habits, they become your character Watch your character, it becomes your destiny."
Source Unknown,The problem with troubleshooting is that trouble shoots back.
Source Unknown,"The hardest thing to do is watch the one you love, love someone else."
Source Unknown,"Optimism is the cheerful frame of mind that enables a teakettle to sing, though in hot water up to its nose."
Source Unknown,"Every day may not be good, but there's something good in every day."
Source Unknown,Whether a glass is half full or half empty depends on the attitude of the person looking at it.
Source Unknown,The good thing about being young is that you are not experienced enough to know you cannot possibly do the things you are doing.
Source Unknown,"After all, life hasn't much to offer except youth and I suppose for older people the love of youth in others."
Source Unknown,You don't write because you want to say something; you write because you've got something to say.
Source Unknown,Writing is simple. First you have to make sure you have plenty of paper... sharp pencils... typewriter ribbon. Then put your belly up to your desk... roll a sheet of paper into the typewriter... and stare at it until beads of blood appear on your forehead.
Source Unknown,"Writers aren't people exactly. Or, if they're any good, they're a whole lot of people trying so hard to be one person. It's like actors, who try so pathetically not to look in mirrors. Who lean back ward trying -- only to see their faces in the reflecting chandeliers."
Source Unknown,"Often I think writing is a sheer paring away of oneself leaving always something thinner, barer, more meager."
Source Unknown,"My idea is always to reach my generation. The wise writer writes for the youth of his own generation, the critics of the next, and the schoolmasters of ever afterward."
Source Unknown,"Mostly, we authors must repeat ourselves -- that's the truth. We have two or three great moving experiences in our lives -- experiences so great and moving that it doesn't seem at the time that anyone else has been so caught up and pounded and dazzled and astonished and beaten and broken and rescued and illuminated and rewarded and humbled in just that way ever before."
Source Unknown,"An author ought to write for the youth of his own generation, the critics of the next, and the schoolmasters of ever afterwards."
Source Unknown,"When the well's dry, they know the worth of water."
Source Unknown,Nothing is worth making that does not make the man.
Source Unknown,Nobody knows what a boy is worth. We'll have to wait and see. But every man in a noble place a boy once used to be.
Source Unknown,Worry: a sustained form of fear caused by indecision.
Source Unknown,To worry is a sin. Only one sort of worry is permissible; to worry because one worries.
Source Unknown,Set aside half an hour every day to do all your worrying; then take a nap during this period.
Source Unknown,Perpetual worry will get you to one place ahead of time -- the cemetery.
Source Unknown,"Ninety percent of the things we tend to WORRY about we have no control over, so why worry about them?"
Source Unknown,"It would take battalions of angels to protect us from our dreaded dangers, though in a long lifetime few of the dangers come to anything."
Source Unknown,"If you cannot help worrying, remember that worrying cannot help you either."
Source Unknown,"Don't worry, be happy."
Source Unknown,Don't worry about the intensity and direction of the putt -- until you get on the green!
Source Unknown,Don't tell me that worry doesn't do any good. I know better. The things I worry about don't happen.
Source Unknown,Do not worry about whether or not the sun will rise. Be prepared to enjoy it.
Source Unknown,Why worry when you can pray?
Source Unknown,You can stroke people with words.
Source Unknown,"Words convey the mental treasures of one period to the generations that follow; and laden with this, their precious freight, they sail safely across gulfs of time in which empires have suffered shipwreck and the languages of common life have sunk into oblivion."
Source Unknown,Why do social workers use five-syllable words when dealing with juvenile delinquents?
Source Unknown,"When thoughts fails of words, they find imagination waiting at their elbow to teach a new language without words."
Source Unknown,"When I look at you, the wheels of time stand still vs. Your face could stop a clock"
Source Unknown,The written word can be erased -- not so with the spoken word.
Source Unknown,The 500 most commonly used words have an average of 28 meanings each.
Source Unknown,One thing you can give and still keep is your word.
Source Unknown,It is with a word as with an arrow -- once let it loose and it does not return.
Source Unknown,Good words are worth a thousand pictures.
Source Unknown,"Please God, make my words today sweet and tender, for tomorrow I may have to eat them."
Source Unknown,The mouth of a cannon is safer that the mouth of a woman scorned.
Source Unknown,"Women, despite the fact that nine out of ten of them go through life with a death-bed air either of snatching-the-last-moment or with martyr-resignation, do not die tomorrow -- or the next day. They have to live on to any one of many bitter ends."
Source Unknown,"Women sometimes seem to share a quiet, unalterable dogma of persecution that endows even the most sophisticated of them with the inarticulate poignancy of the peasant."
Source Unknown,What a wonderful world this would be if there were as many wise people as there are cleaver people.
Source Unknown,Understanding the limitations of human beings as well as understanding your own is the beginning of true wisdom.
Source Unknown,"Trouble brings experience, and experience brings wisdom."
Source Unknown,A wise man can see more from the bottom of a well than a fool can from a mountain top.
Source Unknown,"Wise men are not always silent, but they know when to be."
Source Unknown,"Wisdom is knowledge, rightly applied."
Source Unknown,The best mind might be the wisest mind if it were a mind alone that produces wisdom.
Source Unknown,Wisdom is to the soul what health is to the body.
Source Unknown,"The wise man says it cannot be done, but the fool goes and does it."
Source Unknown,Many people might have attained wisdom had they not assumed they already had it.
Source Unknown,"You can buy education, but wisdom is a gift from God."
Source Unknown,The only way to be number one is to be number one.
Source Unknown,Remember that the horse that finishes a neck ahead wins the race.
Source Unknown,"Nothing great is lightly won, nothing won is lost. Every good deed that's nobly done will always repay the cost."
Source Unknown,A winner loses more often than losers.
Source Unknown,"A quitter never wins, and a winner never quits"
Source Unknown,The most dangerous food a man can eat is wedding cake.
Source Unknown,Marriage is a sort of friendship recognized by the police.
Source Unknown,It's not as great a day for the bride as she thinks. She's not marrying the best man.
Source Unknown,I dreamed of a wedding of elaborate elegance; a church filled with flowers and friends. I asked him what kind of wedding he wished for; he said one that would make me his wife.
Source Unknown,"A little girl at the wedding afterwards asked her mother why the bride changed her mind. What do you mean? responded her mother. Well, she went down the aisle with one man, and came back with another."
Source Unknown,Wealth is what gives you the right to preach about the virtues of poverty.
Source Unknown,Some people lose their health getting wealth and then lose their wealth gaining health.
Source Unknown,"Riches have never fascinated me, unless combined with the greatest charm or distinction."
Source Unknown,How much money is enough?
Source Unknown,Adulation is the ever ready attendant to great wealth.
Source Unknown,A great fortune in the hands of a fool is a great misfortune.
Source Unknown,"When he first ran for office, he appealed to the voters: ''I never stole anything in my life. All I ask is a chance.''"
Source Unknown,"No matter whom you vote for, the Government always gets in."
Source Unknown,"In times of stress and strain, people will vote."
Source Unknown,"When it comes to spotting a blonde hair on a man's coat, every wife has 20-20 vision."
Source Unknown,"To be a star, you must shine your own light, follow your own path, and don't worry about the darkness, for that is when the stars shine brightest."
Source Unknown,Three levels of organizational vision: 1. The Do-able 2. The Conceivable 3. The Previously Unthinkable.
Source Unknown,The man with vision always goes ahead of the man with visions.
Source Unknown,The ideal life is in our blood and never will be still. Sad will be the day for any man when he becomes contented with the thoughts he is thinking and the deeds he is doing -- where there is not forever beating at the doors of his soul some great desire to do something larger; which he knows he was meant and made to do.
Source Unknown,Its marvelous what you can see when you open your eyes.
Source Unknown,"Dwell in though upon the Grandest, And the Grandest you shall see; Fix your mind upon the Highest, And the Highest you shall be."
Source Unknown,"Do not follow where the path may lead. Go, instead, where there is no path and leave a trail."
Source Unknown,Better to aim at a star than shoot down a well; you'll hit higher.
Source Unknown,A vision without a task is but a dream. A task without a vision is drudgery. A vision with a task is the hope of the world.
Source Unknown,"Yesterday is but a dream, and tomorrow is only a vision, but today well lived makes every yesterday a dream of happiness and every tomorrow a vision of hope."
Source Unknown,"Temperance and labor are the two best virtues. Labor whets the appetite, temperance curbs it."
Source Unknown,Every one suspects himself of at least one of the cardinal virtues.
Source Unknown,The victor belongs to the spoils.
Source Unknown,People should know what you stand for. They should also know what you won't stand for.
Source Unknown,"'Tis better to understand, than to be understood."
Source Unknown,The key to understanding others is to first understand yourself
Source Unknown,Many a man would rather you heard his story than granted his request.
Source Unknown,Better to understand a little than to misunderstand a lot.
Source Unknown,UNDERSTANDING does not necessarily mean AGREEMENT.
Source Unknown,"If your heart beats with truth, your soul will not fear judgement"
Source Unknown,"If we listen more than we talk,and instead of making sure our voice is heard,we make sure we hear their voice,and if everyone listened....and Intead of filling silence with words,we fill ourselves with silence,the world would be a better place"
Source Unknown,Some people develop eye strain looking for trouble
Source Unknown,"Travel like a sponge, not a rock."
Source Unknown,The alternative to a vacation is to stay home and tip every third person you see.
Source Unknown,Old men and far travelers may lie with authority.
Source Unknown,Every year it takes less time to fly across the Atlantic and more time to drive to the office.
Source Unknown,Those that say you can't take it with you never saw a car packed for a vacation trip.
Source Unknown,The bigger the summer vacation the harder the fall.
Source Unknown,You love what you find time to do.
Source Unknown,"What comes first, the compass or the clock? Before one can truly manage time (the clock), it is important to know where you are going, what your priorities and goals are, in which direction you are headed (the compass). Where you are headed is more important than how fast you are going. Rather than always focusing on what's urgent, learn to focus on what is really important."
Source Unknown,To save time is to lengthen life.
Source Unknown,Time spent in getting even would be better spent in getting ahead.
Source Unknown,Time is nature's way of making sure that everything doesn't happen at once.
Source Unknown,Time invested in improving ourselves cuts down on time wasted in disapproving of others.
Source Unknown,"Time cuts down all, both great and small."
Source Unknown,The woman who says she won't be a minute is usually right.
Source Unknown,The infinite is in the finite of every instant.
Source Unknown,"Priority: A statement of the importance of a user or a program. Often expressed as a relative priority, indicating that the user doesn't care when the work is completed so long as he is treated less badly than someone else."
Source Unknown,"I am what you will be, I was what you are."
Source Unknown,"He that lacks the time to mourn, lacks time to mend."
Source Unknown,Get into the habit of asking yourself if what you are doing can be handled by someone else.
Source Unknown,Everything in this life takes longer than you think except life itself.
Source Unknown,An alarm clock is a device that makes you rise and whine.
Source Unknown,"A person who borrows your watch, tells you what time it is, pockets your watch, and then sends you a bill for it."
Source Unknown,A man's main job is to become supremely aware of and intimately involved in the great issues of his time
Source Unknown,"When someone you greatly admire and respect appears to be thinking deep thoughts, they are probably thinking about lunch."
Source Unknown,"Vacant minds must have their uses, yet it seems a pity to waste first-class bodies on them."
Source Unknown,"To know the true reality of yourself, you must be aware not only of your conscious thoughts, but also of your unconscious prejudices, bias and habits."
Source Unknown,Thinking things has been done through the ages; knowing things remains to be done.
Source Unknown,Thinking is only a process of talking to yourself.
Source Unknown,"Thinkers think and doers do. But until the thinkers do and the doers think, progress will be just another word in the already overburdened vocabulary of the talkers who talk."
Source Unknown,"Think twice before you speak, then say it to yourself first."
Source Unknown,Think then act safely.
Source Unknown,"Think all you speak, but speak not all you think."
Source Unknown,The reason there are so few good talkers in public is that there are so few thinkers in private.
Source Unknown,The brain that bubbles with phrases has hard work to collect its thoughts.
Source Unknown,Tell your boss what you think of him and the truth shall set you free.
Source Unknown,Some have half-baked ideas because their ideals are not heated up enough.
Source Unknown,No man can ever be greater than his loftiest thoughts.
Source Unknown,Every thought is a seed. If you plant crab apples don't count on harvesting golden Delicious .
Source Unknown,A conclusion is the place where you got tired of thinking.
Source Unknown,Technology is the drug of choice for most Americans. Source unknown Theory: when you have ideas. Ideology: when ideas have you.
Source Unknown,"Technology is dominated by two types of people: those who understand what they do not manage, and those who manage what they do not understand."
Source Unknown,Technology does not drive change -- it enables change.
Source Unknown,"Working together, ordinary people can perform extraordinary feats. They can push things that come into their hands a little higher up, a little further on towards the heights of excellence."
Source Unknown,"When he took time to help the man up the mountain, lo, he scaled it himself."
Source Unknown,The fuel that allows common people to attain uncommon results.
Source Unknown,Teamwork is the ability to work together toward a common vision. The ability to direct individual accomplishments toward organizational objectives. It is the fuel that allows common people to attain uncommon results.
Source Unknown,"In an earthquake, the most dangerous place to be is in a tall building that is not flexible. Yet, one of the safest places is a tall building that has been stressed for earthquakes -- - in other words, one that has a deep foundation and is flexible. So, too, over the coming years, large organizations that remain rigid will crumble and fall, while those that succeed in adding flexibility, teamwork and creativity to their cultures will thrive."
Source Unknown,A job worth doing is worth doing together.
Source Unknown,"Individuals play the game, but teams win championships."
Source Unknown,Today's dime is really a dollar with all the taxes deducted.
Source Unknown,"Taxes and golf are alike, you drive your heart out for the green, and then end up in the hole."
Source Unknown,"Of all our natural resources, the first one to be exhausted may be the taxpayer."
Source Unknown,It's getting so that children have to be educated to realize that ''Damn'' and ''Taxes: are two separate words.
Source Unknown,It is getting harder and harder to support the government in the style to which it has become accustomed.
Source Unknown,A fool and his money are soon parted. The rest of us wait for tax time.
Source Unknown,"You can't drown your sorrows, they always float to the surface."
