author,quote
John Fahey,"We're trying to find ways for our kids to give back to the community, give back to the school, ... We're also really working on giving them the work they can take with them way beyond high school."
John Fahey,"In the music I was composing I was trying to express my emotions, my so called negative emotions, which were depression, anger and so forth."
John Fahey,"Regarding fame, fortune and Oregon I do wish I had more money."
John Fahey,"But I say these things in an objective dispassionate manner because, you know, and I can't explain why, but being one of the greatest guitarists in the world simply is not very important to me."
John Fahey,"Early Bluegrass is my favorite kind of music, not to many people know that."
John Fahey,"I had a big background in listening to classical music and I started trying to compose, like I was playing the guitar but I heard an orchestra in my head."
John Fahey,"As soon as the groupie finds out that you make errors in everyday life like everybody else does and that you are human, they turn on you and hate you."
John Fahey,"I know many inferior guitarists who are very proud of the fact that they are as good as they are, when in fact they are only moderately good."
John Fahey,"I thought I'd be wasting my time to go to commercial record companies and make demos for them, because don't forget, I was doing what I was doing and nobody understood what I was doing."
John Fahey,"They are too focused on the audience rather than on their own emotions, or they are too focused on technique or perhaps on both."
John Fahey,"Oh, 1962. The music scene was so bad that several of us decided to come out to Berkeley and take over the folk music scene here."
John Fahey,I was using them as teachers for technique but I was never trying to be a folk.
John Fahey,"Well folks, that's about it for the show tonight."
John Fahey,The other thing in composition is opening up the unconscious.
John Fahey,"So I learnt a few country western songs, I bought a chord book, and right away I started writing my own stuff, which nobody else did that, I don't know why."
John Fahey,"Well I was on the one hand, the more I played the guitar the more I began to really love the guitar and to love virtually any kind of music that anybody played well on guitar."
John Fahey,How can I be a folk? I'm from the suburbs you know.
John Fahey,"When I play, I very quickly put myself into a light hypnotic trance and compose while playing, drawing directly from the emotions."
John Fahey,So I was really composing for full orchestra and of course I didn't know enough chords or harmonies yet but I came up with some interesting stuff.
John Fahey,"As for fame, it can go to your head and you can become full of yourself."
John Fahey,"While I recognize in the back of my mind that I am an occasionally brilliant guitar composer and arranger, innovator and player."
John Fahey,I just want to be treated like an average guy.
John Fahey,I also know that I am not a great technician.
John Fahey,"From a social perspective, I am looking for friends, not acolytes."
John Fahey,Being worshipped is a horrible experience.
John Fahey,"See my father knew a lot about music, he played the piano and he would do theory and stuff like that, but I didn't learn anything from him, but I played that for him and he liked it a lot."
Douglas Fairbanks,I've never felt better.
Douglas Fairbanks,"I remember you and recall you without effort, without exercise of will; that is, by natural impulse, indicated by a sense of duty, or of obligation. And that, I take it, is the only sort of remembering worth the having. When we think of friends, and call their faces out of the shadows, and their voices out of the echoes that faint along the corridors of memory, and do it without knowing why save that we love to do it, we content ourselves that friendship is a Reality, and not a Fancy -- that it is built upon a rock, and not upon the sands that dissolve away with the ebbing tides and carry their monuments with them."
Douglas Fairbanks,Every week we had a different story and setting. Some were costume and period; some were modern. Some were comedy; some were tragedy. Some were melodrama. They were all different.
Richael Faithful,"William and Mary students should know that this is an institution that values safety, and more importantly, protects its students. While it's important to be fair in the judicial process, we also really need to make sure that survivors feel safe after the incident and receive the best response possible."
Richael Faithful,"It might be public information, but that is not ethical."
Richael Faithful,"It's really out of control. You have gossip everywhere, you have misunderstanding everywhere and you have students who aren't fully informed."
Randy Falco,"This is about realizing that the Olympics is more than about network television now, and the future is about being a content provider. In the future, it's going to be about going deeper with audiences, of finding ways to satisfy people in different ways."
Randy Falco,"The Olympics remain one of the biggest events on television. Despite this being the most competitive quarter I've seen in my 30 years in the television business, the Olympics continue to perform as they have throughout the past decade, compared to the current network television landscape."
Randy Falco,"The Olympics really are much more than a sporting eventÂ  It really is an entertainment event and in that sense, it brings to the set a much more diverse audience,"
Randy Falco,"It was a very important issue to the West Coast affiliates. They felt that they knew their local audiences better and they lobbied us very, very hard."
Randy Falco,"It was a very important issue to the West Coast affiliates, ... They felt that they knew their local audiences better and they lobbied us very, very hard."
Randy Falco,Let's work together to design and measure new advertising strategies.
Peter Falk,"He sent the script over and I read it that first night, and about page 45 or 50, I called him up and said I'd do it. I didn't even finish it. You look for a part that you can score in. If I like this character and I can play it, the people are going to laugh or be interested, that's what you look for. They send me things that I wonder why they would send to anybody."
Peter Falk,"For my money, Patrick McGoohan is the quintessential Columbo adversary."
Peter Falk,"I think Morris has a fantastic zest for life. He's hit upon something, and that is this central question: 'I'm full of life now, but what do I see in the future? A slow, steady disintegration into paralysis. Do I go out while I'm on top, or do I want to hang around, inch by inch, watching myself decay and have my family watch me decay?' He approaches this subject with tremendous humor, and he's never depressing -- he's always way ahead of everybody else, and full of life. He's a fantastic character."
Peter Falk,"Paul never told me anything about why he wrote it -- he never mentioned his father and he never mentioned my father, ... He never put me in a position in which I would feel a lot of external pressure other than wanting my reaction to the script. That's the way I would do it. That's the way I know a real professional would do it. That's the proper to do it."
Peter Falk,"Sometimes I see my father in me,"
Jimmy Fallon,"I often try to reassure myself by saying, Well, at least it canÂ«t get any worse. But the truth is, it always can. And thatÂ«s what really terrifies me."
Jimmy Fallon,"Researches tested a new form of medical marijuana that treats pain but doesn't get the user high, prompting patients who need medical marijuana to declare, Thank you?"
Jimmy Fallon,"It makes me nervous seeing a 20-foot me, like I'm getting too big or something, ... Not that I mind being recognized. When I'm 60 I'll be begging for this."
Jimmy Fallon,"New Scientist magazine reported that in the future, cars could be powered by hazelnuts. That's encouraging, considering an eight-ounce jar of hazelnuts costs about nine dollars. Yeah, I've got an idea for a car that runs on bald eagle heads and Faberge eggs."
Jimmy Fallon,"Sometimes I wish I had a terrible childhood, so that at least IÂ«d have an excuse."
Jimmy Fallon,"Sometimes I wish I had a terrible childhood, so that at least IÂ´d have an excuse."
Jimmy Fallon,They say a dog is a manÂ«s best friend.ThatÂ«s if youÂ«re lucky enough to get one of those friendly dogs.
Jimmy Fallon,"The Pentagon banned the army from using Chinese-made berets. In a more veiled slap at the Chinese, the Pentagon also banned any alternative form of checkers."
Jimmy Fallon,"We tried to stay as far away from the players as I could. I mean, I don't play for the Red Sox. I didn't want to disrupt any of their joy."
Jimmy Fallon,"The running across the field thing, that was the first scene we shot in the movie. We asked the audience to stay for the scene, and 37,000 people stayed."
Jimmy Fallon,The one thing you shouldn't do is try to tell a cab driver how to get somewhere.
Jimmy Fallon,The fans were so psyched that someone was doing a movie about a Boston fan that they were giving their all.
Jimmy Fallon,It's all about the script. Reality is key to me and less cutesy.
Jimmy Fallon,I'm going to North Pole to help out Santa this year.
Jimmy Fallon,I first met Queen when we worked together on Saturday Night Live and you just saw immediately that she got comedy. Immediately she got every joke.
Jimmy Fallon,"Arnold Schwarzenegger's publicist told USA Today that the actor has not ruled out running for governor of California, saying that he will make a decision soon. Reportedly Arnold needs that time to learn how to pronounce gubernatorial."
Jimmy Fallon,Researches at Yale found a connection between brain cancer and work environment. The No. 1 most dangerous job for developing brain cancer? Plutonium hat model.
Jimmy Fallon,Don't keep reaching for the stars because you'll just look like an idiot stretching that way for no reason.
Jimmy Fallon,I never sing in the shower. It's very dangerous.
Jimmy Fallon,"I don't shoot guns. I don't know how to do that. I grew Upstate New York, so I fought with my fists."
Jimmy Fallon,You only think of the best comeback when you leave.
Jimmy Fallon,"We had the guys from X Men 2 do the cameras. They had a 360 camera that would go from one car, up in the air and over to another car in a continuous shot while the film was still rolling, going 90 mph."
Jimmy Fallon,They got a great performance from me. I was happy.
Jimmy Fallon,There couldn't have been a better Hollywood ending for us. It's beyond baseball. It's rooting for your family.
Jimmy Fallon,"Sometimes in a movie, the lines are so perfect."
Jimmy Fallon,Sandler's always good. Tom Hanks gave me some good advice.
Jimmy Fallon,Listening is more important than talking. Just hit your mark and believe what you say. Just listen to people and react to what they are saying.
Jimmy Fallon,"Leno, Conan. They are both really funny. They really know how to land one."
Jimmy Fallon,"In New York, there are so many potholes, they're like craters on the moon. That's another traffic thing."
Jimmy Fallon,"I, of course, wanted to do something with Drew Barrymore. Please. So we were reading scripts back and forth and then we found this script, Fever Pitch."
Jimmy Fallon,"I sing in the car if I'm in LA, because you're like soundproofed."
Jimmy Fallon,"I had a gun and I had to run and shoot, which is not easy."
Jimmy Fallon,I didn't act like I was there. I just got into the story.
Jimmy Fallon,"Researches tested a new form of medical marijuana that treats pain but doesn't get the user high, prompting patients who need medical marijuana to declare, Thank you?"
Jimmy Fallon,"We picked the Red Sox because they lose. If you root for something that loses for 86 years, you're a pretty good fan. You don't have to win everything to be a fan of something."
Jimmy Fallon,I just really don't like being the center of attention that much. It's kind of ironic.
Jimmy Fallon,"When I see professional clowns, mimes, or people who makes ballon animals, I think of their relatives and how disappointed they must be."
Jimmy Fallon,"If you're a sports fan you realize that when you meet somebody, like a girlfriend, they kind of have to root for your team. They don't have a choice."
Padraic Fallon,"We believe that this research will lead us to develop a new ways of preventing and treating asthma and anaphylaxis, which can then be extended to treat inflammatory bowel disease and arthritis,"
Padraic Fallon,"In Africa, for example, the immune system is too busy chasing after worms to bother going after house dust mites,"
Padraic Fallon,"These animals did not develop difficulty in breathing. The presence of the worms blocks pulmonary inflammation, ... We believe that this research will lead us to develop new ways of preventing and treating asthma and anaphylaxis, which can then be extended to treat inflammatory bowel disease and arthritis."
Agnetha Faltskog,There was a time when the music fell silent. Both within me and around me.
Agnetha Faltskog,I can spot empty flattery and know exactly where I stand. In the end it's really only my own approval or disapproval that means anything.
Agnetha Faltskog,My path has not been determined. I shall have more experiences and pass many more milestones.
Agnetha Faltskog,There is a danger of changing too much in the search for perfection.
Jerry Falwell,"Homosexuality is Satan's diabolical attack upon the family that will not only have a corrupting influence upon our next generation, but it will also bring down the wrath of God upon America."
Jerry Falwell,There's been a concerted effort to steal Christmas.
Jerry Falwell,God continues to lift the curtain and allow the enemies of America to give us probably what we deserve
Jerry Falwell,Billy Graham is the chief servant of Satan in America
Jerry Falwell,"Joseph Farah raises a clarion call to action in his new book, 'Taking America Back.' He hits the nail on the head on every issue. What's more, he lays the blame for America's problems right where it belongs ? in the lap of liberalism. His insightful analysis of what he calls 'this evil ideology' is worth the price of the book. Don't miss it!"
Alan Faneca,We're still trying to figure out exactly how much he played. I think it grows. I think he gets a little more playing time every year.
Alan Faneca,We worked on that all week. I'm really proud of the guys. That's one of the parts of the running game that helped us -- we didn't have to overcome a 5-yard penalty a couple times here and there. Even if there's a 2-yard gain it was positive. We were moving in the right direction.
Alan Faneca,"I don't know if it's a big motivator. It's helped guide us a lot through this season, (learning to) take it game by game."
Alan Faneca,"I don't know if it's a big motivator, ... It's helped guide us a lot through this season, (learning to) take it game by game."
Alan Faneca,"So much hard work goes into it, it was great for it to finally pay off."
Alan Faneca,We've worked real hard on that.
Alan Faneca,"They were giving us a lot of different looks today. And for some reason, we just didn't get a lot of push against them. We're going to have to go back, look at film, and figure out how to get better."
Alan Faneca,"The camaraderie here's a little different than a regular game, so that's going to be fun, too."
Alan Faneca,"His growth from last year to this year, his comfort level with the offense, with what NFL defenses do. He's been able to react, to be in sync, and that's when you're playing your best football. I'm definitely excited to play with him now."
Alan Faneca,"The character that is brought into this locker room is tremendous. That's how you get a close-knit group of guys who are always together, never pointing fingers. It's a true credit to the organization."
Alan Faneca,"If that's what the birth certificate says, that's what he is. But he's playing older than that ... he's playing like he's been in the NFL a lot longer than two years."
Alan Faneca,"We go out there and do our job from the beginning, it might not be quite as loud."
Dakota Fanning,I had never been around horses at all. That's why I wanted to do it.
Dakota Fanning,My dad named me Dakota and my mom came up with my first name Hannah. So it's Hannah Dakota Fanning.
Dakota Fanning,"I think it's just when you're playing the character, just kind of into your character, you're kind of thinking and feeling what she's thinking and feeling at the time, ... So if she's doing that, you're doing that."
Dakota Fanning,"I don't like to get things during the year, ... I like to wait for my birthday or Christmas. I may see something that I'll say, 'I'd really like that for my birthday.' I like to have things to look forward to."
Dakota Fanning,"When I go home, I play with my baby dolls and strollers and stuffed animals, pretend like they're real dogs."
Shawn Fanning,"Nobody has ever built a reliable peer-to-peer service, where people can really access all the music they want in one location, ... Once I got it into my head, I couldn't imagine the media space without one."
Shawn Fanning,"Well, user feedback was excellent. Even when the software didn't work at all, there were few people who were avid users, and there were people who were just sending excellent feedback and excellent ideas."
Shawn Fanning,"Unfortunately, the client that exists today is still pretty much the prototype design."
Shawn Fanning,"There really was nothing like it at the time. We had good ideas for implementation, so we proceeded. I think it was an excellent solution to the reliability issues with existing search engines."
Shawn Fanning,"That's why I ended up leaving school - because it required so much time, and it was such an excellent idea. I figured I would regret not going full force with this idea. It seemed we could make something of it."
Shawn Fanning,So the bandwidth issue is definitely a big concern of ours.
Shawn Fanning,"Nobody has ever built a reliable peer-to-peer service, where people can really access all the music they want in one location,... Once I got it into my head, I couldn't imagine the media space without one."
Shawn Fanning,Napster works because people who love music share and participate.
Shawn Fanning,"It's been all over the press, and schools are deciding to shut it down. We released a public announcement saying that we had some potential solutions that we were working with, and once we had something concrete we would start implementing it and approach schools."
Shawn Fanning,"It was very early, and we were still like beta or alpha stage, and so we started receiving a ton of download. The server became overloaded, and that's when I realized that this had a huge market."
Shawn Fanning,Independent artists and labels have always been the trend setters in music and the music business.
Shawn Fanning,"If you're a musician or actor, you know that if you're successful, some level of fame goes along with that. You're prepared. But how often does that happen to a programmer?"
Shawn Fanning,"If you think about computer programming, it's as antisocial as it gets."
Shawn Fanning,"I was at Northeastern University playing with the idea and getting feedback from my roommates, and then started drafting a really basic design idea."
Shawn Fanning,"I understood an idea like this could become popular, but at the same time I didn't think it was my implementation that would be so widely used."
Shawn Fanning,"I think then, when we started receiving the first of the user feedback, feedback from people that I had not specifically told about it, but had spread from friend to friend and then they were giving us feedback."
Shawn Fanning,Bertelsmann understood our vision when they first invested in us... They still believe in that vision.
Shawn Fanning,"I wasn't really sure that my implementation of it would be what really took off, but fortunately I was able to get a prototype done."
Shawn Fanning,I think the most difficult thing had been scaling the infrastructure. Trying to support the response we had received from our users and the number of people that were interested in using the software.
Shawn Fanning,"I think it's pretty obvious to most people that Napster is not media specific, but I could see a system like Napster evolving into something that allows users to locate and retrieve different types of data other than just MP3s or audio files."
Shawn Fanning,I think in terms of the work we're doing now a lot of the UI cleanup... I see it getting much prettier.
Shawn Fanning,I had to actually purchase a book to learn the API and write the client. It was pretty frustrating trying to learn the API and develop a product quickly.
Shawn Fanning,"He said this has the potential to be the first broadband killer application, and it has sort of become the truth because obviously it's so bandwidth intensive. I mean, it has been an issue."
Shawn Fanning,But I just really think there is a natural extension into other types of media because it's an excellent system for reliably locating and retrieving content.
Shawn Fanning,We're close to moving into a new phase of Napster and this agreement is an important step along the way.
Frantz Fanon,"I made up my mind to laugh myself to tears, but laughter had become impossible."
Frantz Fanon,"The life of the nation is shot through with a certain falseness and hypocrisy, which are all the more tragic because they are so often subconscious rather than deliberate ... The soul of the people is putrescent, and until that becomes regenerate and clean, no good work can be done."
Frantz Fanon,"When a bachelor of philosophy from the Antilles refuses to apply for certification as a teacher on the grounds of his color I say that philosophy has never saved anyone. When someone else strives and strains to prove to me that black men are as intelligent as white men I say that intelligence has never saved anyone: and that is true, for, if philosophy and intelligence are invoked to proclaim the equality of men, they have also been employed to justify the extermination of men."
Nigel Farage,Should we continue to run our economic affairs or be managed by people in Brussels?
Nigel Farage,"This job is an unpaid job. It costs a fortune to do. You are on call seven days a week and all you get is aggravation,"
Nigel Farage,"This is a one-sided debate, with no opposition voice allowed. It's an absolute."
Nigel Farage,"Right now the Constitution is mere paper, with no bearing upon the British people, although they might find it good for doorstops, good for real fires and good for fish and chips."
Anais Faraj,"The regulatory changes will squeeze margins, there's no doubt about that. But a sense of normality has returned to the telecoms sector -- investors are no longer worried about asset deflation and are trying to pick the winners."
Anais Faraj,"All I am hearing is that they are getting cooperation from Iraq,"
Anais Faraj,"It's hard to be enthusiastic about the consumer goods sector in Europe, which is being squeezed by global competition and flagging consumer demand."
Chris Farley,We couldn't register everybody. I'm thrilled by just the number of people here. The running community has really come together.
Chris Farley,"Everyone is treating it like a Hollywood story. In Madison, it's a neighborhood story."
Chris Farley,"The point is, how do you know the Guarantee Fairy isn't a crazy glue sniffer."
Chris Farley,In the land of the skunks he who has half a nose is king.
Jordan Farmar,"We don't take a lot of bad shots. We just value the ball and try to take good shots. If that results in low scoring, then we'll take it."
Jordan Farmar,He's done so much but you guys haven't seen anything yet. I see talent and I told him early in the year that he was going to be so good. I could see just by watching him practice. Some of the things he would do were amazing. The scary part is he doesn't even know how good he is yet. He's not even close to his potential.
Jordan Farmar,"I was tired, exhausted. It wasn't too hard to calm down and go to sleep."
Jordan Farmar,"We see it every night. They do things they don't normally do, looking at each other and pointing fingers. Their eyes get big, like a deer in the headlights and really don't know what hit them. That's just from us playing hard and playing together. It's not any special recipe. It's just, really, you know, sucking up, defending and playing hard on that side of the ball."
Jordan Farmar,It really makes you feel like you're part of a family.
Jordan Farmar,"They don't do things normally. They look at each other. They point fingers. Their eyes get big, like deer in the headlights, like they don't know what hit them."
Jordan Farmar,"They're looking at each other, pointing fingers. Sometimes [their] eyes got real big like a deer in the headlights, like they don't know what hit them. That's just from us playing hard and playing together. It's not any special recipe. It's just really sucking up, defending and playing hard on that end of the ball."
Jordan Farmar,"They don't do the things they normally do, they are looking at each other, pointing fingers, sometimes eyes get real big, like a deer in the headlights, like they don't know what hit them."
Jordan Farmar,I think Coach wanted to establish a sense of urgency. We need to remember to take it one game at a time. We've been doing a great job of that lately. I don't think that's going to be a problem.
Jordan Farmar,"I told (everyone) in the beginning of the year how good he was going to be, that he doesn't even know that. That's the scary part. He has no clue. He's just out there playing as hard as he possibly can and trying to get better."
Jordan Farmar,"I told him in the beginning of the year how good he was going to be. He doesn't even know that. That's the scary part. He has no clue. Anytime you focus on trying your best and not worrying about the result or thinking of failure, good things happen."
Jordan Farmar,"I always knew Ryan was a great basketball player. It was just a matter of him believing in himself, and us believing in him, and that's all come together."
Jordan Farmar,"We don't have to defend it. Whatever it takes. We have smart basketball players that distinguish good from bad, and that's why we're still playing."
Jordan Farmar,"He does a good job staying on the ground, not going for shot fakes, using his length to his advantage. He does change a lot of shots if he doesn't block them."
Jordan Farmar,He changes shots with his height and his athletic ability. He's long with good timing. He does a good job of staying on the ground until it's time to go up and bother the shot. He definitely was a factor tonight.
Paul Farmer,"Well, we've worked with our friends in Haiti to establish nothing short of a modern medical center in one of the poorest parts of that country."
Paul Farmer,"Well, I don't think that the role of the pharmaceutical industry is any different from that of other transnational corporations."
Paul Farmer,"We've taken on the major health problems of the poorest - tuberculosis, maternal mortality, AIDS, malaria - in four countries. We've scored some victories in the sense that we've cured or treated thousands and changed the discourse about what is possible."
Paul Farmer,The thing about rights is that in the end you can't prove what should be considered a right.
Paul Farmer,The poorest parts of the world are by and large the places in which one can best view the worst of medicine and not because doctors in these countries have different ideas about what constitutes modern medicine. It's the system and its limitations that are to blame.
Paul Farmer,The only way to do the human rights thing is to do the right thing medically.
Paul Farmer,"So I can't show you how, exactly, health care is a basic human right. But what I can argue is that no one should have to die of a disease that is treatable."
Paul Farmer,"Since I do not believe that there should be different recommendations for people living in the Bronx and people living in Manhattan, I am uncomfortable making different recommendations for my patients in Boston and in Haiti."
Paul Farmer,Shuttling back and forth between what is possible and what is likely to occur is instructive and a lot of what shapes our sentiment.
Paul Farmer,It was apparent from the early 80s that in order to do something lasting and significant in Haiti we would need a springboard in the States.
Paul Farmer,"It is clear that the pharmaceutical industry is not, by any stretch of the imagination, doing enough to ensure that the poor have access to adequate medical care."
Paul Farmer,"I'm one of six kids, and the eight of us lived for over a decade in either a bus or a boat."
Paul Farmer,I'm not an austere person.
Paul Farmer,"I think we will see better vaccines within the next 15 years, but I'm not a scientist and am focused on the short-term - what will happen in the interim."
Paul Farmer,I mean we grew up in a TB bus and I became a TB doctor.
Paul Farmer,I critique market-based medicine not because I haven't seen its heights but because I've seen its depths.
Paul Farmer,"For me, an area of moral clarity is: you're in front of someone who's suffering and you have the tools at your disposal to alleviate that suffering or even eradicate it, and you act."
Paul Farmer,"But if you're asking my opinion, I would argue that a social justice approach should be central to medicine and utilized to be central to public health. This could be very simple: the well should take care of the sick."
Paul Farmer,"But as for activism, my parents did what they could, given the constraints, but were never involved in the causes I think of when I think of activists."
Paul Farmer,"At the same time, the fact the world's poor are calling upon us to help is a marker, in my view, of the limitless potential of human solidarity."
Paul Farmer,"Anywhere you have extreme poverty and no national health insurance, no promise of health care regardless of social standing, that's where you see the sharp limitations of market-based health care."
Paul Farmer,"And I can also show you that people from all walks of life agree that someone who is sick deserves, in principle, compassion and care."
Paul Farmer,"I've been impressed, over the last 15 years, with how often the somewhat conspiratorial comments of Haitian villagers have been proven to be correct when the historical record is probed carefully."
Paul Farmer,Even die-hard fans of the market acknowledge that TB care should be free. Why? Because it's an airborne disease and treatment equals prevention.
George Farquhar,"Observe this, that tho a woman swear, forswear, lie, dissemble, back-bite, be proud, vain, malicious, anything, if she secures the main chance, she's still virtuous; that's a maxim."
George Farquhar,"Necessity, the mother of invention"
George Farquhar,"There is no scandal like rags, nor any crime so shameful as poverty."
George Farquhar,"Crimes, like virtues, are their own rewards."
George Farquhar,"Charming women can true converts make, We love the precepts for the teacher's sake."
George Farquhar,"When the blind lead the blind, no wonder they both fall into - matrimony."
George Farquhar,"There's no scandal like rags, nor any crime so shameful as poverty."
George Farquhar,"Spare all I have, and take my life."
George Farquhar,Captain is a good travelling name and so I take it.
George Farquhar,"I believe they talked of me, for they laughed consumedly."
George Farquhar,"Poetry is a mere drug, Sir."
George Farquhar,"Grant me some wild expressions, Heavens, or I shall burst."
George Farquhar,Those who know the least obey the best.
George Farquhar,"We are the men of intrinsic value, who can strike our fortunes out of ourselves, whose worth is independent of accidents in life, or revolutions in government: we have heads to get money, and hearts to spend it."
George Farquhar,"I have fed purely upon ale; I have eat my ale, drank my ale, and I always sleep upon ale."
George Farquhar,"Says little, thinks less, and does - nothing at all, faith."
George Farquhar,"Crimes, like virtues, are their own rewards"
Louis Farrakhan,"I regret anything that I may have written or said that could have triggered or helped to create an atmosphere that caused the loss of life of any human being, Malcolm in particular."
Louis Farrakhan,Our communities don't have peace because they are not safe; they are not secure.
Louis Farrakhan,"I, myself, have said things that have offended others, ... But if we're going to reverse the pain that we give each other, rather than look at the bigger picture which is the pain and suffering of our people, then we will not be able to create a movement that can ... heal the horrific condition of our people in America."
Louis Farrakhan,"If it is a virus, several doctors that were working on me have not found that."
Louis Farrakhan,"She denied herself comfort,"
Louis Farrakhan,"America will always side with those whom she can direct, give orders to and have those orders obeyed."
Louis Farrakhan,"If we don't make earnest moves toward real solutions, then each day we move one day closer to revolution and anarchy in this country. This is the sad, and yet potentially joyous, state of America."
Louis Farrakhan,Because as a youngster I longed to see the Black man free and I longed to see anyone stand up for us.
Louis Farrakhan,"Not that I regret saying what I believed to be the truth, but I regret anything that I might have written or spoken that could have been used in a way to help to foster that atmosphere out of which came the loss of life of Brother Malcolm."
Louis Farrakhan,"However, those who have used those words use half the sentence to fit their purpose, which, of course, I believe is to discredit me and the new Nation of Islam that has come up around me."
Louis Farrakhan,"And I hope that five years and 10 years from now, I'll be a better man, a more mature man, a wiser man, a more humble man and a more spirited man to serve the good of my people and the good of humanity."
Louis Farrakhan,There is no one right now in my judgment that can unite the Black electorate in such a way to present our agenda to a nominee to have them forthrightly address our concerns.
Louis Farrakhan,"But if I thought on it, I would like to be remembered as a brother who loved his people and did everything that I knew to fight for them, the liberation of our people."
Louis Farrakhan,It appears that there is a genocidal plan against Black people.
Louis Farrakhan,I think that ego-driven leaders will be a thing of the past because the masses are tired.
Louis Farrakhan,"Because wherever I am today, I still owe it to God and I owe it to two men - the Honorable Elijah Muhammad and Malcolm X and of course, two very special women, my mother and my wife."
Louis Farrakhan,"A brother who recognizes that we have shortcomings, we, in the struggle, have faults, and that he wanted to reconcile differences."
Louis Farrakhan,I loved Elijah Muhammad with a love that I can't adequately describe.
Louis Farrakhan,"There really can be no peace without justice. There can be no justice without truth. And there can be no truth, unless someone rises up to tell you the truth."
Louis Farrakhan,Everything that I'm attempting to do is based on my understanding of the Honorable Elijah Muhammad and what he wanted for his people.
Louis Farrakhan,"But when I reintroduced the Nation of Islam, and began to host meetings in cities and thousands and thousands of people come out."
Louis Farrakhan,"Qaddafi is hated because he is the leader of a small country that is rich, but he uses his money to finance liberation struggles."
Louis Farrakhan,"Naturally, when one makes progressive steps, there may be some who see it as a betrayal of their goals and interests."
Louis Farrakhan,"They call them terrorists, I call them freedom fighters."
Louis Farrakhan,"Overall, the challenge of leadership is both moral and one of developing the characteristics that make us respected by one another."
Louis Farrakhan,"I think that rather than condemning Islam, Islam needs to be studied by those who are sincere."
Louis Farrakhan,I am hoping that in this year of the family we will go into our families and reconcile differences.
Louis Farrakhan,"As a result of that, America desires a moderate Islam; an Islam that America can control; an Islam that America can give direction to and give orders to its leaders."
Louis Farrakhan,They should regard me as what I am. I am a spiritual leader and teacher.
Louis Farrakhan,The Bush administration does not desire to see Islam practiced in its pristine purity.
Louis Farrakhan,You must recognize that the way to get the good out of your brother and your sister is not to return evil for evil.
Louis Farrakhan,Could it be that my circle is largely black and that it is why I am influential in black circles but not in white circles?
Louis Farrakhan,"We are all gifted, but we have to discover the gift, uncover the gift, nurture and develop the gift and use it for the Glory of God and for the liberation struggle of our people."
Louis Farrakhan,"Black leadership has to recognize that principles more than speech, character more than a claim, is greater in advancing the cause of our liberation than what has transpired thus far."
