author,quote
Nick Saban,"One of the most difficult parts of my job is having to release players, and the past week has emphasized this fact. This is especially true when those players made significant contributions to the success of the team in the past. Ideally, we would like to keep many of those players on our roster, but we are simply not able to do that."
Nick Saban,"We went ahead and took the guy we could get. If the opportunity presents itself to get a quality, young quarterback in the draft, we will do it."
Nick Saban,"If we can get it worked out, maybe he will have the opportunity to play. If he can't, we will have his services later."
Nick Saban,"It's certainly an area that, if the opportunity presents itself, we will try to make some improvements in."
Nick Saban,We want to pick the quarterback that's going to give us the best opportunity to win. I'm not prepared after watching that game to make a statement about that.
Nick Saban,"John St. Clair will probably get an opportunity to play someplace else. We certainly wish him the best and in a lot of ways we would like to have him on our team again, but that may not happen."
Nick Saban,"It was a good opportunity for us to go out and practice in not so favorable conditions, and that may benefit us someday down the road."
Nick Saban,"If that is what it takes and gives us the best opportunity to win, the best opportunity to be successful and play winning football on offense, it's not something we wouldn't consider doing,"
Nick Saban,This is an opportunity for each and every one of those guys to show what they can do.
Nick Saban,"We understand the serious nature of the charges and certainly don't condone in any way the type of conduct which has been alleged. However, we will not make a comment about this specific matter until we collect more information."
Nick Saban,"When you have reached the pinnacle as a player of what you have always aspired for, what's your motivation? ... Some guys just work their tail off because they want to be good. It's important to them and their pride. Those guys have a better chance to succeed than the guy who did all of that to get here, and now all of a sudden the things that got him here don't seem to be important anymore."
Nick Saban,"I thought it was a very disappointing first half for us, to make some of the mistakes we made and get in a hole. Obviously we need to improve our ability to play in the beginning of games."
Nick Saban,He's done a good job. He has minimized his mental mistakes. He's become a starter and he has played fast in the games and made some plays. We (will) keep working with him in hopes that he'll be able to execute on a consistent basis and continue to eliminate those mental errors that can get him in trouble.
Nick Saban,I think everybody makes mistakes. People do things that they regret.
Nick Saban,We were very effective using both of those guys. I think we're learning and growing on how we do that.
Nick Saban,We're pleased to have someone as well-respected as Dom join the Dolphins. He brings a wealth of knowledge to Miami and will be a valuable addition to our staff.
Nick Saban,"Philosophically, I don't there's a lot of difference in terms of what we like to do. His knowledge of the league and being able to define things internally in the organization, so you have everybody on the same page, are probably his greatest assets. That and recognition of what people can do - the strength of players, coaches and people in the organization - and putting them in position where they can have success doing it."
Nick Saban,[Capers] brings a wealth of knowledge and will be a valuable addition to our staff. I'm sure his contributions will help us continue to improve as a team.
Nick Saban,"I tell my kids that a few times, too."
Nick Saban,We didn't do what we needed to do to get a stop. We have to do a better job as coaches getting our players ready so we have a better chance to be successful in those situations and we have to be more consistent in the way we perform.
Nick Saban,We have no intention of moving or trading Jason Taylor .
Nick Saban,We're still in the information-gathering stage. People like to ask strategic questions about what we're going to do.
Nick Saban,Nothing has changed. There is no new information.
Nick Saban,"We don't have to have a reason to bring anybody in. Sometimes, you have to gather information (in case) we need to."
Nick Saban,"We didn't get any information back, so I can't really report what the [problem] is with him, what the issue is, what we'll have to do to deal with that, if anything, in the future,"
Nick Saban,"When you bring guys in late, their learning curve, their resource of information, isn't what the other guys are so they're trying to learn everything at once. [We made the move] based on his performance in the last two games, his knowledge and experience."
Nick Saban,"The most disappointing thing to me is I don't think we showed improvement,"
Nick Saban,I don't feel like we have enough depth. Lance has certainly made a lot of improvement. He is a veteran player that's starting to feel more comfortable in the system. He did make a couple of good plays in this game.
Nick Saban,I don't see that changing significantly. I'm sure there's going to be a lot of new ideas that will complement that and help us improve in a lot of areas we need to improve in.
Nick Saban,"He is not badly hurt. He told me today that if it were the regular season, he would play in this game, but we are obviously not going to take any chances."
Nick Saban,"You would hope that a guy would want to do something for positive reasons, because he wants to be successful and he buys into the things that can make him successful at what he does."
Nick Saban,"It happens every week, so it is not fair to the players, in all honesty."
Nick Saban,It's been wonderful. I really do feel like this was coming home to play a game and it was exciting for me even though I didn't say it (earlier). It was exciting to be back in Tiger Stadium and I feel really great that our team did a nice job to make us proud of how they played.
Nick Saban,"Nobody has a crystal ball. Nobody can make a prediction. But based on history, the guy is making good progress to come back. ... And as you see his progress being made, it doesn't become a leap of faith to determine whether the guy can come back."
Nick Saban,We try to prevent health problems from happening. We space practices out where you have two meals and two opportunities to get hydrated.
Nick Saban,"Personally, I hate to release any of the guys. I feel like this is our team. These guys have been here. They've worked hard. They've all made a tremendous commitment and sacrifice to trying to make the team. I have a lot of respect for what they've tried to do and feel badly that every guy can't, maybe, realize his dreams."
Nick Saban,It's kind of hard to get everybody ready to start.
Nick Saban,I am so happy for Ricky. He has played a great role for this team all year. He has been unselfish and has been a really good team guy.
Nick Saban,"It's safe to say he's going to be out for, probably, a couple of games, I don't know."
Nick Saban,One game a season doesn't make.
Nick Saban,against things we haven't seen and that we will see in the near future.
Nick Saban,Our goal is to work against things we have not seen that we will see in the near future.
Nick Saban,I'm getting too old to run (or) jog. We have fun. It's probably good for the staff that we get together and do something like that.
Nick Saban,We all like winning. The fun of this is a job well done. The purpose of what we do is to have success. We focused a lot this year on the process of what you need to do to be successful. I think this team has bought into that and has a belief system that has been beneficial to how we've competed.
Nick Saban,"When you're talking about this position, you'd like to really know what a guy's football intuition, instinct and knowledge is and what the capacity for those things are. That's probably as big of a reason [for the visit]. We'd just like to get to know him."
Nick Saban,"We had a great first drive. We looked like a good football team, but we've got to do that with consistency. We just have to take advantage of field position when we get it."
Nick Saban,We had a great first drive. We looked like a good football team. But we've got to do that with consistency.
Nick Saban,"Gus has the best understanding of the offense right now. We feel like he hasn't played his best football yet, but with his knowledge and understanding and leadership, we're hopeful that he can show continued improvement, and that we can make some improvement as an offensive team. We've had spots of doing those types of things, and hopefully we'll continue to be more consistent."
Nick Saban,"Football is football. When guys don't do things that are intentional to hurt somebody, which neither one of those things were, I think it's a little ridiculous. And it happens every week. It's not fair to the players."
Nick Saban,"It's not the kind of football I like to see from our team. We'll work hard to try to get it fixed. There is no excuse for it. We dropped balls, we didn't execute, we didn't play with the kind of urgency and intensity that good teams play with. Everybody needs to decide what kind of team we're going to have."
Nick Saban,The last couple of days I've seen it in a lot of guys' eyes to the point where you really have a lot of compassion.
Nick Saban,"We're fortunate to be able to add someone with Mike's knowledge and experience to our staff. (With the Bills), he instilled in his players a sense of belief in his system and those leadership skills will serve him well in his new role."
Nick Saban,It's an expectation: What are the most important things to accomplish at this time? To find out as much as we can about what those combinations are may be more important at this time than the end result so we can build on a better end result in the long term.
Nick Saban,We have to get the kind of execution at quarterback that will give it to them.
Nick Saban,"I think that's a great example -- and those players know it who were involved -- that to play a game for 60 minutes, you've got to be disciplined and you never want to have undisciplined, unprovoked penalties like that. My advice is act like you've been there."
Nick Saban,"He sets a good example. He's a hard worker, a great person, a good guy. He tries to do everything that you want him to do. ... I think that his energy level and his example certainly affect other people."
Nick Saban,"We want to duplicate enthusiasm and team energy,"
Nick Saban,"I'm not blaming anybody, because that's not my nature, but we certainly didn't have the energy and enthusiasm we've had up to this point. We just didn't look like the same team out there, and I can't give you any reason exactly why."
Nick Saban,"I'm not blaming it on anything because that's not my nature, ... but we certainly didn't have the energy and enthusiasm that we've played with to this point."
Nick Saban,I would hope that self-indulgence is not something that we're concerned about at this point. Personal ego has to be given up a little bit out of respect for one another.
Nick Saban,"There is no doubt that quarterback is a critical position in every organization. That really has to be something that we look at to make a good assessment on how we move ahead at that position. We like all of the quarterbacks that we have here, but if we get an opportunity to improve the quality at that position, we most certainly will."
Nick Saban,"Our doctors felt comfortable about the circumstance of his injury, where he is in his rehab and where he can be in the future. It's our goal to get him ready for this season. He's on schedule to do that."
Nick Saban,"That's all bull, It's an excuse, and I'm not giving the players an excuse. You either have discipline or you don't. If we're going to give them a reason to fail all the time ... It's like my kid: `You got a D on the test? I don't want to hear about it.You didn't prepare well enough. You didn't have enough discipline to do what you had to do when you had to do it the way it was supposed to get done."
Nick Saban,"I've looked at all of them. Just because you're on a diet doesn't mean you can't look at the menu, right?"
Nick Saban,I think everybody needs to understand that we're not really changing our offense and we're not changing our defense. We're going to keep things as consistent for our players as we can.
Nick Saban,"We missed a couple of throws and had a couple of turnovers. . . We made some big plays on defense, which helped us. We just have to take advantage of the field position when we get it."
Nick Saban,"I haven't been pleased with the tackling on the perimeter of our defense for several weeks now. We are either going to get it out of the guys we have or we are going to get somebody who will do it, because that won't be tolerated."
Nick Saban,"He is one of the best quarterbacks in the country, and probably the best quarterback in the SEC. He makes good choices and decisions; they only have one turnover all year. ... He doesn't make a lot of bad plays."
Nick Saban,"This was just a conversation about would I be interested or not,"
Nick Saban,"My last conversation was awhile back and was really about our heritage, trying to figure out where we came from and what we did,"
Nick Saban,"(That) can only be brought about by a lot of conversation and getting to know someone. I don't know this particular player well enough to make that determination right now, but it's something we might be interested in in the future."
Nick Saban,You don't control whether you can go up or down sometimes. It's not something that you can just do because you want to. What is available to you may have some impact on what you decide to do if you did have an opportunity to do it.
Nick Saban,Right tackle has been somewhat of a problem. Us getting it together as a group with consistency has been somewhat of a problem that we need to improve on.
Nick Saban,"I think we still have a lot of areas we need to clean up and improve, and consistency is probably the big one. I don't think we're where we need to be or where we can be."
Nick Saban,Just think of the consequences of those penalties. There were several third-down stops that gave them first downs with penalties. It's the consequences of it that everybody needs to understand.
Nick Saban,"We have total faith, trust and confidence in the guy,"
Nick Saban,"I have total faith, trust and confidence in the guy, ... He's going to be a long-snapper for a long time in this league."
Nick Saban,"We have competition at safety and I think that's healthy and good, but I don't think that warrants any changes at this point."
Nick Saban,We will establish a plan for it and I'm sure that he will make a commitment to the plan and do everything that he can to do it.
Nick Saban,"The thing they were most concerned about is that he had a commitment to come back and try to help the team be successful,"
Nick Saban,"I think there's a pretty good formula for guys who at some point in time were college coaches and then they go to the NFL and, in whatever capacity they serve, they develop even further. When they go back to college, they're even more prepared, and they succeed there."
Nick Saban,"I've worked with Kirby and Bo and know the qualities they possess. They both have coached at successful major college programs, allowing them to make a smooth transition to the NFL. They are excellent teachers and will be positive additions to our staff."
Nick Saban,A lot of people want to know why I want to come back to college football.
Nick Saban,"I think there's a pretty good formula for guys who at some point in time were college coaches, and then they go to the NFL and, in whatever capacity they serve, they develop even further. When they go back to college, they're even more prepared, and they succeed there. There's pretty decent track record on that."
Nick Saban,"Lamar did a good job for us here. He worked hard. When you look at some of these circumstances, everybody has to have a role on the team. Some of the guys at that position are very good special teams contributors, and that certainly played a role in the backs that we've selected."
Nick Saban,"My only feeling is that the situation and the circumstance that created this whole thing is unfortunate for a lot of people. I think that it is unfortunate for the Saints that they have to go through a lot of changes to do what they have to do, but probably, more importantly, the fans and all of the people affected by this tragedy."
Nick Saban,"They double-covered him a couple of times, actually, so it was the right choice not to throw it to him. But he's a guy we need to have involved in the offense."
Nick Saban,"It's not really true to (the Bears) character and nature in the past to do that (during an exhibition game), ... But I thought our staff did an outstanding job with adapting in the game. That's probably why we had more success in the second and third quarters than we did in the beginning of the game."
Nick Saban,"This is a great football game against a very good football team. A lot of character, a lot of heart out there today on both sides of the ball -- that's what makes it special, when you can persevere and come away with the win."
Nick Saban,"It's most important that we use caution right now, in terms of trying to keep some of our better players and more experienced players that have impact and leadership ready for the season,"
Nick Saban,"The more success you have, the more belief you have in what you have to do to be successful. The key piece to the puzzle is that you understand what it takes for you to be successful, and you are not satisfied with what you have accomplished."
Nick Saban,"Sometimes when you press, you have high anxiety, and it affects the way you perform."
Nick Saban,"We are not disappointed in Ronnie Brown. As I said before, expectations always create frustration and a lot of anxiety, which doesn't necessarily help a guy's performance."
Nick Saban,"We've tried to make a plan on how we would operate if we do have an agreement, how it would that impact our ability to make improvements to the team. All we can do is manage the situation the best we can."
Nick Saban,"If we don't have an agreement this year, obviously it's going to affect the cap in an adverse way in terms of what's available to spend on players."
Nick Saban,"We certainly created some adversity for ourselves to overcome out there, ... but I was really pleased with how we responded time in and time out. Nobody's ever happy with penalties. Nobody's ever happy with turnovers. But I think it's most important to establish how you respond to that stuff when it happens in the game."
Nick Saban,"We need to improve our ability to play with discipline, especially on the road, especially in the beginning of games, ... That put us behind the 8-ball."
Nick Saban,"From an intangible standpoint, it's about things like effort, mental toughness, the ability to stay focused and execute, and be a little relentless in the way you try to go about your work, ... We're gladiators out there. We're modern-day gladiators and that mental toughness has got to permeate your team."
Nick Saban,It's the trademark of both guys in terms of their endurance and ability to get better as the game goes on. That's something we'd like to continue to utilize in the future if we can.
Nick Saban,"I think having poise and the ability to execute is critical to play in tough situations and we have to find a psychological balance that we can do that,"
Nick Saban,"We have total faith, trust and confidence in the guy. The guy has a tremendous amount of ability. He's going to be a long snapper for a long time in this league so the question is do we want to take the time to develop that or do we want to let him go snap for somebody else?"
Felix Sabates,We are having to live with paying the price for what happened before.
Felix Sabates,"I've told my wife that if the Hispanic population in NASCAR keeps growing, I'm going to ask Bill France Jr. for a job."
Felix Sabates,I gave Robby an unlimited budget for Indy and he managed to exceed that.
Felix Sabates,I saw a face I'd never seen before. Like someone had sucked the blood out and he was ready to die.
Brian Sabean,"I'm not worried about pitchers, but I have some concerns about Mo. Guys will be running 90 feet, throwing long, going all out. Yes, you have some anxieties."
Brian Sabean,"He has had some quality at-bats, and pitchers have pitched him really tough."
Brian Sabean,"As a GM, to get a switch-hitter who's a leadoff hitter with a lot of dimensions -- power, speed, the ability to play the outfield the way he does -- is a godsend to the organization. The opportunity was great, the timing was wonderful and he's very deserving."
Brian Sabean,"The opportunity was great, the timing wonderful."
Brian Sabean,"We're going into a pitchers' park whose team won the division last year. Then we're going home to our park, which is a pitchers' park, against two teams that can pitch. We saw what happened last year when teams came into our place, especially, and we didn't do the job to hold the opposition down and keep the opposition in check. So we're going to have to be ready to pitch, especially in those first three series."
Brian Sabean,"I don't want to be too hard-line about it, but the more we see of the old Jason Schmidt, the more you want to sign him."
Brian Sabean,I think his development has been lightning quick because of his God-given talent. He has great aptitude and he's been able to develop very fast in front of our eyes at every level.
Brian Sabean,"I'm not the manager, thank God. I just hope (Bonds) is in the lineup to bat somewhere. I think we all know what we're up against, and especially he knows what he's up against."
Brian Sabean,Only God and he know how much he's going to play. And the manager.
Brian Sabean,"By what I see, do I think he's capable of playing a lot? Yes. Only God and he knows how much he's going to play, and the manager."
Brian Sabean,"It's reasonable to think he can play 120 games. Now, will we be in a position to have to rest him and be conscious that he's going to come in some days cranky and not be able to go? The next step is to get him in spring training and get him in a position to be able to do that. I think he wants that."
Brian Sabean,"His stuff has been electric. He's throwing strikes and the breaking ball is improved. I think his future, and the impact he could have on the major-league roster, it looks like he'll probably start the year in the bullpen."
Brian Sabean,Todd brings a veteran presence to the team and he'll be one of the catchers in the competition for the backup spot behind Mike Matheny.
Brian Sabean,"I'm embarrassed we had to do it, ... The blame starts with me. We made choices, and they obviously didn't turn out."
Brian Sabean,"He's had his challenges in spring training to get out of the gate. If ever there a year that he needed to be on time, it's this year. He's a free agent-to-be, and we certainly need him."
Brian Sabean,"Him taking swings in a college batting cage is a long way from doing baseball work with us, ... It's just another step in his rehab. To what extent this is of any significance -- until I'm told otherwise -- it's just part of the exercise regimen he's going through. Once he's accelerated to the point where the doctors are ready to turn him over to us, then he can do more meaningful and substantial baseball activities. But for now, this is just another step."
Brian Sabean,Spring training was a long time ago. He could be starting from ground zero as far as the baseball activities.
Brian Sabean,I don't go that deep. It's all about our budget. We answer to a higher authority -- which is our lender.
Brian Sabean,I'm swallowing hard. I'm really trying to fathom how in this day in age it can even be said. This is not something we're going to take lightly. It's a very emotional subject. It's a blow below the belt. I know it deeply affected Felipe. I'm disappointed and disheartened we have to react to it. We stand by our manager and stand by his comments and feelings on the subject.
Brian Sabean,"To get a switch-hitter (who is) a leadoff hitter with a lot of dimensions -- power, speed -- the ability to play the outfield as he does is really a godsend to the organization."
Fred Saberhagen,There's a big overlap with the people you meet at the fantasy and science fiction cons.
Fred Saberhagen,"There are interactions with characters within the game which I think are pretty neatly done considering the limitations that you have to work with. I mean, a computer can't really generate a character that talks back and forth with you successfully."
Fred Saberhagen,"The Swords were still interesting but by then a cast of characters had started to appear and go on from book to book, and other things about the world began to feel constricting. And there were other things I wanted to do, so I closed the series up and stopped it."
Fred Saberhagen,"The same tools that make any writer good, plus a cheerful willingness to suspend belief."
Fred Saberhagen,"The critics and reviewers of a hundred years from now, if they remember any of us at all, may have opinions much different from those of today."
Fred Saberhagen,"The comments I most appreciate come from ordinary readers who've happened on one of my books at some time of stress in their lives, and who actually credit the book with helping them through a bad time. It's happened a few times in forty years."
Fred Saberhagen,"The Berserkers have been with me for about forty years, and we're not done yet."
Fred Saberhagen,"The advice would be the same for any kind of fiction. Keep writing, and keep sending things out, not to friends and relatives, but to people who have the power to buy. A lot of additional, useful tips could be added, but this is fundamental."
Fred Saberhagen,"Research is of considerable importance in certain fields, such as science and history."
Fred Saberhagen,Probably all the books I've ever written have been efforts to define the boundaries of humanity.
Fred Saberhagen,"Only towards the end of this process are any of the chapters in fully readable condition, a state of affairs that used to alarm my wife. But Joan's got used to it."
Fred Saberhagen,"Mysteries I read for fun, so I will probably never write one, for fear of spoiling the fun."
Fred Saberhagen,"My gut feeling is that paper and ink are going to be with us for a long time yet, and in substantial quantities, though certainly books are now going to be available in other forms."
Fred Saberhagen,"More immediately, I'm currently working on another Dracula in which there will be connections with ancient Egypt. That's about as far as I want to go in commenting on current work."
Fred Saberhagen,"If people ask me for the ingredients of success, I say one is talent, two is stubbornness or determination, and third is sheer luck. You have to have two out of the three. Any two will probably do."
Fred Saberhagen,"I wrote speculative fiction because I loved to read it, and thought I could do better than some of the people who were getting published."
Fred Saberhagen,I wouldn't like to just do one story or one type of stories all the time.
Fred Saberhagen,I suspect that writer's block afflicts mainly people who have some stable and ample source of income outside of writing. So far it hasn't been a problem.
Fred Saberhagen,"I started writing seriously about 1960, at the fairly advanced age of 30."
Fred Saberhagen,I have some good stories yet to tell.
Fred Saberhagen,I had immediate success in the sense that I sold something right off the bat. I thought it was going to be a piece of cake and it really wasn't. I have drawers full of - or I did have - drawers full of rejection slips.
Fred Saberhagen,"I guess if one set of my books was selling like Stephen King's, and the other wasn't selling at all, editors would want me to do the ones that sold like Stephen King's. But they seem to be willing to let me pick what I want to do next."
Fred Saberhagen,"I finally decided one day, reading science fiction magazines of the time, I could do at least as well as some of these people are doing. So I finally made a serious effort."
Fred Saberhagen,"I doubt I'll ever do another book collaboration; I've been spoiled. Roger and I both happened to move to New Mexico at about the same time, when we each had a family of young kids to raise. Socializing seemed to lead naturally to working together."
Fred Saberhagen,I don't know why a computer game can't be an art form just as a puppet show or an opera is. I'm still interested in computer games as something I would like to work on someday.
Fred Saberhagen,"I am generally way out of touch with trends, except now and then I am surprised to find myself leading one, like sympathetic vampires."
Fred Saberhagen,"Doing a work for hire is not necessarily bad, whether it's an encyclopedia article or a tie-in novel. It's just that you get no royalties."
Fred Saberhagen,"At this stage, my chief professional goal is simply to keep on writing and making a living at it."
Fred Saberhagen,"And what we know, or think we know, about the universe of space and time is changing very quickly."
Fred Saberhagen,"Actually ideas are everywhere. It's the paperwork, that is, sitting down and thinking them into a coherent story, trying to find just the right words, that can and usually does get to be labor."
Steve Sabol,"Everything Lombardi stood for, everything that the Packers accomplished, all the principles that Lombardi has espoused for the last five years would be tarnished if they lost. He was as crabby and cranky and miserable as I'd ever seen him."
Steve Sabol,"The NFL always seems open to innovation. Take the opener on Thursday. Now they take one game, make it special and have a celebration around it leading into a weekend of 'Kickoff Sunday.' That's great marketing."
Steve Sabol,"There's no comparison. One of the tenets of football, its essence, is triumphing over adversity. That can be your opponent, your shortcomings or it can be the weather."
Naji Sabri,"If the U.S. administration sticks to international law and listens carefully to the world public opinion and to the opinion of its own people, it should not embark on any aggression against Iraq,"
Naji Sabri,"We hope this round will be a step toward achieving comprehensive settlement and a comprehensive solution, at the forefront of which comes a lifting of the embargo imposed on our people for more than 12 years,"
Naji Sabri,"We will teach them a lesson they will not forget. Our people are fighting the attackers everywhere and we will put their head in the mud,"
Naji Sabri,"So after a long time of utilizing the American propaganda machine, along with official statements of lies, distortion and falsehood, the focus was basically turned on inciting the American public against Iraq and pushing them to accept the American administration's schemes of aggression as a fait accompli, as if it were the solution or the necessary rescue that would allow American citizens to live in security and stability, after what they had gone through in the September 11 attacks."
Naji Sabri,"The aggression has to stop,"
Jeffrey Sachs,"The essential truth for developing countries is, if you try to live by yourself, you will cut yourself off from the amazing progress of world technology. You won't be able to purchase the goods that you need from abroad, because you're not exporting to the rest of the world. You have to be part of the world system."
Jeffrey Sachs,"In 1991, a miraculous thing happened, and that's the Soviet Union ended. So there was an opportunity to build a very healthy and new world, on the basis of the change that the Russian people themselves wanted. But for Russia to make that change was going to be one of the most remarkably difficult and complex passages imaginable."
Jeffrey Sachs,"Development can really work everywhere. But most of sub-Saharan Africa, the Andean region, and Central Asia face obstacles."
Jeffrey Sachs,"The Russian government not only acted corruptly, not only built up a new oligarchy of billionaires out of nothing, basically, but also gave away its most valuable financial assets-its ownership of the huge natural resource sector in Russia."
Jeffrey Sachs,"The U.S. has a sound economy. It also has a cyclical economy. It also has stock market values right now that are hard to explain on historical norms. While it's always possible that everything can be based on the new economy, it's also quite possible that we're doing a little bit of exaggeration in just how wonderful things are."
Jeffrey Sachs,"There is no doubt that Malawi needs 100 percent debt cancellation as soon as possible, and I will do everything possible to speed that up."
Jeffrey Sachs,"I want the donors to think ahead, not just handle the immediate crisis,"
Jeffrey Sachs,"If you have billions and billions of dollars coming due in a country in a short period of time, and if a sense of panic develops among your creditors, so that everybody demands the money out all at once, it's almost inevitable that the debtor economy will collapse, because it won't be able to come up with that amount of money in a short period."
Jeffrey Sachs,"A lot of the old apparatchiks came back in, and corruption really dramatically increased in '94/'95, particularly around Yeltsin's re-election in 1996, when the government used corrupt practices to give money to business, part of which was returned to the campaign coffers, and helped pay for Yeltsin's re-election."
Jeffrey Sachs,I think the IMF helped to detonate the Indonesian crisis.
Jeffrey Sachs,"We, being the Western world, wouldn't let Russia off the hook on debt. So there were demands on debt servicing in the early days until they ran out of reserves. There was no real aid program, just a fictional aid program."
Jeffrey Sachs,"Roosevelt talked not only about Freedom from Fear, but also Freedom from Want."
