author,quote
William Butler Yeats,"Civilization is hoped together, brought under a rule, under the semblance of peace by manifold illusion, but Man's life is thought, and he, despite his terror, cannot cease, ravening through century after century ravening, raging and uprooting, that"
William Butler Yeats,Too long a sacrifice can make a stone of the heart. O. When may it suffice?
William Butler Yeats,"Time to put off the world and go somewhereAnd find my health again in the sea air,Beggar to beggar cried, being frenzy-struck,And make my soul before my pate is bare."
William Butler Yeats,"Out of Ireland have we come. Great hatred, little room, Maimed us at the start."
William Butler Yeats,"An intellectual hatred is the worst,So let her think opinions are accursed."
William Butler Yeats,An intellectual hatred is the worst.
William Butler Yeats,"Considering that, all hatred driven hence,The soul recovers radical innocenceAnd learns at last that it is self-delighting,Self-appeasing, self-affrighting,And that its own sweet will is Heaven's will."
William Butler Yeats,"Out of Ireland have we come.Great hatred, little room,Maimed us at the start."
William Butler Yeats,I hate journalists. There is nothing in them but tittering jeering emptiness. They have all made what Dante calls the Great Refusal. . . . The shallowest people on the ridge of the earth.
William Butler Yeats,An intellectual hate is the worst
William Butler Yeats,We are happy when for everything inside us there is a corresponding something outside us.
William Butler Yeats,"Irish poets, learn your trade, sing whatever is well made, scorn the sort now growing up all out of shape from toe to top."
William Butler Yeats,There are no strangers here; Only friends you haven't yet met.
William Butler Yeats,"The friends that have it I do wrongWhen ever I remake a song,Should know what issue is at stake:It is myself that I remake."
William Butler Yeats,"Because of that great nobleness of hersThe fire that stirs about her, when she stirs,Burns but more clearly."
William Butler Yeats,"When you are old and gray and full of sleep, and nodding by the fire, take down this book  and slowly read, and dream of the soft look your eyes had once, and of their shadows deep."
William Butler Yeats,I would mould a world of fire and dew.
William Butler Yeats,Englishmen are babes in philosophy and so prefer faction-fighting to the labor of its unfamiliar thought.
William Butler Yeats,"If I make the lashes darkAnd the eyes more brightAnd the lips more scarlet,Or ask if all be rightFrom mirror after mirror,No vanity's displayed:I'm looking for the face I hadBefore the world was made."
William Butler Yeats,"No expectation fails there,No pleasing habit ends,No man grows old, no girl grows cold,But friends walk by friends."
William Butler Yeats,Evil comes to all us men of imagination wearing as its mask all the virtues.
William Butler Yeats,Every conquering temptation represents a new fund of moral energy. Every trial endured and weathered in the right spirit makes a soul nobler and stronger than it was before.
William Butler Yeats,"Education is not filling a bucket, but lighting a fire."
William Butler Yeats,"But I, being poor, have only my dreams; I have spread my dreams under your feet; Tread softly because you tread on my dreams."
William Butler Yeats,Tread softly because you tread on my dreams.
William Butler Yeats,"Take, if you must, this little bag of dreams, Unloose the cord, and they will wrap you round."
William Butler Yeats,I have spread my dreams under your feet; tread softly because you tread on my dreams.
William Butler Yeats,In dreams begin responsibility
William Butler Yeats,"But I, being poor, have only my dreams. I have spread my dreams under your feet; tread softly, because you tread on my dreams."
William Butler Yeats,when sleepers wake and yet still dream
William Butler Yeats,I have certainly known more men destroyed by the desire to have a wife and child and to keep them in comfort than I have seen destroyed by drink and harlots
William Butler Yeats,"Designs in connection with postage stamps and coinage may be described, I think, as the silent ambassadors on national taste."
William Butler Yeats,Who can tell the dancer from the dance?
William Butler Yeats,How can we know the dancer from the dance?
William Butler Yeats,"Come swish around, my pretty punk,And keep me dancing stillThat I may stay a sober manAlthough I drink my fill."
William Butler Yeats,A pity beyond all telling is hid in the heart of love.
William Butler Yeats,"A line will take us hours maybe; Yet if it does not seem a moment's thought, our stitching and unstinting has been naught."
William Butler Yeats,"You know what the Englishman's idea of compromise is? He says, Some people say there is a God. Some people say there is no God. The truth probably lies somewhere between these two statements."
William Butler Yeats,Think like a wise man but communicate in the language of the people.
William Butler Yeats,"I wonder anybody does anything at Oxford but dream and remember, the place is so beautiful. One almost expects the people to sing instead of speaking. It is all like an opera."
William Butler Yeats,"Now as at all times I can see in the mind's eye, In their stiff, painted clothes, the pale unsatisfied ones Appear and disappear in the blue depth of the sky With all their ancient faces like rain-beaten stones, And all their helms of silver hovering"
William Butler Yeats,It is most important that we should keep in this country a certain leisured class. I am of the opinion of the ancient Jewish book which says ''there is no wisdom without leisure.''
William Butler Yeats,"Man can embody truth but he cannot know it. The intellect of man is forced to choose perfection of the life, or of the work, and if it take the second must refuse a heavenly mansion, raging in the dark."
William Butler Yeats,The things that have been told us in our childhoodAre not so fragile.
William Butler Yeats,"One had a lovely face, and two or three had charm, but charm and face were in vain. Because the mountain grass cannot keep the form where the mountain hare has lain."
William Butler Yeats,"Mere anarchy is loosed upon the world, the blood-dimmed tide is loosed, and everywhere the ceremony of innocence is drowned."
William Butler Yeats,"The best lack all conviction, while the worst are full of passionate intensity."
William Butler Yeats,"I think you can leave the arts, superior or inferior, to the conscience of mankind."
William Butler Yeats,I at midnight by the clock may creep into your bed.
William Butler Yeats,"All changed, changed utterly:A terrible beauty is born."
William Butler Yeats,"May she be granted beauty and yet notBeauty to make a stranger's eye distraught,Or hers before a looking-glass, for such,Being made beautiful overmuch,Consider beauty a sufficient end,Lose natural kindness and maybeThe heart-revealing intimacyThat chooses right, and never find a friend."
William Butler Yeats,"Time's bitter flood will rise,Your beauty perish and be lostFor all eyes but these eyes."
William Butler Yeats,The innocent and the beautiful Have no enemy but time
William Butler Yeats,"Where beauty has no ebb, decay no flood, But joy is wisdom, time an endless song."
William Butler Yeats,"Those that I fight I do not hate, those that I guard I do not love."
William Butler Yeats,"An aged man is but a paltry thing, a tattered coat upon a stick"
William Butler Yeats,"I am of a healthy long lived race, and our minds improve with age."
William Butler Yeats,"Life moves out of a red flare of dreams into a common light of common hours, until old age bring the red flare again."
William Butler Yeats,You think it horrible that lust and rageShould dance attendance upon my old age;They were not such a plague when I was young;What else have I to spur me into song?
William Butler Yeats,"Books are but waste paper unless we spend in action the wisdom we get from thought - asleep. When we are weary of the living, we may repair to the dead, who have nothing of peevishness, pride, or design in their conversation."
William Butler Yeats,People who lean on logic and philosophy and rational exposition end by starving the best part of the mind.
William Butler Yeats,Why should we honour those that die upon the field of battle? A man may show as reckless a courage in entering into the abyss of himself.
William Butler Yeats,"Think where mans glory most begins and ends, and say my glory was I had such friends."
William Butler Yeats,"Education is not the filling of a pail, but the lighting of a fire."
William Butler Yeats,In dreams begins responsibility.
William Butler Yeats,One should not lose one's temper unless one is certain of getting more and more angry to the end.
William Butler Yeats,"In Imagination only we find a Human Faculty that touches nature at one side, and spirit on the other. Imagination may be described as that which is sent bringing spirit to nature, entering into nature, and seemingly losing its spirit, that nature being revealed as symbol may lose the power to delude."
Sitaram Yechury,"No prime agricultural land will be provided for setting up industries. As the demand (of Salim Group) is 5,000 acres some small plots of agricultural land could come in that. The farmers, whose land is acquired would be properly compensated."
Sitaram Yechury,The central committee just concluded has discussed the elections to five states and the strategies and alliances to be entered into.
Sitaram Yechury,"In education, there is a golden triangle of quantity, quality and equity. You just can't ignore one while strengthening the others."
Sitaram Yechury,"It cannot be held tomorrow due to the Rail Budget, or on February 27 because of presentation of Economic Survey and the next day due to the General Budget. President Bush would arrive here on Tuesday."
Janet Yellen,I wouldn't say we're completely out of the woods just yet. Indeed there are some issues that have the potential to be troublesome going forward.
Janet Yellen,"We all remember the bad old days of the 1970s ... It is stamped on the mind of central bankers,"
Janet Yellen,"Our approach during this phase must be particularly dependent on information from incoming data,"
Janet Yellen,"You are seeing some pass through of high energy and commodity prices, import prices, into core inflation."
Janet Yellen,suggests that the economy has been remarkably resilient and apt to remain on a solid track.
Janet Yellen,"The Fed has and must have a commitment to price stability. The uncertainties on the upside (for inflation) have only gotten bigger since Katrina slammed into the Gulf Coast,"
Janet Yellen,"The Fed has and must have a commitment to price stability, ... The uncertainties on the upside (for inflation) have only gotten bigger since Katrina slammed into the Gulf Coast."
Jeff Yelton,He's extremely versatile and they are recruiting him as an athlete. He's a quarterback with great vision on the field. He has a good sense of what's going on and he can make moves in the open field and make people miss him.
Jeff Yelton,"James is tremendously positive in all aspects of life, a kid who takes everything head on, and those are big pluses for any 17-year-old to have."
Jeff Yelton,He had a heart of a lion. He was not going to let that game slip away because of him. It's unfortunate on that last play ... the kid is just trying to make a play. He's a phenomenal athlete.
Boris Yeltsin,"I decided not to go to the concert because I was tired, and I returned to the hotel to sleep,"
Boris Yeltsin,"I apologize to the families of the victims. I apologize, because I carry the responsibility for it all, ... I also declare we will fight (the bombers) mercilessly."
Boris Yeltsin,"We must hold peace talks,"
Boris Yeltsin,"The patience of the public and of the president is not limitless,"
Boris Yeltsin,"I declare the resignation of the government of the Russian Federation,"
Boris Yeltsin,"I understand that it's hard for everyone, but one cannot give in to emotions... we'll have to draw lessons from the current crisis and now we'll have to work on overcoming it,"
Boris Yeltsin,That's a question you have to ask the doctors.
Boris Yeltsin,It's not democracy when a dictator is walking around with a sword in his hand. This is inadmissible.
Boris Yeltsin,is doing very little to get Russia out of the present crisis.
Boris Yeltsin,"No, it's not in the constitution. The constitution says two terms."
Boris Yeltsin,"We should find a compromise which would suit everyone,"
Boris Yeltsin,to show common sense and restraint and not to allow further escalation of the conflict.
Boris Yeltsin,"We believe that gradually, as we have planned, without hurry, this problem can be overcome,"
Boris Yeltsin,"I am not just unsatisfied, I am outraged by the course of reform in the army and the state of the military altogether,"
Boris Yeltsin,"Despite Russia's resolute actions, NATO military action against Yugoslavia continues to escalate,"
Boris Yeltsin,"Russia is deeply upset by NATO's military action against sovereign Yugoslavia, which is nothing more than open aggression,"
Daniel Yergin,"He's wonderful at stirring up an argument and slinging around rhetoric. ... For some of these people, it seems to be a theological issue. For us, it's an analytic issue."
Daniel Yergin,Within four or five years the US might be getting 10 percent of its gasoline from ethanol - that would be like creating a new Indonesia.
Daniel Yergin,We are living in a new age of energy supply anxiety.
Daniel Yergin,"We are living in a different world now. You can see it everywhere in international relations: It was noteworthy that, after his visit to Washington, the Chinese president's next stop was Saudi Arabia."
Daniel Yergin,The starting point for energy security today as it has always been is diversification of supplies and sources.
Daniel Yergin,The Russians are turning east to the Chinese - to the Europeans' surprise. It always seemed to me that the relationship between Russia and China would shift from being based in Marx and Lenin to being based in oil and gas.
Daniel Yergin,"The other are the strategic, so-called strategic stocks that the United States and the other Western industrial countries have, which could put in as much as four million barrels a day of oil into the market pretty quickly."
Daniel Yergin,The North Sea was supposed to run out in the 1980s. Then in the 1990s. And now production is still on-line.
Daniel Yergin,"The bulk of extra supplies that could be put into the market come from two places. One, they come from other Persian Gulf suppliers, of which Saudi Arabia is at the top of the list."
Daniel Yergin,"People always underestimate the impact of technology. To give you an example: In the 1970s the frontier for offshore development was 200 meters, today it is 4,000 meters."
Daniel Yergin,It's extraordinary how inventive one can be with ethanol right now.
Daniel Yergin,"In a couple of years, the Chinese will be seen as regular participants in international industry. Their companies have to report to shareholders as well as to the Chinese authorities. They need to make money, they have to be efficient."
Daniel Yergin,"I think the producers, for the most part, don't want to see prices skyrocket because that will only create problems for them down the road and would also be a, you know, would be a very serious shock for a world economy that can't afford serious shocks right now."
Daniel Yergin,"First, we have to find a common vocabulary for energy security. This notion has a radically different meaning for different people. For Americans it is a geopolitical question. For the Europeans right now it is very much focused on the dependence on imported natural gas."
Daniel Yergin,Even Silicon Valley investors have put well over a $1 billion in new energy technologies.
Daniel Yergin,Cycles of shortage and surplus characterize the entire history of oil.
Daniel Yergin,"Clearly, the Chinese need the resources, but I don't think they want to clash with the industrial world which happens to be the market for their goods."
Daniel Yergin,"But the key thing is that Iraq, while it's got very large oil reserves, has marginalized itself as an oil exporter and these days its exports are only about one tenth that of neighboring Saudi Arabia."
Daniel Yergin,"But that's not enough: To maintain energy security, one needs a supply system that provides a buffer against shocks. It needs large, flexible markets. And it's important to acknowledge the fact that the entire energy supply chain needs to be protected."
Daniel Yergin,"But look at Angola: The Chinese spent a lot of money to get in there, but they are among many other companies. It is a much bigger game."
Daniel Yergin,But eventually it's a question of access: Getting access to fields is on top of the oil companies' agenda. We see a substantial build-up of supply occurring over the coming years.
Daniel Yergin,A premium in the oil price of somewhere between 10 to 15 dollars a barrel reflects this heightened anxiety.
Daniel Yergin,A more relevant description would be a plateau in production capacity that might be reached in the fourth or fifth decade of this century.
Yevgeny Yevtushenko,Justice is like a train that is nearly always late
Yevgeny Yevtushenko,Envy is an insult to oneself.
Yevgeny Yevtushenko,"In any man who dies there dies with him, his first snow and kiss and fight. Not people die but worlds die in them."
Yevgeny Yevtushenko,"Be equal to your talent, not your age./ At times let the gap between them be embarrassing."
Yevgeny Yevtushenko,Time has a way of demonstrating that the most stubborn are the most intelligent.
Yevgeny Yevtushenko,A poet's autobiography is his poetry. Anything else is just a footnote.
Lin Yn-tang,Peace of mind is that mental condition in which you have accepted the worst.
Lin Yn-tang,"The secret of contentment is knowing how to enjoy what you have, and to be able to lose all desire for things beyond your reach."
Lin Yn-tang,"Like spring, but it is too young. I like summer, but it is too proud. So I like best of all autumn, because its tone is mellower, its colors are richer, and it is tinged with a little sorrow. Its golden richness speaks not of the innocence of spring, nor the power of summer, but of the mellowness and kindly wisdom of approaching age. It knows the limitations of life and its content."
Dwight Yoakam,The Newton Boys.
Dwight Yoakam,Control success before it controls you.
Dwight Yoakam,"At the end of the film Val suggests there may be a way to rejoin the living, when he says, 'Let's see if we're able to live among the living, walk among the living.'"
Dwight Yoakam,"A voice expressing emotion in a musical way moves on. It's like the finale of the movie 2001: A Space Odyssey (1968) - the world turns in on itself, as a universe unto itself, in the shape of one human being."
Yoda,Do or do not... there is no try.
Yoda,Lost a planet Master Obi-Wan has. How embarrassing
Yoda,May the Force be with you.
Yoda,"Use your feelings, Obi-Wan, and find him you will."
Yoda,"I was not strong enough to defeat him. Like his master before him, be destroyed, he must."
Yoda,[Luke:] I canâ€™t believe it. [Yoda:] That is why you fail.
Yoda,"Blind we are, if creation of this clone army we could not see."
Yoda,Fear is the path to the dark side. Fear leads to anger. Anger leads to hate. Hate leads to suffering.
Yoda,"Yes, a Jedi's strength flows from the Force. But beware of the dark side. Anger, fear, aggression; the dark side of the Force are they. Easily they flow, quick to join you in a fight. If once you start down the dark path, forever will it dominate your destiny, consume you it will, as it did Obi-Wan's apprentice."
Yoda,"Remember, a Jedi's strength flows from the Force. But beware. Anger, fear, aggression. The dark side are they. Once you start down the dark path, forever will it dominate your destiny. Luke... Luke... do not... do not underestimate the powers of the Emperor or suffer your father's fate you will. Luke, when gone am I... the last of the Jedi will you be. Luke, the Force runs strong in your family. Pass on what you have learned, Luke. There is... another... Sky... walker."
Paramahansa Yogananda,The season of failure is the best time for sowing the seeds of success.
Paramahansa Yogananda,"There is a magnet in your heart that will attract true friends. That magnet is unselfishness, thinking of others first; when you learn to live for others, they will live for you."
Paramahansa Yogananda,"The man form is higher than the angel form; of all forms it is the highest. Man is the highest being in creation, because he aspires to freedom."
Paramahansa Yogananda,There are always two forces warring against each other within us.
Paramahansa Yogananda,Truth is exact correspondence with reality.
Paramahansa Yogananda,"Remain calm, serene, always in command of yourself. You will then find out how easy it is to get along."
