author,quote
Thomas Paine,The most formidable weapon against errors of every kind is reason.
Thomas Paine,"When men yield up the privilege of thinking, the last shadow of liberty quits the horizon."
Thomas Paine,My mind is my own church.
Thomas Paine,"Titles are but nicknames, and every nickname is a title."
Thomas Paine,Reputation is what men and women think of us; character is what God and angels know of us.
Thomas Paine,"If we do not hang together, we shall surely hang separately."
Thomas Paine,"He is not affected by the reality of distress touching his heart, but by the showy resemblance of it striking his imagination. He pities the plumage, but forgets the dying bird."
Thomas Paine,"When we are planning for posterity, we ought to remember that virtue is not hereditary"
Thomas Paine,"Everything that is right or natural pleads for separation. The blood of the slain, the weeping voice of nature cries, 'Tis time to part."
Thomas Paine,"These are times that try men's souls. The summer soldier and the sunshine patriot will, in this crisis, shrink from the service of their country."
Thomas Paine,The trade of governing has always been monopolized by the most ignorant and the most rascally individuals of mankind.
Thomas Paine,"The cause of America is in a great measure the cause of all mankind. Where, say some, is the king of America? I'll tell you, friend, He reigns above."
Thomas Paine,"Our citizenship in the United States is our national character. Our citizenship in any particular state is only our local distinction. By the latter we are known at home, by the former to the world. Our great title is AMERICANS -- our inferior one varies with the place."
Thomas Paine,"I love the man that can smile in trouble, that can gather strength from distress, and grow brave by reflection"
Thomas Paine,"Those who expect to reap the blessings of freedom must, like men, undergo the fatigue of supporting it."
Thomas Paine,An army of principles can penetrate where an army of soldiers cannot.
Thomas Paine,A long habit of not thinking a thing wrong gives it a superficial appearance of being right.
Thomas Paine,"A long habit of not thinking a thing wrong gives it the superficial appearance of being right, and raises at first a formidable outcry in defense of custom. But the tumult soon subsides. Time makes more converts than reason."
Thomas Paine,Those who want to reap the benefits of this great nation must bear the fatigue of supporting it.
Thomas Paine,The cause of America is in a great measure the cause of all mankind
Thomas Paine,"Action and care will in time wear down the strongest frame, but guilt and melancholy are poisons of quick dispatch"
Thomas Paine,It is with pious fraud as with a bad action; it begets a calamitous necessity of going on
Thomas Paine,"Lead, follow, or get out of the way."
Thomas Paine,"The harder the conflict, the more glorious the triumph."
Thomas Paine,"The instant formal government is abolished, society begins to act. A general association takes place, and common interest produces common security."
Thomas Paine,"Government, even in its best state, is but a necessary evil; in its worst state, an intolerable one."
Matt Painter,"They wanted it more, they played harder and they wanted to win. Sometimes you can learn from mistakes."
Matt Painter,"We compounded our mistakes. At times, we simply couldn't pass and catch."
Matt Painter,We hadn't worn gold all year and our seniors asked. There wasn't a lot of thought that went into it.
Matt Painter,"From an academic standpoint; managing their time, giving themselves time to study, and getting prepared for quizzes/tests (will be hard), ... From a basketball standpoint, it's a combination of all the demands that we put on them and getting them to play hard at all times."
Matt Painter,I'm pleased that our players didn't give in to all the injuries and suspensions and they kept fighting. That's what I'm pleased with. But nobody likes to lose. We're going out there to practice and to compete and to put ourselves in position to play games and win. And we didn't do that.
Matt Painter,We've not made excuses. We've kept plugging away. Our goal was to get to the NCAA Tournament. We still have the Big Ten tournament. Crazy things happen. Each game is our season. Let's hang on to these days and do everything we can to win.
Matt Painter,"We are gathering all the information we can about the events,"
Matt Painter,"There were glitches in the process. Obviously, when something drags on there are reasons behind the delay. I can't talk about the particulars. ... We're just excited that he has been cleared."
Matt Painter,"There were glitches in the process, ... Obviously, when something drags on there are reasons behind the delay. I can't talk about the particulars. ... We're just excited that he has been cleared."
Matt Painter,"We are still looking at several high school players who can play immediately and a handful of junior college players, ... We just need to get quality big men that can play from day one."
Matt Painter,"We had a great effort. We've struggled shooting the basketball the past four or five games. It's too bad, because these guys have worked hard to get better."
Matt Painter,"When we have determined all the facts, we will decide on the next appropriate action."
Brad Paisley,"They'll just come out of nowhere, ... You're not going to believe the wedding we went to last week. The best man started his toast with 'I've got a confession to make.Â .Â .'Â"
Brad Paisley,"They'll just come out of nowhere, ... You're not going to believe the wedding we went to last week. The best man started his toast with 'I've got a confession to make...'"
Brad Paisley,"For this album, I was looking for songs that would be fun to play live. I was really focused on that. I wanted the record to have that energy, to be guitar-driven country music."
Brad Paisley,I hope I'm at least half the dad That he didn't have to be Because he didn't have to be.
Brad Paisley,Alison Krauss is definitely my favorite singer that's ever lived. I've never heard anyone like her.
Ian Paisley,"We don't accept their word, ... If they turn to violence, that is their doing, and they will turn to violence if they don't get their way."
Ian Paisley,The way that it is to be implemented is that those that use or threaten violence are excluded and prisoners will be kept in unless violence is given up for good.
Ian Paisley,"Come Friday, the world will see what the Protestant people really think of this so-called peace process, which is really a surrender process."
Ian Paisley,Take it from me that your condemnation and further exhortation to the leaders of IRA/Sinn Fein is useless in the present drastic and tragic circumstances of Northern Ireland. When are you going to take action?
Ian Paisley,there is no excuse for it; it has to stop.
Ian Paisley,"It is nothing short of deception and lies to portray this deal as strengthening the union (between Northern Ireland and Britain), ... complete and total sellout of our province."
Ian Paisley,"Line dancing is as sinful as any other type of dancing, with its sexual gestures and touching. It is an incitement to lust."
Ian Paisley,"There is great anger, ... ... here is a government which is meant to be fighting terrorists doing deals with terrorists."
Ian Paisley,"There was no agreement between us, there is a great gulf because the southern government still thinks the IRA should be there and by right should be taking part in these discussions and by right should be in any future government of Northern Ireland."
Chuck Palahniuk,Having nothing to lose is the new wealth.
Chuck Palahniuk,Prepare...to evacuate soul.
Chuck Palahniuk,Everything is a self portrait. Everything is a diary.
Chuck Palahniuk,"Still, it's nice to have one person who knows all your secrets."
Chuck Palahniuk,"This is fish number six hundred and forty-one in a lifetime of goldfish. My parents bought me the first one to teach me about loving and caring for another living breathing creature of God. Six hundred and forty fish later, the only thing I know is everything you love will die. The first time you meet that someone special, you can count on them one day being dead and in the ground."
Chuck Palahniuk,Did you ever think about life as a metaphor for television?
Chuck Palahniuk,People donâ€™t want their lives fixed. Nobody wants their problems solved. Their dramas. Their distractions. Their stories resolved. Their messes cleaned up. Because what would they have left? Just the big scary unknown.
Chuck Palahniuk,"The muffled thunder of dialogue comes through the walls, then a chorus of laughter. Then more thunder. Most of the laugh tracks on television were recorded in the early 1950s. These days, most of the people you hear laughing are dead."
Chuck Palahniuk,Las Vegas looks the way you'd imagine heaven must look at night.
Chuck Palahniuk,"When we don't know who to hate, we hate ourselves."
Chuck Palahniuk,"Language was just our way to explain away the wonder and the glory of the world. To deconstruct. To dismiss. People can't deal with how beautiful the world really is. How it can't be explained and understood. We don't live in the real world anymore, we live in a world of symbols."
Chuck Palahniuk,When did the future switch from being a promise to being a threat?
Chuck Palahniuk,Itâ€™s funny how the beauty of art has so much more to do with the frame than with the artwork itself.
Chuck Palahniuk,"If you love something, set it free. Just don't be surprised if it comes back with herpes..."
Chuck Palahniuk,"Just for the record, knowing when people are only pretending to like you isn't such a great skill to have."
Chuck Palahniuk,"You are not a beautiful and unique snowflake. You are the same decaying organic matter as everyone else, and we are all part of the same compost pile."
Chuck Palahniuk,Losing all hope is freedom
Chuck Palahniuk,"In most hospitals, paging Nurse Flamingo means a fire. Dr. Blaze means a fire. Dr. Green means a suicide. Dr. Blue means somebody stopped breathing. Nothing is straight forward anymore. In a grocery store, paging Mr. Cash is a call for an armed security guard. Paging Freight check to Women's Clothing means somebody is shoplifting in that department. Other stores page a fake woman named Sheila. Sheila to the front means somebody is shoplifting in the front of the store. Mr. Cash and Sheila and Nurse Flamingo are always bad news. It's what people say when they don't want you to hear the truth."
Chuck Palahniuk,"You can buy about four hundred tiny fashion separates that mix and match to create three tasteful outfits. In that way, the doll is incredibly lifelike. Chilling, even."
Chuck Palahniuk,"You take the population of vehicles in the field (A) and multiply it by the probable rate of failure (B), then multiply the result by the average out-of-court settlement (C).A times B times C equals X. This is what it will cost if we don't initiate a recall.If X is greater than the cost of a recall, we recall all the cars and no one gets hurt.If X is less than the cost of a recall, then we don't recall."
Chuck Palahniuk,A tiger can smileA snake will say it loves youLies make us evil
Chuck Palahniuk,"The first step - especially for young people with energy and drive and talent, but not money - the first step to controlling your world is to control your culture. To model and demonstrate the kind of world you demand to live in. To write the books. Make the music. Shoot the films. Paint the art."
Chuck Palahniuk,"The unreal is more powerful than the real, because nothing is as perfect as you can imagine it. because its only intangible ideas, concepts, beliefs, fantasies that last. stone crumbles. wood rots. people, well, they die. but things as fragile as a thought, a dream, a legend, they can go on and on."
Chuck Palahniuk,Only after disaster can we be ressurected.
Chuck Palahniuk,Disaster is a natural part of my evolution. Toward tragedy and dissolution.
Chuck Palahniuk,Funerals are all abstract ceremony.
Chuck Palahniuk,"On a large enough time line, the survival rate for everyone will drop to zero."
Chuck Palahniuk,"The first step to eternal life, is you have to die."
Chuck Palahniuk,"On a large enough time line, the survival rate for everyone drops to zero."
Chuck Palahniuk,Big Brother isnâ€™t watching. Heâ€™s singing and dancing. Heâ€™s pulling rabbits out of a hat. Big Brotherâ€™s busy holding your attention every moment youâ€™re awake. Heâ€™s making sure youâ€™re always distracted. Heâ€™s making sure youâ€™re fully absorbed.
Chuck Palahniuk,"Our culture has made us all the same. No one is truly white or black or rich, anymore. We all want the same. Individually, we are nothing."
Chuck Palahniuk,Every generation wants to be the last. Every generation hates the next trend in music they can't understand. We hate to give up those reins of our culture.
Chuck Palahniuk,"â€œExperts in ancient Greek culture say that people back then didnâ€™t see their thoughts as belonging to them. When ancient Greeks had a thought, it occurred to them as a god or goddess giving an order. Apollo was telling them to be brave. Athena was telling them to fall in love. Now people hear a commercial for sour cream potato chips and rush out to buy, but now they call this free will. At least the ancient Greeks were being honest.â€"
Chuck Palahniuk,"We have to show these men and women freedom by enslaving them, and show them courage by frightening them."
