author,quote
Mike Babcock,"Good for him. He's played hard, he's practiced hard and when he's on the ice, he's determined out there. That's great for him. It's fantastic. He should feel good."
Mike Babcock,"He's been outstanding, so he's making it as hard on the coach as possible. That's a great thing."
Mike Babcock,"Can you imagine how good you must be for them to do that? This is Canada. They're saying you can't wear that number. You must be pretty good, and pretty good for a long period of time. How good must you be?"
Mike Babcock,There's adversity; what are you going to do with it? Are you going to turn it into a positive ?
Mike Babcock,"He has the ability to score, the question is if he can do enough of the other things to get playing time. You score when your coach is confident enough to put you out there enough to let you score. The bottom line is all he has to do is be a little responsible. I'm not asking him to check the No. 1 center in the league. If he sits in his end even a little bit, he'll be OK."
Roger Babson,"Property may be destroyed and money may lose its purchasing power; but character, health, knowledge and good judgment will always be in demand under all conditions."
Roger Babson,When we are flat on our backs there is no way to look but up.
Roger Babson,The finest command of language is often shown by saying nothing.
Roger Babson,It is wise to keep in mind that neither success nor failure is ever final.
Roger Babson,"If things go wrong, don't go with them."
Roger Babson,The successful man is the one who had the chance and took it.
Roger Babson,It takes a person who is wide awake to make his dream come true.
Roger Babson,Keep in mind that neither success nor failure is ever final.
Roger Babson,"Property may be destroyed and money may lose its purchasing power; but, character, health, knowledge and good judgement will always be in demand under all conditions."
Roger Babson,Let him who would enjoy a good future waste none of his present.
Richard Bach,"The idea that we are physical beings descended from primeval cells in nutrient soups, that idea does violence to my intuition, stomps all over it with football-shoes. The idea that we are descended from a jealous God who formed us out of dust to choo"
Richard Bach,It's okay' is a cosmic truth.
Richard Bach,The original sin is to limit the Is. Don't.
Richard Bach,"The way to avoid responsibility is to say, ''I've got responsibilities.''"
Richard Bach,"Those who put aside travel for the sake of perfection go anywhere, instantly"
Richard Bach,"The gulls who scorn perfection for the sake of travel go nowhere, slowly."
Richard Bach,"Fail at love, and the other tests don't matter."
Richard Bach,"It is by not always thinking of yourself, if you can manage it, that you might somehow be happy. Until you make room in your life for someone as important to you as yourself, you will always be searching and lost"
Richard Bach,The most important thing in living was to reach out and touch perfection in that which we most loved to do
Richard Bach,Live never to be ashamed if anything you do or say is published around the world - even if what is published is not true.
Richard Bach,"How do you know if your mission in life is finished? If you're still alive, it isn't."
Richard Bach,"No matter how qualified or deserving we are, we will never reach a better life until we can imagine it for ourselves and allow ourselves to have it."
Richard Bach,"That's what learning is, after all; not whether we lose the game, but how we lose and how we've changed because of it and what we take away from it that we never had before, to apply to other games. Losing, in a curious way, is winning."
Richard Bach,Learning is finding out what you already know. Doing is demonstrating that you know it.
Richard Bach,"Two things I do value a lot, intimacy and the capacity for joy, didn't seem to be on anyone else's list. I felt like the stranger in a strange land, and decided I'd better not marry the natives."
Richard Bach,"''To fly as fast as thought, to anywhere that is.'' ''He said, you must begin by knowing that you have already arrived.''"
Richard Bach,Imagine the universe beautiful and just and perfect. Then be sure of one thing:The Is has imagined it quite a bit better than you have.The original sin is to limit the Is. Don't.
Richard Bach,Shop for security over happiness and we buy it at that price
Richard Bach,There is no such thing as a problem without a gift for you in its hands. You seek problems because you need their gifts.
Richard Bach,"You are not little because you are already grown, playing among your lifetimes as do we all, for the fun of living."
Richard Bach,"Can miles truly separate us from friends? If we want to be with someone we love, aren't we already there?"
Richard Bach,There is such a thing as perfection...and our purpose for living is to find that perfection and show it forth....Each of us is in truth an unlimited idea of freedom. Everything that limits us we have to put aside.
Richard Bach,"Don't be dismayed at goodbyes, a farewell is necessary before you can meet again and meeting again, after moments or lifetimes, is certain for those who are friends."
Richard Bach,Sometimes when learning comes before experience It doesn't make sense right away.
Richard Bach,"Laughing on the way to your execution is not generally understood by less-advanced life forms, and they call you crazy"
Richard Bach,"We generate our own environment. We get exactly what we deserve. How can we resent a life we've created ourselves? Who's to blame, who's to credit but us? Who can change it, anytime we wish, but us?"
Richard Bach,Compelling reason will never convince blinding emotion.
Richard Bach,You teach best what you need to learn.
Richard Bach,"Learning is finding out what you already know, Doing is demonstrating that you know it, Teaching is reminding others that they know it as well as you do. We are all learners, doers, and teachers."
Richard Bach,"A cloud does not know why it moves in just such a direction and at such a speed...It feels an impulsion...this is the place to go now. But the sky knows the reasons and the patterns behind all clouds, and you will know, too, when you lift yourself high enough to see beyond horizons."
Richard Bach,When you have come to the edge of all the light you have And step into the darkness of the unknown Believe that one of the two will happen to you Either you'll find something solid to stand on Or you'll be taught how to fly!
Richard Bach,Real love stories never have endings.
Richard Bach,"Sooner or later, those who win are those who think they can."
Richard Bach,"Evolution made civilization steward of this planet. A hundred thousand years later, the steward stood before evolution not helper but destroyer, not healer but parasite. So evolution withdrew its gift, passed civilization by, rescued the planet from intelligence and handed it to love."
Richard Bach,"Evolution made civilization steward of this planet.  A hundred thousand years later, the steward stood before evolution not helper but destroyer, not healer but parasite.  So evolution withdrew its gift, passed civilization by, rescued the planet from intelligence and handed it to love."
Richard Bach,"There's always some aftermath, good and bad, makes-me-happy or makes-me-unhappy, for anything we choose to do."
Richard Bach,"Every person, all the events of your life, are there because you have drawn them there. What you choose to do with them is up to you."
Richard Bach,"If you will practice being fictional  for a while, you will understand  that fictional characters are sometimes more real than  people with bodies and heartbeats."
Richard Bach,Everything in this book may be wrong. [The Savior's Manual]
Richard Bach,"Fly free and happy beyond birthdays and across forever, and we'll meet now and then when we wish, in the midst of the one celebration that never can end."
Richard Bach,"As you believe, so it is for you."
Richard Bach,The world's crazy when it comes to beauty.
Richard Bach,You teach best what you most need to learn.
Richard Bach,In order to live free and happily you must sacrifice boredom. It is not always an easy sacrifice.
Richard Bach,Bad things are not the worst things that can happen to us. Nothing is the worst thing that can happen to us!
Richard Bach,"Don't be dismayed by good-byes. A farewell is necessary before you can meet again. And meeting again, after moments or lifetimes, is certain for those who are friends."
Richard Bach,"Every person, all the events of your life are there because you have drawn them there. What you choose to do with them is up to you."
Richard Bach,"Live never to be ashamed if anything you say or do is published around the world, even if what is said is not true."
Richard Bach,"In order to win, you must expect to win."
Richard Bach,Your conscience is the measure of the honesty of your selfishness. Listen to it carefully.
Richard Bach,"I don't want to do business with those who don't make a profit, because they can't give the best service."
Richard Bach,"Strong beliefs win strong men, and then make them stronger."
Richard Bach,"An idea is never given to you without you being given the power to make it reality. You must, nevertheless, suffer for it."
Richard Bach,"The meaning I picked, the one that changed my life: Overcome fear, behold wonder."
Richard Bach,"Don't believe what your eyes are telling you. All they show is limitation. Look with your understanding, find out what you already know, and you'll see the way to fly."
Richard Bach,Happiness is the reward we get for living to the highest right we know.
Richard Bach,A professional writer is an amateur who didn't quit.
Richard Bach,"It is by not always thinking of yourself, if you can manage it, that you might somehow be happy. Until you make room in your life for someone as important to you as yourself, you will always be searching and lost."
Richard Bach,"If you will practice being fictional for a while, you will understand that fictional characters are sometimes more real than people with bodies and heartbeats."
Richard Bach,"Here is a test to find whether your mission on Earth is finished: If you're alive, it isn't."
Richard Bach,"Ask yourself the secret of YOUR success. Listen to your answer, and practice it."
Richard Bach,"Argue for your limitations, and sure enough they're yours."
Richard Bach,Don't turn away from possible futures before you're certain you don't have anything to learn from them.
Richard Bach,I gave my life to become the person I am right now. Was it worth it?
Richard Bach,"You are always free to change your mind and choose a different future, or a different past."
Richard Bach,"Jonathan is that brilliant little fire that burns within us all, that lives only for those moments when we reach perfection."
Richard Bach,"Allow the world to live as it chooses, and allow yourself to live as you choose."
Richard Bach,"You are never given a dream without also being given the power to make it true. You may have to work for it, however."
Richard Bach,Listen to what you know instead of what you fear.
Richard Bach,Your friends will know you better in the first minute you meet than your acquaintances will know you in a thousand years.
Richard Bach,Civilization... wrecks the planet from seafloor to stratosphere.
Richard Bach,Not being known doesn't stop the truth from being true.
Richard Bach,Get this in mind early: We never grow up.
Richard Bach,"If you love someone, set them free. If they come back they're yours; if they don't they never were."
Richard Bach,"Some choices we live not only once but a thousand times over, remembering them for the rest of our lives."
Richard Bach,"If it's never our fault, we can't take responsibility for it. If we can't take responsibility for it, we'll always be its victim."
Richard Bach,Our soulmate is the one who makes life come to life.
Richard Bach,The simplest things are often the truest.
Richard Bach,The simplest questions are the most profound. Where were you born? Where is your home? Where are you going? What are you doing? Think about these once in a while and watch your answers change.
Richard Bach,"To bring anything into your life, imagine that it's already there."
Richard Bach,Your only obligation in any lifetime is to be true to yourself.
Richard Bach,Learning is finding out what you already know.
Richard Bach,"The mark of your ignorance is the depth of your belief in injustice and tragedy. What the caterpillar calls the end of the world, the master calls a butterfly."
Richard Bach,The best way to pay for a lovely moment is to enjoy it.
Richard Bach,Every problem has a gift for you in its hands.
Richard Bach,"The bond that links your true family is not one of blood, but of respect and joy in each other's life."
Richard Bach,You don't want a million answers as much as you want a few forever questions. The questions are diamonds you hold in the light. Study a lifetime and you see different colors from the same jewel.
Richard Bach,"Avoid problems, and you'll never be the one who overcame them."
Richard Bach,"There are no mistakes. The events we bring upon ourselves, no matter how unpleasant, are necessary in order to learn what we need to learn; whatever steps we take, they're necessary to reach the places we've chosen to go."
Richard Bach,I want to be very close to someone I respect and admire and have somebody who feels the same way about me.
Richard Bach,"The more I want to get something done, the less I call it work."
Richard Bach,"If your happiness depends on what somebody else does, I guess you do have a problem."
Richard Bach,What the caterpillar calls the end of the world the master calls a butterfly.
Richard Bach,"Can miles truly separate you from friends... If you want to be with someone you love, aren't you already there?"
Richard Bach,"Here is the test to find whether your mission on Earth is finished: if you're alive, it isn't."
Richard Bach,Every gift from a friend is a wish for your happiness.
Richard Bach,Rarely do members of the same family grow up under the same roof.
Robbie Bach,"sales rates are going to be a little bit less important.Ã¡ What's really important is how we're setting up for the next two, three, four years."
Robbie Bach,We still think in a way the console isn't the way to make money.
Robbie Bach,I think the thing people have to realize is that digital technology is changing the home in a profound way.
Robbie Bach,"The digital lifestyle is about staying connected with people and information, and enjoying digital entertainment wherever you are, even in the car."
Robbie Bach,"The digital lifestyle is about staying connected with people and information, and enjoying digital entertainment, wherever you are â€” even in the car. Working with Fiat we have delivered automotive-grade systems that extend the digital lifestyle into the car at a price that is affordable to most car buyers. Windows Mobile for Automotive provides performance, reliability and flexibility for a new generation of in-car communication and infotainment solutions."
Burt Bacharach,This Is the Night.
Burt Bacharach,He was a rare talent and a beautiful man.
Burt Bacharach,"People ask why a man who has been known for writing love songs all of his life is suddenly rocking the boat. I had to do it. This is very personal to me, and this is the most passionate album I have ever made. I had to express myself, not only musically but lyrically. It was time for me to ask, 'Who are these people who are taking control of our lives and how do we stop the violence?' I've got two little kids and a 19-year-old son and I wonder what they're going to do with their lives. It's so personal to me that I even decided to do some of the singing. This is dedicated to my kids and your kids."
Burt Bacharach,"You could say, 'How does a guy who has written love songs his entire life suddenly decide to rock the boat?"
Burt Bacharach,Who are these people that keep telling us lies and how did these people get control of our lives and who'll stop the violence 'cause it's out of control? Make 'em stop.
Burt Bacharach,I've always had a problem with people who couldn't tell the truth or admit a mistake and say they're wrong.
Amitabh Bachchan,"He knows me, he knows the doctors here, and we are the best hospital in this part of the world. It's true, I am serious."
Amitabh Bachchan,"I cannot stop them. This is their affection and love and we live for this. And I hope that this love and affection remains with us so that we are inspired to work more and be able to satisfy their desires and expectations,"
Amitabh Bachchan,It's nothing really. It's the unique presentation that makes me look good in the action scenes. Why did I dare do them? That's a funny question! Why do I act? Why do I breathe!
Michelle Bachelet,In this welcome meeting we expressed our willingness to work together on a bilateral agenda.
Michelle Bachelet,"I am a woman, a socialist, separated and agnostic - all the sins together."
Michelle Bachelet,"I was a woman, separated, a socialist, an agnostic ... all possible sins together."
Michelle Bachelet,"Who would have said, 10, 15 years ago -- that a woman would be elected president!"
Michelle Bachelet,"I want there to be more jobs, and I will not commit to a million jobs because we have already created 150 thousand new jobs this past year."
Michelle Bachelet,"The priority for my government is that there will be development for everyone, equally."
Michelle Bachelet,Chile needs to unite behind the goals of reducing poverty and creating more equal opportunities so that everyone can benefit from what the country has to offer.
Michelle Bachelet,"We want a more prosperous, more just, more equal, more inclusive future. I shall keep my word. I shall tell you what I think and I shall do what I say. I give you my word as a woman."
Michelle Bachelet,"We will continue to do well what we have been doing well, maintaining a stable economy."
Michelle Bachelet,Together we recovered democracy for Chile. Now I invite you to be a part of another historic moment by electing Chile's first ever woman president. Let's make history.
Michelle Bachelet,Chile has taken an enormous step in creating a country by everyone and for everyone. My commitment is we will work in every possible way without rest very close to all of you.
Michelle Bachelet,My commitment will be to travel with you on yet another stretch of this great promenade of freedom we have been opening.
Francis Bacon,"For it is not possible to join serpentine wisdom with columbine innocence, except men know exactly all the conditions of the serpent: his baseness and going upon his belly, his volubility and lubricity, his envy and sting, and the rest; that is, all forms and natures of evil: for without this, virtue lieth open and unfenced."
Francis Bacon,"If thou would'st have that stream of hard-earn'd knowledge, of Wisdom heaven-born, remain sweet running waters, thou should'st not leave it to become a stagnant pond."
Francis Bacon,"It is the wisdom of the crocodiles, that shed tears when they would devour."
Francis Bacon,"It is a pleasure to stand upon the shore, and to see ships tost upon the sea: a pleasure to stand in the window of a castle, and to see a battle and the adventures thereof below: but no pleasure is comparable to standing upon the vantage ground of truth... and to see the errors, and wanderings, and mists, and tempests, in the vale below."
Francis Bacon,Time is the measure of business.
Francis Bacon,To choose time is to save time.
Francis Bacon,"In thinking, if a person begins with certainties, they shall end in doubts, but if they can begin with doubts, they will end in certainties."
Francis Bacon,"Many a man's strength is in opposition, and when he faileth, he groweth out of use"
Francis Bacon,Speech of yourself ought to be seldom and well chosen.
Francis Bacon,Nuptial love makes mankind; friendly love perfects it; but wanton love corrupts and debases it.
Francis Bacon,A man is but what he knoweth.
Francis Bacon,Knowlege is power.
Francis Bacon,A mixture of a lie doth ever add pleasure.
Francis Bacon,"In nature things move violently to their place, and calmly in their place"
Francis Bacon,Nature is commanded by obeying her.
Francis Bacon,The Trinitarian believes a virgin to be the mother of a son who is her maker.
Francis Bacon,"It is not the lie that passeth through the mind, but the lie that sinketh in, and settleth in it that doth the hurt"
Francis Bacon,"There be three things which make a nation great and prosperous: a fertile soil, busy workshops, easy conveyance for men and goods from place to place"
Francis Bacon,Cato said the best way to keep good acts in memory was to refresh them with new.
Francis Bacon,"The poets did well to conjoin music and medicine, because the office of medicine is but to tune the curious harp of man's body."
Francis Bacon,"In taking revenge, a man is but even with his enemy;  but in passing it over, he is superior"
Francis Bacon,"As the births of living creatures, at first, are ill-shapen: so are all Innovations, which are the births of time."
Francis Bacon,I have taken all knowledge to be my province
Francis Bacon,Revenge is a kind of wild justice.
Francis Bacon,The place of justice is a hallowed place
Francis Bacon,"Surely every medicine is an innovation, and he that will not apply new remedies, must expect new evils."
Francis Bacon,"Imagination was given man to compensate for what he is not, and a sense of humor to console him for what he is."
Francis Bacon,"In every great time there is some one idea at work which is more powerful than any other, and which shapes the events of the time and determines their ultimate issues."
Francis Bacon,Great hypocrite are the real atheists
Francis Bacon,Imagination was given to man to compensate him for what he is not;  a sense of humor to console him for what he is
Francis Bacon,"Our humanity is a poor thing, except for the divinity that stirs within us."
Francis Bacon,The person is a poor judge who by an action can be disgraced more in failing than they can be honored in succeeding.
Francis Bacon,"Histories make men wise; poets, witty; the mathematics, subtile; natural philosophy, deep; moral, grave; logic and rhetoric, able to contend."
Francis Bacon,"It is the true office of history to represent the events themselves, together with the counsels, and to leave the observations and conclusions thereupon to the liberty and faculty of every man's judgment."
Francis Bacon,"Histories make men wise; poets, witty; the mathematics, subtle; natural philosophy, deep; moral, grave; logic and rhetoric, able to contend."
Francis Bacon,It is true greatness to have in one the frailty of a man and the security of a god.
Francis Bacon,"Pyrrhus, when his friends congratulated to him his victory over the Romans under Fabricius, but with great slaughter of his own side, said to them, Yes; but if we have such another victory, we are undone"
Francis Bacon,Those that want friends to open themselves unto are cannibals of their own hearts.
Francis Bacon,The worst solitude is to be destitute of sincere friendship.
Francis Bacon,"Without friends the world is but a wilderness. There is no man that imparteth his joys to his friends, but he joyeth the more; and no man that imparteth his grieves to his friend, but he grieveth the less."
Francis Bacon,"There is little friendship in the world, and least of all between equals."
Francis Bacon,Chiefly the mold of a man's fortune is in his own hands
Francis Bacon,No man's fortune can be an end worthy of his being.
Francis Bacon,"The way of fortune is like the milky way in the sky; which is a number of smaller stars, not seen asunder, but giving light together; so it is a number of little and scarce discerned virtues, or rather faculties and customs, that make men fortunate"
Francis Bacon,The mould of a man's fortune is in his own hands.
Francis Bacon,There is in human nature generally more of the fool than of the wise
Francis Bacon,"Croesus said to Cambyses; That peace was better than war; because in peace the sons did bury their fathers, but in wars the fathers did bury their sons"
Francis Bacon,In counsel it is good to see dangers; but in execution not to see them unless they be very great
Francis Bacon,"Begin doing what you want to do now. We are not living in eternity. We have only this moment, sparkling like a star in our hand-and melting like a snowflake..."
Francis Bacon,None of the affections have been noted to fascinate and bewitch but envy.
Francis Bacon,"Antiquities are history defaced, or some remnants of history which have casually escaped the shipwreck of time."
Francis Bacon,A wise man will make more opportunities than he finds.
Francis Bacon,"Virtue is like a rich stone, best plain set."
Francis Bacon,"Truth is the daughter of time, not of authority."
Francis Bacon,"In taking revenge, a man is but even with his enemy; but in passing it over, he is superior."
Francis Bacon,For also knowledge itself is power.
Francis Bacon,"Small amounts of philosophy lead to atheism, but larger amounts bring us back to God."
Francis Bacon,"It is in life as it is in ways, the shortest way is commonly the foulest, and surely the fairer way is not much about."
Francis Bacon,Nothing is pleasant that is not spiced with variety.
Francis Bacon,"This is certain, that a man that studieth revenge keeps his wounds green, which otherwise would heal and do well."
Francis Bacon,"Discretion of speech is more than eloquence, and to speak agreeably to him with whom we deal is more than to speak in good words, or in good order."
Francis Bacon,"The genius, wit, and the spirit of a nation are discovered by their proverbs."
Francis Bacon,A sudden bold and unexpected question doth many times surprise a man and lay him open.
Francis Bacon,"It is as natural to die as to be born; and to a little infant, perhaps, the one is as painful as the other."
Francis Bacon,"Who questions much, shall learn much, and retain much."
Francis Bacon,"As the births of living creatures are at first ill-shapen, so are all innovations, which are the births of time."
Francis Bacon,Prosperity is not without many fears and distastes; adversity not without many comforts and hopes.
Francis Bacon,"The way of fortune is like the milkyway in the sky; which is a number of small stars, not seen asunder, but giving light together: so it is a number of little and scarce discerned virtues, or rather faculties and customs, that make men fortunate."
Francis Bacon,"Many a man's strength is in opposition, and when he faileth, he grows out of use."
Francis Bacon,Knowledge and human power are synonymous.
Francis Bacon,"God's first creature, which was light."
Francis Bacon,"Age appears to be best in four things; old wood best to burn, old wine to drink, old friends to trust, and old authors to read."
Francis Bacon,God hangs the greatest weights upon the smallest wires.
Francis Bacon,"Fame is like a river, that beareth up things light and swollen, and drowns things weighty and solid."
Francis Bacon,Pictures and shapes are but secondary objects and please or displease only in the memory.
Francis Bacon,"If a man will begin with certainties, he shall end in doubts, but if he will be content to begin with doubts, he shall end in certainties."
Francis Bacon,The place of justice is a hallowed place.
Francis Bacon,"But men must know, that in this theatre of man's life it is reserved only for God and angels to be lookers on."
Francis Bacon,"Children sweeten labours, but they make misfortunes more bitter."
Francis Bacon,They that will not apply new remedies must expect new evils.
Francis Bacon,The job of the artist is always to deepen the mystery.
Francis Bacon,What is truth? said jesting Pilate; and would not stay for an answer.
Francis Bacon,The worst solitude is to have no real friendships.
Francis Bacon,It is natural to die as to be born.
Francis Bacon,"People usually think according to their inclinations, speak according to their learning and ingrained opinions, but generally act according to custom."
Francis Bacon,Silence is the sleep that nourishes wisdom.
Francis Bacon,"Choose the life that is most useful, and habit will make it the most agreeable."
Francis Bacon,Science is but an image of the truth.
Francis Bacon,"Life, an age to the miserable, and a moment to the happy."
Francis Bacon,Nothing doth more hurt in a state than that cunning men pass for wise.
Francis Bacon,Studies perfect nature and are perfected still by experience.
Francis Bacon,Rebellions of the belly are the worst.
Francis Bacon,"Hope is a good breakfast, but it is a bad supper."
Francis Bacon,"A man must make his opportunity, as oft as find it."
Francis Bacon,"Truth is so hard to tell, it sometimes needs fiction to make it plausible."
Francis Bacon,Who ever is out of patience is out of possession of their soul.
Francis Bacon,The worst men often give the best advice.
Francis Bacon,He that hath knowledge spareth his words.
Francis Bacon,"Judges ought to be more leaned than witty, more reverent than plausible, and more advised than confident. Above all things, integrity is their portion and proper virtue."
Francis Bacon,"The joys of parents are secret, and so are their griefs and fears."
Francis Bacon,"Studies serve for delight, for ornaments, and for ability."
Francis Bacon,Silence is the virtue of fools.
Francis Bacon,"There is nothing makes a man suspect much, more than to know little."
Francis Bacon,Reading maketh a full man; conference a ready man; and writing an exact man.
Francis Bacon,The momentous thing in human life is the art of winning the soul to good or evil.
Francis Bacon,Truth emerges more readily from error than from confusion.
Francis Bacon,"Lies are sufficient to breed opinion, and opinion brings on substance."
Francis Bacon,"He that hath wife and children hath given hostages to fortune; for they are impediments to great enterprises, either of virtue or mischief."
Francis Bacon,"For my name and memory I leave to men's charitable speeches, and to foreign nations and the next ages."
Francis Bacon,Young people are fitter to invent than to judge; fitter for execution than for counsel; and more fit for new projects than for settled business.
Francis Bacon,"The joys of parents are secret, and so are their grieves and fears."
Francis Bacon,"Therefore if a man look sharply and attentively, he shall see Fortune; for though she be blind, yet she is not invisible."
Francis Bacon,"Fortune is like the market, where, many times, if you can stay a little, the price will fall."
Francis Bacon,"Houses are built to live in, and not to look on: therefore let use be preferred before uniformity."
Francis Bacon,There is no comparison between that which is lost by not succeeding and that which is lost by not trying.
Francis Bacon,The subtlety of nature is greater many times over than the subtlety of the senses and understanding.
Francis Bacon,"We are much beholden to Machiavel and others, that write what men do, and not what they ought to do."
Francis Bacon,The remedy is worse than the disease.
Francis Bacon,"Truth is a good dog; but always beware of barking too close to the heels of an error, lest you get your brains kicked out."
Francis Bacon,"If we do not maintain justice, justice will not maintain us."
Francis Bacon,"If a man be gracious and courteous to strangers, it shows he is a citizen of the world."
