author,quote
Edward Dahlberg,To write is a humiliation.
Edward Dahlberg,Herman Melville was as separated from a civilized literature as the lost Atlantis was said to have been from the great peoples of the earth.
Edward Dahlberg,Man hoards himself when he has nothing to give away.
Edward Dahlberg,We can only write well about our sins because it is too difficult to recall a virtuous act or even whether it was the result of good or evil motives.
Edward Dahlberg,When one realizes that his life is worthless he either commits suicide or travels.
Edward Dahlberg,Every decision you make is a mistake.
Edward Dahlberg,"Everything ultimately fails, for we die, and that is either the penultimate failure or our most enigmatical achievement."
Dick Dale,"You can't eat fish. It's 6,000 parts DDT per million all over the world, not counting radiation."
Dick Dale,"When I start playing I'm just a rollercoaster of sound. I don't know what's coming next, I never do, and I sit and sign and talk to the people afterwards."
Dick Dale,The kids called me King of the Surf Guitar. I surfed sunup to sundown.
Dick Dale,People just loved the sound because I kept it simple.
Dick Dale,"My son now is 22 months old, he's been playing since he was 12 months old and he gets standing ovations on the drums. He's been with us since he was 10 weeks old, he's been on the drums. He's got blisters on his fingers before he can even talk."
Dick Dale,"My philosophy is the thicker the wood the thicker the sound, the bigger the string the bigger the sound. My smallest string is a 14 gauge."
Dick Dale,My aunt played the piano and I used to sit and listen to it.
Dick Dale,I've got holes in my guitar.
Dick Dale,I'm constantly being influenced by the soul that's directly in front of me.
Dick Dale,I'm a perfectionist. I'm not going to cheat the people.
Dick Dale,I'll just tell you the way it is. You ask me what time it is and I'm gonna tell you how to build a clock.
Dick Dale,"I wanted to put a sheet in explaining what all the songs are about, but they didn't do it."
Dick Dale,I used to be a mean maniac. Someone once threw a firecracker at a show and I jumped off the side of the stage and whacked 'em on the side of the head.
Dick Dale,"I told them if were going to do it were going to do it right, I'm not leaving 'til it's done. My wife, child and I slept in the studio. We cut these raw."
Dick Dale,"I met Leo Fender, who is the guru of all amplifiers, and he gave me a Stratocaster. He became a second father to me."
Dick Dale,"I grew a love for helpless, defenseless things. People would give me lions and jaguars. I had cheetahs, monkeys."
Dick Dale,"I don't play pyrotechnic scales. I play about frustration, patience, anger. Music is an extension of my soul."
Dick Dale,"I don't claim to be a musician, I didn't go to Julliard."
Dick Dale,"I can play every instrument there is, every horn, I've played all the saxes and trumpets and everything and keyboards."
Dick Dale,"I called it Rockabilly 'cause I was rocking the strums, which you're not supposed to do."
Dick Dale,I became stereotyped.
Dick Dale,"I always wanted a guitar. I always wanted to be a cowboy singer because I also listened to Hank Williams, and he would always sing these neat romantic songs."
Dick Dale,I always felt people should live with animals.
Dick Dale,I almost had to have my leg amputated because of an infection.
Dick Dale,Every time I went into the studio some engineer tried to impress me with how they're going to capture my sound with all kinds of tricks. But they limited the sound and never allowed me to play how I felt.
Dick Dale,Every song is like a painting.
Dick Dale,"Buddy Rich was one of the most incredible technicians in the world, on this planet, but the only people he could really impress, who knew what he was doing was another musician or another drummer."
Dick Dale,"As a little kid I had a girlfriend, and her boyfriend used to beat me up, so then I used to sing these songs, and that's what it's all about. Country music is all about your heart and your people and things like that."
Dick Dale,"My uncle gave me a trumpet, but I loved the Louis Armstrong sound and the Harry James sound and I played by ear and I played always soulful or very direct from the gut."
Dick Dale,Some guys record an album with songs that are filler. I recorded this album like it was my last.
Dick Dale,"There's a saying. If you want someone to love you forever, buy a dog, feed it and keep it around."
William Daley,not just a victory for Al Gore and his millions of supporters. It is a victory for fairness and accountability in our democracy itself.
William Daley,"Our trade laws, which are all WTO-consistent, are used very rarely,"
William Daley,Vice President Gore and Senator (Joe) Lieberman are fully prepared to concede and to support Governor Bush if and when he is officially elected president.
William Daley,"What we're trying to do is encourage the industry to take some steps soon, to do some self-regulation, based upon a tough report that was very clear as to the abuses and steps that have been taken by the entertainment industry that most Americans will feel are wrong,"
William Daley,"Today's data showing e-tail sales strengthening in the first quarter, even as total retail sales fell, indicates the continuing growth and viability of the online economy, ... The growing role and importance of online commerce is closely tied to the extraordinary vigor and innovativeness of America's information technology sector. Both are factors in the great length and strength of our current expansion."
William Daley,"But this race is simply too close to call, and until the recount is concluded and the results in Florida become official, our campaign continues."
William Daley,"Despite the progress we have seen over the last week, we still do not have the 218 votes yet to win it, ... In the end, I am optimistic we will pull it out."
William Daley,"We're hopeful that there will be progress. The fact of the matter is that the banana dispute is about defending the rules-based system of the WTO, ... We've gone through two panels. We've been successful. There must be a conclusion to these types of cases. They cannot go on forever. The losing party can't keep looking for further relief if they lose the panel."
William Daley,"We've made great progress,"
William Daley,"He knows that he can't solve a lot of the world's problems. He can't solve AIDS, he can't solve the global warming problem, but he can feel and make sure that people's quality of life is addressed by the city government,"
William Daley,Someone said he should smile more in the practice session. On the walk on the beach with a number of (advisers) they had specific ideas on issues they thought their counterparts in communities would respond to.
William Daley,that we listen to the clear rule of law and not turn our back on it.
William Daley,"As the rules stand now, SBC is discouraged from investing in new infrastructure or new jobs,"
William Daley,"Gov. Bush should follow the example set by his father and by Bob Dole and participate in the universally broadcast Presidential Commission debates. The American people come first, and the bipartisan Presidential Commission debates will reach the largest possible number of viewers."
William Daley,"The Commission is an impressive and diverse group, with members steeped in finance, law, economics, and market regulation. With the support of the Chamber, we will have a real opportunity to outline beneficial changes to the oversight of our capital markets."
William Daley,"I fear the financial crisis of 1998 may become the trade crisis of 1999,"
William Daley,"We need Congress to consider financial relief (for businesses) to make it more competitive,"
William Daley,"But I am optimistic we will pull it out. I am optimistic Congress will do the right thing,"
Salvador Dali,The thermometer of success is merely the jealousy of the malcontents.
Salvador Dali,"Liking money like I like it, is nothing less than mysticism. Money is a glory."
Salvador Dali,Intelligence without ambition is a bird without wings.
Salvador Dali,The terrifying and edible beauty of Art Nouveau architecture.
Salvador Dali,Painting is an infinitely minute part of my personality.
Salvador Dali,Drawing is the honesty of the art. There is no possibility of cheating. It is either good or bad.
Lawrence Dallaglio,They are a courageous side and they never stopped trying.
Lawrence Dallaglio,Before Fraser's injury problems I thought he was one of the outstanding players in the Premiership.
Lawrence Dallaglio,"Before Fraser's injury problems I thought he was one of the outstanding players in the Premiership,"
Lawrence Dallaglio,I think the whole of the English team and squad need to raise their fitness levels. I detect there is a real determination in the team but I think I'd be honest in saying we need to add a little bit of creativity and flair.
Lawrence Dallaglio,"The desire, enthusiasm and fires are there, and this selection has only intensified all those elements. I know that I need to go up another level but I believe I've got it within me to do just that. I don't need to be told that there are no guarantees in life. There never have been. Six Nations titles won't be won by one man alone, or even 15 men. They'll be won by a squad. I want to be part of that squad. I'm sure at some stage I'll get an opportunity."
Lawrence Dallaglio,"This is the beginning of the challenge, not the end of it. I've set targets, and now I'm one step closer. The target was not to make the squad but to make the team. That's what my sights are set on. I'm in this for the long haul. I'm under no illusions how difficult it will be."
Beatrice Dalle,"There was a strange atmosphere on the set because we were filming in this large house, which was used for troubled children. You'd go in and find walls had been burnt down. The building was charged with this history and it stayed with us throughout the filming."
Beatrice Dalle,"I don't act in the way other actresses act, in terms of building or creating a character. I don't transform myself into the role, I invest myself in the role."
Beatrice Dalle,I didn't so much choose the film as director Claire Denis chose me.
Beatrice Dalle,"I didn't see my character, Core, as a cannibal but as somebody who is extremely passionate and who doesn't have any conscience. She takes her passion to its complete extreme."
Jagmohan Dalmiya,I can't reply in detail but have furnished all details to them. There is no truth in the allegations and the present board officials only want to malign me.
Jagmohan Dalmiya,I had some verbal information that they will not be coming. But still I came in compliance with the court order.
Jagmohan Dalmiya,We waited here in the Cricket Association of Bengal (CAB) premises from morning as per the directives of the court. Then we got verbal intimation that they are not arriving.
Jagmohan Dalmiya,"Going by the statement of the honorary secretary, we felt the rule book was not properly referred to."
John Dalton,"It's been a constant battle, ... I can't get behind this project because of that. ... If we bond it, John Q. Citizen has to pay for it. I think we're missing a real opportunity to be real stewards with residents' money."
John Dalton,"I guess next to Meals on Wheels, it's the most important service we can provide our seniors,"
John Dalton,"They're a private organization, ... They can do what they please. But if I were running things I at least would've given both candidates a chance to speak so they could make an informed decision."
John Dalton,It's consolidated the smokers in certain areas. You find more people in alleys now.
John Dalton,"We have added nobody in the last four years to that department, ... We have an opportunity to fix a couple of significant areas and, at the same time, recoup most of our costs. ... This is going to be a full-time job for the first year or so."
John Dalton,"Nobody ever contacted me, ... I heard after the fact that Chris got the endorsement. ... I didn't even get the opportunity to speak to them."
John Dalton,"The anti-tax groups, or those that are against it, put out partial information, and we wanted to find some way of getting accurate information out to all the people,"
John Dalton,"If you can't agree on a common vision, how can you work together as partners? I hope the people of Waterville understand that there are a lot of very civic-minded people who worked really hard to try to make this happen."
John Dalton,This paper will no doubt be found interesting by those who take an interest in it
John Dalton,"While we've been arguing in the Philippines (as to who is at fault), business-oriented producers, consolidators, shippers and transport companies in Singapore, Malaysia and China have been developing strategies to efficiently compete in global markets, ... They're winning; we're losing."
John Dalton,"While we've been arguing in the Philippines (as to who is at fault), business-oriented producers, consolidators, shippers and transport companies in Singapore, Malaysia and China have been developing strategies to efficiently compete in global markets. They're winning; we're losing."
John Dalton,This paper will no doubt be found interesting by those who take an interest in it.
John Dalton,"I spent several years acquiring the obsessive, day-to-day discipline that's needed if you want to write professionally, then several more, highly valuable years studying fiction writing at the University of Iowa."
John Dalton,"It's the right idea, but not the right time."
Carson Daly,"I know he's been into golf for a while, he's like a 3-handicap. I saw him at a hotel before the Super Bowl several years ago and he was reading a golf magazine."
Carson Daly,You're in the Backstreet Boys. This inevitably will be a great thing for your career. I've been busted in strip clubs. We're men. That's what we do.
Carson Daly,"You're in the Backstreet Boys. This inevitably will be a great thing for your career, ... I've been busted in strip clubs. We're men. That's what we do."
Carson Daly,"You have to change the set, stay ahead of the curve."
Carson Daly,The one thing I learned the most about acting is it takes a tremendous amount of courage to go there and stand still. It takes courage and guts to step out of your mind frame and depict something.
Carson Daly,No one's on at my time but infomercials.
Carson Daly,MTV was such a great training for me. I did live interviews with everyone from Michael Jackson to Madonna.
Carson Daly,It's important for people to realize I don't want to be the It guy. I want to crawl before I walk. I want to learn about things before I jump into them.
Carson Daly,It's hard to be a breakout show and stay on top. We're like the flagship show over here.
Carson Daly,"It was really fun being in Tara's trailer, working on my lines. Tara is such an amazing actress. She's so good at what she does. I learned a lot from watching her."
Carson Daly,I'm developing a record company. I'm learning how to supervise music on a film.
Carson Daly,I really like it that they promote from within.
Carson Daly,"I don't have a sidekick - no Ed McMahon. So when I go out there, I'm lonely. It's scary."
Carson Daly,"Carson is an old family name, though my grandma used to watch Johnny all the time and was crazy about him."
Chuck Daly,"It's discouraging to make a mistake, but it's humiliating when you find out you're so unimportant that nobody noticed it."
Chuck Daly,To some degree. I know I couldn't do it anymore.
Chuck Daly,There's nothing like being involved with a team that can go that distance.
Chuck Daly,The two championship years were that significant for me.
Chuck Daly,I've had too lengthy a career and coached too many players to make a choice.
Chuck Daly,"I'm still totally involved. I watch most of the games on TV, I've done some consulting work for a number of teams, so I get to stay close to it."
Chuck Daly,"I think the Pistons have such a well rounded team, which is why they're so successful. All you have to do is look at the stats defensively and at their rebounding and scoring."
Chuck Daly,"I think in order to repeat, in will be an emotional ride and whether they can remain focused through a lengthy six weeks to the championship."
Chuck Daly,I do some broadcasting and speaking as well.
Chuck Daly,"If you're going to have to beg them to play, it's not going to work."
Chuck Daly,The important thing is to get the right players on the team so Mike can be successful.
John Daly,I actually putted the ball really well today.
John Daly,"[But there were no knocks. From anyone. The pros loved Harding. The fans loved the tournament.] It's unbelievable how many people were out here, ... That's what's great about this game, especially this city. It's so hungry for golf."
John Daly,It's not worth it. This is my last U.S. Open -- ever. I've had it with the USGA and the way they run their tournaments. The USGA loves to embarrass guys who play in their tournaments.
John Daly,"It's not worth it. This is my last U.S. Open -- ever, ... I've had it with the USGA and the way they run their tournaments. The USGA loves to embarrass guys who play in their tournaments."
John Daly,"I can tell you one thing. I've done this my way. I don't have anybody to blame for this win but me, and I love it."
John Daly,"Well, it's a tie and jacket and I just don't travel with one, ... You're not going to put a coat and tie on me for dinner. I'm just being honest. Plus, the wives can't go and I'd rather see the wives be able to go instead of just all the guys. That makes it fun."
John Daly,"The course, I do like it. It's an awfully good golf course. If we could just stay somewhere for a while, it would be nice. Either this one or that one, but let's stop moving."
John Daly,"He's a champion, and he's won so many golf tournaments. I was probably feeling a little bit more heat than he was. You just hate to lose that way, and I know he hated to win that way."
John Daly,"He's a champion and he's won so many golf tournaments,"
John Daly,I had a fantastic weekend of golf - maybe I got started a little too late.
John Daly,"It's a lot of fun, but it's stressful. It's great to be in this position, but it's not the easiest thing to do."
John Daly,It's fun to be able to hit driver and you can score well if you hit it straight.
John Daly,I'm feeling a little weak. But it's no excuse for playing that bad.
John Daly,It's been a horrible putting year. And when you don't have a lot of confidence with your putter -- especially when you have a chance to win -- instead of feeling you are going to make them ... I didn't feel like I was going to make them.
John Daly,"So, ... what do you want for Christmas?"
John Daly,He's tough [Tiger Woods]. I wish I was that tough when I was his age.
John Daly,It can't just be five arbitrary accidents.
Lin Dan,"Only victory could prove my world number one ranking. The final was tough, but I won."
Lin Dan,I wanted to show the stamina and strength of the men's singles game in China so I focused really hard to aim to get one point at a time and when I got to 10-13 I felt much more confident.
Lin Dan,It hurt quite a lot during the last few points and I was getting worried. But I just held on to my lead.
Lin Dan,Even though I did not have my best performance today I kept a good fighting spirit.
Lin Dan,I couldn't control the shuttle in the second game because of the wind. I couldn't play the way I wanted to.
Lin Dan,I want to be the champion. I am confident I can do it.
Lin Dan,I felt good today and controlled the game from the very beginning.
Frank Dane,A set of rules laid out by professionals to show the way they would like to act if it was profitable.
Frank Dane,"In polite society one laughs at all the jokes, including the ones one has heard before."
Frank Dane,"Time is money, especially when you are talking to a lawyer or buying a commercial."
Frank Dane,Nothing annoys a woman more than to have company drop in unexpectedly and find the house looking as it usually does.
Frank Dane,Preachers denounce sin as if it was available to everyone.
Frank Dane,A liberal is a man who will give away everything he doesn't own.
Frank Dane,"Rome had Senators too, that's why it declined."
Frank Dane,"Some have greatness thrust upon them, but not lately."
Frank Dane,Life is strange. Every so often a good man wins.
Frank Dane,It is not necessary to have enemies if you go out of your way to make friends hate you.
Frank Dane,The way to a woman's heart is through your wallet.
Frank Dane,"Blessed is he who talks in circles, for he shall become a big wheel."
Frank Dane,Get all the fools on your side and you can be elected to anything.
Frank Dane,"Ignorance is never out of style. It was in fashion yesterday, it is the rage today and it will set the pace tomorrow."
Frank Dane,Where the criminals cover their crimes by making them legal.
Ken Daneyko,My heart went in my throat.
Ken Daneyko,(I thought) maybe I've got a shot. They're not giving me (number) 68.
Ken Daneyko,I've never seen my dad cry in 41 years. And he had tears in his eyes.
John Danforth,"By doing this, we give defendants and potential defendants a way to avoid significant exposure to antitrust and patent cases."
John Danforth,fired at a construction area about 75 feet from the living quarters of the Branch Davidian complex four hours before the fire and ... did not cause the fire.
John Danforth,"The loudest voices we hear are those who advocate conflict, divisiveness."
William Danforth,"I dare you, whoever you are, to share with others the fruits of your daring. Catch a passion for helping others, and a richer life will come back to you."
William Danforth,"It's the kind of thing that really interests him ... preserving the environment and keeping the world inhabitable for his grandchildren,"
William Danforth,"Hidden down in every person is the Divine -- Real faith, dreams and visions. Lift your thoughts above the commonplace and live in the Presence of the Best. Spiritual investments are repaid a thousand fold."
William Danforth,History records the successes of men with objectives and a sense of direction. Oblivion is the position of small men overwhelmed by obstacles.
William Danforth,"I dare you, boys and girls, to make life obey you, not you it. It is only a shallow dare to do the foolish things. I dare you to do the uplifting, courageous things."
William Danforth,"Aspire nobly, adventure daringly, and serve humbly."
William Danforth,I am on a voyage of discovery. I search for those of you who will go on a great adventure . . . if you are one of those audacious few willing to dare and then to share . . . then come with me.
Rodney Dangerfield,I'm so ugly - My mother had morning sickness - After I was born
Rodney Dangerfield,Men who do things without being told draw the most wages.
Rodney Dangerfield,When I was born the doctor took one look at my face .... turned me over and said. Look ... twins!
