author,quote
Miles O'Brien,"Yeah. Allison Barber, Deputy Assistant Secretary, said, heres the part that I like. 'Okay, so lets work on that answer a little bit, Captain Kennedy. Why dont you work on, 'were working with the Iraqi soldiers, and to my right is Master Sergeant.' And then a little later, 'she says, you know, a few smiles wouldnt hurt back here on the TV. A few smiles.' So-"
Miles O'Brien,Doesn't look like much progress has been made there.
Miles O'Brien,"Governor Barbour, surely there was enough knowledge in advance that this was a huge killer storm a matter of days, not hours, before it ever struck a landfall,"
Miles O'Brien,"Why Iraq, when so much evidence points to substantial Saudi involvement with people financing, and the apparent cooperation of elements of the Saudi government, as shown by the refusal to grant U.S. investigators access to known conspirators held there?"
Soledad O'Brien,"I've been speaking in many places on the subject of peace, on the conceptualizing of peace,"
Soledad O'Brien,"While there is still some kind of litigation pending, why not wait?"
Soledad O'Brien,"How is it possible that we're getting better intelligence than you're getting? We had a National Guardsman who was talking to us, who was telling us he estimated the crowd at 50,000 people. I don't understand how FEMA cannot have this information."
Soledad O'Brien,"Oh, my goodness, this sounds to me like a kid who is planning on shooting up our school?"
Soledad O'Brien,I've had the great good fortune over the last probably decade of getting to work together with His Holiness the Dalai Lama . ... I've learned to tell the truth in a more compassionate way. I'm trying to be a kinder and gentler speaker.
Tim O'Brien,"It's a souvenir. You never know, it may be worth something on eBay."
Tim O'Brien,"It does not exclude him from the process, and we wish his daughter luck."
Tim O'Brien,Each year she's filed a full financial disclosure report as required by law and will continue to do so.
Tim O'Brien,"There's no question we're not only complying with state and federal law, but we're going above and beyond what's legally required to make it easier on them."
Tim O'Brien,"This law puts Massachusetts at the forefront of life science research, which holds the promise of curing many of the country's most devastating diseases. She's confident that any ethical issues raised by current research techniques will be rendered moot by the development of more scientific procedures."
Tim O'Brien,"We want to give customers an inside view of our implementation so they could have a framework so they could go and do the same thing. If we can shorten the learning curve for our customers and for internal developers, that's success."
Tim O'Brien,There is no evidence Congress ... intended to displace the states as the primary regulators of the medical profession.
Tim O'Brien,"This is my first time entering photos. I had some good travel photos from Fiji and Latin America, mostly. Some were above water, and some below. They came out pretty well."
Tim O'Brien,Cooper Lighting has a history of community goodwill and generous corporate citizenship. We were pleased to participate in this project for such a well- deserved family.
Tom O'Brien,"Due to improvements in our overall technology platform, including specific enhancement such as the manufacturer's sticker imaging, the impact of international bidders on our business has been significant and will likely continue to grow."
Tom O'Brien,"In the fourth quarter, we were once again able to significantly grow sales and earnings over the prior year as our enhanced service offering continued to deliver our suppliers with industry-leading returns."
Tom O'Brien,"I think that comes about from never attempting to fail. There's times he'd go out in practice, and I'd say, If you don't throw five interceptions today, you didn't have a good practice.' You have to learn as a quarterback what you can and can't throw."
Tom O'Brien,He was helping his mother clean an office.
Tom O'Brien,"It's like we've changed jobs. We went from being a Big East school to an ACC school, and so in some respects, we're starting over."
Tom O'Brien,"It's like we've changed jobs, ... We went from being a Big East school to an ACC school, and so in some respects, we're starting over."
Tom O'Brien,Matt did a real nice job.
Tom O'Brien,"It looked like it was awful far off. We were fighting for our lives last year just to survive in the Big East with all the things swirling around us. We were just relieved that, as of July 1, it was over and we were definitely accepted into the conference and we look forward to a long relationship being in the ACC."
Tom O'Brien,"You play like you practice. That's pretty good. There it is. I'm going to use that example in the meeting. That's what he did. He got better, he got quicker, and he's throwing the ball extremely well."
Tom O'Brien,We will move forward and as a community and a community spirit we will succeed in the future.
Tom O'Brien,A great weekend for college football. It was special.
Tom O'Brien,"I think if Coach Welsh was still coaching there, it'd be different, ... I'm nine years removed."
Tom O'Brien,I think overall it's an excellent class and it'll be an exciting class with the opportunity to come in and compete towards our goal of winning the ACC championship.
Tom O'Brien,"You look at the class overall and I think what stands out to us is that there's speed in this class, and not only at the normal skill positions, but there's speed at all positions, which we think we've upgraded ourselves."
Tom O'Brien,"We are absolutely delighted that Hockey Day in Canada is coming to Stephenville,"
Tom O'Brien,"Army-Navy, by far, ... Many rivalries â€“ Ohio State-Michigan, USC-UCLA, Auburn-Alabama â€“ are regional rivalries within conferences that encompass a state, or maybe two states, whereas Army-Navy encompasses all 50 states."
Tom O'Brien,"We would certainly like to see an agreement reached that would see the continued operation of our mill, but if that's not possible and the mill does shut down, the streetlights will come on in Stephenville that night and every night thereafter,"
Joyce Carol Oates,The worst cynicism: a belief in luck.
Joyce Carol Oates,"What I aspired to be and was not, comforts me."
Joyce Carol Oates,"Boxing is about being hit rather more than it is about hitting, just as it is about feeling pain, if not devastating psychological paralysis, more than it is about winning."
Joyce Carol Oates,In love there are two things -- bodies and words.
Joyce Carol Oates,"When people say there is too much violence in my books, what they are saying is there is too much reality in life."
Joyce Carol Oates,Our house is made of glass... and our lives are made of glass; and there is nothing we can do to protect ourselves.
Joyce Carol Oates,Boxing has become America's tragic theater.
Barack Obama,The fact that you have now questioned my sincerity ... is regrettable but does not in any way diminish my deep respect for you nor my willingness to find a bipartisan solution to this problem.
Barack Obama,And Illinoisans want a Senate candidate who will attack the problems they and their families face rather than spending time attacking each other. I invite him to join me in such a race.
Barack Obama,"It is very important to recognize that the money that we spend now will not be wasted even if this particular strain of the virus, H5N1, ends up not becoming a pandemic flu, ... We know that over the next two, three decades there will be a pandemic flu. That's almost certain."
Barack Obama,You cannot deny that the influence of money and lobbying on this town has gotten progressively worse over the last several years.
Barack Obama,"Even if current rules are enforced, there are too many opportunities with lobbyists to influence policy in ways that hurt ordinary citizens."
Barack Obama,"Andy Warhol said we all get our 15 minutes of fame. I've already had an hour and a half. I mean, I'm so overexposed, I'm making Paris Hilton look like a recluse."
Barack Obama,"Instead of having a set of policies that are equipping people for the globalization of the economy, we have policies that are accelerating the most destructive trends of the global economy."
Barack Obama,"When disaster strikes, it tears the curtain away from the festering problems that we have beneath them,"
Barack Obama,"When students participate in debate, they learn to study issues in depth and from perspectives, a skill I use everyday in the Senate."
Barack Obama,"Only a handful of men and women leave an imprint on the conscience of a nation and on the history that they helped shape, ... John Johnson was one of these men."
Barack Obama,"We thought it was wrongheaded and the amount of anxiety caused by this review was significant. We stopped the VA from going backward, but we still need to move forward."
Barack Obama,"We thought it was wrongheaded and the amount of anxiety caused by this review was significant, ... We stopped the VA from going backward, but we still need to move forward."
Barack Obama,"But they sense ... that with just a change in priorities, we can make sure that every child in America has a decent shot at life, ... They know we can do better. And they want that choice."
Barack Obama,In cities and towns all across America it turns out that people pay for their own lunches and their own dinners. People who make far less than we do.
Barack Obama,John Kerry believes in an America where hard work is rewarded.
Barack Obama,"In the absence of dogs and hoses there is no immediate, obvious enemy before us, so it's harder to mobilize a sense of outrage, ... Rosa Parks did not just sit down on her own initiative. She was part of a movement."
Barack Obama,"'My friends, we live in the greatest nation in the history of the world. I hope you'll join with me as we try to change it.'"
Barack Obama,"What I worry about would be that you essentially have two chambers, the House and the Senate, but you have simply, majoritarian, absolute power on either side. And that's just not what the founders intended."
Barack Obama,"I know my country has not perfected itself. At times, we've struggled to keep the promise of liberty and equality for all of our people. We've made our share of mistakes, and there are times when our actions around the world have not lived up to our best intentions."
Michelle Obama,America is just downright mean.
Michelle Obama,"For the first time in my adult lifetime, I am really proud of my country. And not just because Barack has done well, but because I think people are hungry for change. And I have been desperate to see our country moving in that direction."
Michelle Obama,"The truth is, in order to get things like universal health care and a revamped education system, then someone is going to have to give up a piece of their pie so that someone else can have more."
Michelle Obama,"The realities are that, you know, as a black man, you know, Barack can get shot going to the gas station, you know."
Michelle Obama,We can make a commitment to promote vegetables and fruits and whole grains on every part of every menu. We can make portion sizes smaller and emphasize quality over quantity. And we can help create a culture - imagine this - where our kids ask for healthy options instead of resisting them.
Michelle Obama,And let's be clear: It's not enough just to limit ads for foods that aren't healthy. It's also going to be critical to increase marketing for foods that are healthy.
Olusegun Obasanjo,"I don't see why anybody should worry,"
Olusegun Obasanjo,That is a sign that peace is returning.
Olusegun Obasanjo,"Twelve months ago, nobody could have predicted the stunning series of events,"
Olusegun Obasanjo,and compassion too.
Roman Oben,We're going to have to rally behind him. We're going to have to have a good running game.
Roman Oben,"I grew up with guys who would run circles around me intellectually, ... But I always had opinions about things. You kind of had to when you grew up going to school 10 blocks from the White House."
Roman Oben,We take full responsibility for (them) touching our quarterback and not giving LT enough chances to do what he can do once he gets past the line of scrimmage. I think we failed in that regard.
Conor Oberst,"So when your (new) eyes meet mine they won't see no lies, just love..."
Conor Oberst,"You write such pretty words, But life's no storybook. Love's an excuse to get hurt. And to hurt. Do you like to hurt? I do, I do. Then hurt me, Then hurt me, Then hurt me..."
Conor Oberst,I believe that lovers should be draped in flowers/ And laid entwined together in a bed of clover/ Left there to sleep/ Left there to dream of happiness.
Conor Oberst,We must memorize nine numbers and deny we have a soul.
Conor Oberst,"No lies, just love."
Conor Oberst,Love's an excuse to get hurt.
Conor Oberst,They say it's better to bury your sadness in a graveyard or garden that waits for the spring to wake from its sleep and burst into green.
Conor Oberst,"I've cried, and you'd think I'd be better for it, but the sadness just sleeps, and it stays in my spine the rest of my life."
Conor Oberst,"Now I believe that lovers should be draped in flowers and laid entwined together on a bed of clover and left there to sleep, left there to dream of their happiness."
Conor Oberst,I really just want to be warm yellow light that pours over everyone I love.
Conor Oberst,"If the world could remain within a frame like a painting on the wall, I think we'd see the beauty then and stand staring in awe."
Conor Oberst,Why are you scared to dream of god when it's salvation that you want?
Conor Oberst,"There's all body types, but there's just one size."
Conor Oberst,"Screaming is bad for the voice, but it's good for the heart."
Conor Oberst,"Let the poets cry themselves to sleep, and all their tearful words will turn back into steam."
Conor Oberst,When everything is lonely I can be my best friend.
Conor Oberst,"I know a girl who cries when she practices violin because each note sounds so pure it just cuts into her, and then the melody comes pouring out her eyes. Now, to me, everything else just sounds like a lie."
James Oberstar,"If we elevate security without addressing the industry's liquidity, there will be no aircraft for the public to board,"
James Oberstar,"If we elevate security without addressing the industry's liquidity, there will be no aircraft for the public to board."
James Oberstar,"FAA has to shoulder the responsibility,"
James Oberstar,"With more than 5,000 people killed and 100,000 injured in truck-related crashes each year, we strongly urge that you refocus the agency on its core mission of 'safety as the highest priority."
James Oberstar,"Without direct financial intervention by the federal government we could soon see the financial liquidation of the airline industry, ... That is a very serious problem.Â  Aviation represents 10 percent of our gross domestic product. That's $700 billion dollars of a $7 trillion economy and the underpinning of mobility on which our whole economy depends."
James Oberstar,"The carriers seem unable to muster the discipline to reasonably price their product,"
James Oberstar,"If you make a comment like that, those words have consequences. People take note of someone saying something like that, and you have to substantiate those remarks. She didn't."
James Oberstar,"This merger and the others that follow will mean fewer choices - due to reduced competition, higher fares and likely, a serious deterioration in service, I am very skeptical that the merger of these two 'customer service-challenged,' organizations will improve this already dismal situation."
James Oberstar,Our nation's water/wastewater infrastructure is literally crumbling beneath our city streets. The hidden problem for America is 70 to 100 year water and sewer lines that don't have the capacity to respond to today's population growth and vastly increased water use and reuse.
James Oberstar,"Our nation's water/wastewater infrastructure is literally crumbling beneath our city streets, ... The hidden problem for America is 70 to 100 year water and sewer lines that don't have the capacity to respond to today's population growth and vastly increased water use and reuse."
Sean O'Casey,"Laughter is wine for the soul-laughter soft, or loud and deep, tinged through with seriousness. the hilarious declaration made by man that life is worth living."
Sean O'Casey,"Disease an never be conquered, can never be quelled by emotion's willful screaming or faith's symbolic prayer. It can only be conquered by the energy of humanity and the cunning in the mind of man. In the patience of a Curie, in the enlightenment of a Faraday, a Rutherford, a Pasteur, a Nightingale, and all other apostles of light and cleanliness, rather than of a woebegone godliness, we shall find final deliverance from plague, pestilence, and famine."
Sean O'Casey,The military mind is indeed a menace. Old-fashioned futurity that sees only men fighting and dying in smoke and fire; hears nothing more civilized than a cannonade; scents nothing but the stink of battle-wounds and blood.
Sean O'Casey,"Here, with whitened hair, desires failing, strength ebbing out of him, with the sun gone down and with only the serenity and the calm warning of the evening star left to him, he drank to Life, to all it had been, to what it was, to what it would be. Hurrah!"
Sean O'Casey,Every action of our lives touches on some chord that will vibrate in eternity.
Jack O'Connell,I'd fight tooth and nail to protect our high academic standards and to ensure sound science is protected in our classrooms.
Jack O'Connell,Our students can't afford to miss school. Our schools can't afford missing students. And our state can't afford to rest for one day until we close the gap in achievement that threatens the futures of many immigrant children.
Jack O'Connell,It's important to keep one core principle front and center: awarding a student a diploma without the skills and knowledge to back it up does the student a disservice.
Jack O'Connell,Awarding a student a diploma without the necessary skills and knowledge does a great disservice to that student.
Jack O'Connell,I hope 100 percent of students on the diploma track pass.
Jack O'Connell,"The [state's] growth model is a much more accurate indicator,"
Jack O'Connell,"The growth targets by the federal government have doubled,"
Jack O'Connell,"At a time when our nation should be investing in the future of our students as never before, this budget cuts education funding for the first time in a decade."
Jack O'Connell,"We accepted a higher proportion of English-learner students than any other state in the country, ... Our exclusion rate of English learners was 12%, while Texas' exclusion rate was 37.5% and New York's was 29%."
Jack O'Connell,"I hope this program to turn around the Oakland Unified School District will provide a model for innovation and commitment to our students and their families,"
Jack O'Connell,"This is class warfare, in essence."
Jack O'Connell,"We have accountability, we have world-class content standards. Now we have to provide nourishment."
Jack O'Connell,"To me, this is blatant class warfare. It's a blatant class attack, especially in light of the continuing tax cuts, and you are going to pay for the taxes by reducing health care for the poor and elderly."
Jack O'Connell,"Revenues did go up, and according to our agreement with the governor public education should have been one of the beneficiaries."
Jack O'Connell,"We must seek extraordinary achievement levels for those students to close the achievement gap,"
Jack O'Connell,"With data showing six years of improved student achievement, we know that California schools are headed in the right direction, ... We now need to maintain the focus on high standards to keep up the momentum for improved student achievement at all schools."
Jack O'Connell,It is clear that California must do more to improve student achievement. The scores released today are not surprising and are another indication of the challenges we face.
Jack O'Connell,"With data showing six years of improved student achievement, we know that California schools are headed in the right direction,"
Jack O'Connell,I'm particularly concerned about African-American students and English language learners. The answer is not to ignore the achievement gap by giving diplomas to unprepared students.
John O'Connell,Enrique turned some real heads up here. It was his best performance of the year defensively.
John O'Connell,"We're not a one-man team. We've got some good players. And they can say the same thing. A lot of attention goes to our best players, but there is definitely some talent on both teams."
John O'Connell,That's putting five great games together. There's no soft games anymore at all.
John O'Connell,The thing about him is he's so unselfish. He's only averaging about nine or 10 shots a game.
John O'Connell,Defense is our No. 1 asset.
Mike O'Connell,"You could see in the fourth quarter, we were just in scramble mode. We were just trying to run around, trying to get steals, and it's extremely tiring. It's not fun to play catch-up like that."
Mike O'Connell,Our offense will be our strength. We have a team that's going to have the puck. We have some speed. I believe that most of our team will benefit from that.
Mike O'Connell,"It's never easy, but you have to go by performance. Hannu played very well. Hannu has played at the minor league level and he's won big games there. He needs to get used to the NHL shooters. Even at practice, he's facing [players like] Murray and Samsonov. If we need to make a change going forward, we will."
Mike O'Connell,He wants a better opportunity. I think he looks at our team and sees he's not going to be able to make our team. I don't know what it is. I think he just wants a change of scenery.
Mike O'Connell,Many of the free agents could have gone somewhere else for the money. But I think they liked what we had.
Mike O'Connell,He's got some good offensive skill. He's still learning the game. It's a little different level up here at this time of year. But he definitely has a chance.
Mike O'Connell,"A tryout never hurt anything. I talked to his agent and told him if Byron was interested in doing it, we'd be interested. I don't know what will come of it. We're just keeping options open."
Mike O'Connell,The whole family gets involved. When I was a kid we all participated. Now my kids are taking part.
Mike O'Connell,"Ian is healthy, he has been cleared to play by the doctors and we look forward to having him back on our team."
Mike O'Connell,"Our defense was great in the first half. We were just mixing things up with them. Obviously, it worked. ... It was fun to see this group come together tonight and play with a lot of heart."
Mike O'Connell,"We felt we needed to shake up the team and, sometimes, you have to make some difficult decisions to better the team."
Mike O'Connell,"[Girard and Sigalet] remain top prospects and have shown tremendous character in overcoming their physical setbacks, ... We look forward to seeing both players at training camp."
Mike O'Connell,What it turned into was hockey's version of fast-break basketball.
Mike O'Connell,there's no low balls here.
Mike O'Connell,"We're pleased that we were able to come to this agreement in advance of the arbitration process, ... We recognize that Hal is an important part of our defense and is one of our steadiest and most reliable players."
Mike O'Connell,We're pleased that we were able to come to this agreement in advance of the arbitration process. We recognize that Hal is an important part of our defense and is one of our steadiest and most reliable players.
Mike O'Connell,"I think we have the ability to get something done with both of them to get them in. I think we're a little closer to getting something done with Boynton, but I don't know when it might happen with either one of them."
Brian O'Connor,Those guys in the bullpen have been worked hard. I was trying to sneak through one more inning with Jacob.
Brian O'Connor,Sean is a talented player at the plate and on the mound. You can't hold that talent down. You can go out there on the mound and change the game in a hurry and [also] going out there and hacking like he did.
Brian O'Connor,"We just need to continue to progress. The season is still young, we're only 20 percent through the season, but we just need to keep working on our skills so that we are improving up to the start of the ACC season against Georgia Tech."
Brian O'Connor,"We take pride in being able to execute that small game. We did not do that [yesterday] at times. Sometimes you don't get the job done, but the guys didn't give up, that is what was important."
Brian O'Connor,"He really had a good performance today. But I was hard on Pat today. I am still not completely satisfied with the way he threw. Believe it or not, even though he shut them out. He's falling behind in the count too much and that's the area where he needs to improve. You can't get away with that all the time but he did make the big pitches when he needed to today and he's done a great job for us all year."
Brian O'Connor,"Sean Doolittle absolutely set the tone for that game with his performance on the mound on just four days rest. He set the tone for the weekend and fortunately, Casey came in there in the ninth and we found a way to win at the end."
Brian O'Connor,"It's a terrible burden on the poorest, most vulnerable citizens of the state, especially those on fixed income,"
Brian O'Connor,"It is so comfortable when you play at home. You have your own locker room and your own routine. It's tough to play on the road. You win on the road with good pitching, a good starting pitching performance. That is what we did not get last weekend in two out of three games. That's the difference. It allows our young kids to relax a little bit and just play."
Brian O'Connor,I'm just so happy for Mike Ballard. It's so rare that you can be part of [a no-hitter] as a coach and as a player. For him to go out there and accomplish what he did is really amazing and is a testament to him.
Brian O'Connor,The key to game for me was how Doolittle managed his innings on the mound. He only gave up single runs when BC scored. A couple of those could have very easily gotten out of hand and he didn't let them. That gave us a chance to stay within reach.
Brian O'Connor,There are a lot of people in the family who don't see each other too often. They're still catching up. A somber mood is going on.
Brian O'Connor,"We didn't necessarily have a strategy. We all had our strengths and weaknesses, but we also had enough faith in one another to let whoever had a gut feeling about the answer go ahead and buzz in."
Brian O'Connor,"Our offensive execution was really good, and I think that was the story of the game."
Brian O'Connor,The cheapest energy you can buy is energy you don't use.
Brian O'Connor,It was important to get him back out there and give him a little confidence heading into a key weekend for us.
Brian O'Connor,"He wants the competition, he wants the best. He wants to play big-time football. He's maybe just a little too small, a little too slow. But I think he'll contribute, maybe on special teams as a freshman. If he makes it, he'll make it by out-working everybody."
Brian O'Connor,I think that shows the character of this team that we keep fighting back. That's something that you develop over time.
Brian O'Connor,"Coach Anderson's experience as a college coach and a player in collegiate and professional baseball will make him a great addition to our coaching staff, ... On the field, he will be working with our catchers while assisting with the hitters in our program. I am looking forward to his contributions to Cavalier Baseball."
Brian O'Connor,"Coach Anderson's experience as a college coach and a player in collegiate and professional baseball will make him a great addition to our coaching staff. On the field, he will be working with our catchers while assisting with the hitters in our program. I am looking forward to his contributions to Cavalier Baseball."
Brian O'Connor,"Any time in college baseball you can get 30 wins before you have 10 losses, you put yourself in really great position. We need to take advantage of every opportunity we have at home."
Brian O'Connor,"Richmond is playing very good baseball as of late. There has always been a rivalry between Richmond and Virginia in baseball, and they've had a great baseball program in the last ten years."
Brian O'Connor,Those big-run innings are important to open up leads. We took advantage of our opportunities toward the end of the game and a couple of guys got clutch hits and we were able to have a four-run inning.
Eileen O'Connor,"Today's plea is the result of determined efforts by United States investigators and attorneys working to vindicate the trust the American people deserve to have in the institutions of their government, including the tax system that supports it. People who enrich themselves by engaging in illegal activities compound their crimes by failing to pay taxes on their ill-gotten gains."
Eileen O'Connor,"The Justice Department is working vigorously to stop the preparation and filing of the false or fraudulent returns that unfairly shift the tax burden to honest American taxpayers. People who hire others to prepare their returns should review their returns carefully to make sure that they are true, correct, and complete."
Eileen O'Connor,The Tax Division of the Department of Justice has made it a high priority to put an end to the business of providing false tax advice.
Eileen O'Connor,People who prepare false or fraudulent tax returns unfairly shift the tax burden to honest taxpayers. The Department of Justice and the Internal Revenue Service are working vigorously to stop systematic abuses of the tax system.
Eileen O'Connor,"The Department of Justice is committed to using all available law enforcement tools to recover tax revenue, punish tax offenders, and to prevent future misconduct. People who promote, facilitate, or engage in plans or schemes to avoid reporting their income or another person's income are risking penalties and, where appropriate, criminal prosecution."
Eileen O'Connor,The Department of Justice is firmly committed to shutting down fraudulent trust schemes that cost the treasury and law-abiding taxpayers millions of dollars each year.
Eileen O'Connor,The law is clear that income from the casino gaming activities of Native American tribes is taxable.
Eileen O'Connor,"Anyone receiving tax advice should verify the motives and qualifications of those giving it, even those claiming to be charitable organizations."
Flannery O'Connor,It is better to be young in your failures than old in your successes.
Flannery O'Connor,"There was a time when the average reader read a novel simply for the moral he could get out of it, and however nanve that may have been, it was a good deal less nanve than some of the limited objectives he has now. Today novels are considered to be entirely concerned with the social or economic or psychological forces that they will by necessity exhibit, or with those details of daily life that are for the good novelist only means to some deeper end."
Flannery O'Connor,"Writing a novel is a terrible experience, during which the hair often falls out and the teeth decay."
Flannery O'Connor,"When in Rome, do as you done in Milledgeville."
Flannery O'Connor,To expect too much is to have a sentimental view of life and this is a softness that ends in bitterness.
Flannery O'Connor,The writer operates at a peculiar crossroads where time and place and eternity somehow meet. His problem is to find that location.
Flannery O'Connor,The writer can choose what he writes about but he cannot choose what he is able to make live.
Flannery O'Connor,"I preach there are all kinds of truth, your truth and somebody else's. But behind all of them there is only one truth and that is that there's no truth."
Flannery O'Connor,"Everywhere I go, I'm asked if I think the universities stifle writers. My opinion is that they don't stifle enough of them. There's many a best seller that could have been prevented by a good teacher."
Flannery O'Connor,"At its best our age is an age of searchers and discoverers, and at its worst, an age that has domesticated despair and learned to live with it happily."
Flannery O'Connor,The Southerner is usually tolerant of those weaknesses that proceed from innocence.
Flannery O'Connor,"The basis of art is truth, both in matter and in mode."
Flannery O'Connor,"Manners are of such great consequence to the novelist that any kind will do. Bad manners are better than no manners at all, and because we are losing our customary manners, we are probably overly conscious of them; this seems to be a condition that produces writers."
Flannery O'Connor,"Faith is what someone knows to be true, whether they believe it or not."
Flannery O'Connor,I am a writer because writing is the thing I do best.
Flannery O'Connor,The writer should never be ashamed of staring. There is nothing that does not require his attention.
Flannery O'Connor,"It seems that the fiction writer has a revolting attachment to the poor, for even when he writes about the rich, he is more concerned with what they lack than with what they have."
Flannery O'Connor,There's many a bestseller that could have been prevented by a good teacher.
Flannery O'Connor,"I am not afraid that the book will be controversial, I'm afraid it will not be controversial."
Flannery O'Connor,I find that most people know what a story is until they sit down to write one.
Flannery O'Connor,"When a book leaves your hands, it belongs to God. He may use it to save a few souls or to try a few others, but I think that for the writer to worry is to take over God's business."
Flannery O'Connor,"All my stories are about the action of grace on a character who is not very willing to support it, but most people think of these stories as hard, hopeless and brutal."
Flannery O'Connor,I don't deserve any credit for turning the other cheek as my tongue is always in it.
Flannery O'Connor,The truth does not change according to our ability to stomach it.
Flannery O'Connor,Conviction without experience makes for harshness.
Jack O'Connor,"When a team gets to a final, victory is more important than performance, ... But we want to extend the Kerry tradition of playing quality football and winning with style."
