author,quote
Gregg Easterbrook,"Jewish persecution is a historical memory of the present generation and people fear it in the present day, and that's why those references are so much more powerful. I just understand that better now."
Gregg Easterbrook,"It was Orwellian. I completely disappeared, and disappeared the same day. It was by early that evening when the Times story ran. That was an overreaction. All human beings under pressure behave poorly."
Gregg Easterbrook,"It was actually a very nice little book done by a gift book company. They illustrated it with pictures from 1920s football, before there were face guards."
Gregg Easterbrook,"Inevitably, these sorts of things are going to come back to blow up in people's faces."
Gregg Easterbrook,"I'm working seven days a week in the fall. I couldn't possibly keep that up. This is only for the fall. In the last couple of years I've tended to do most of my serious writing in the winter, when there's nothing going on with football."
Gregg Easterbrook,"I'm a smart guy, I know the history of this issue and why people care about it."
Gregg Easterbrook,"I would guess that at the very least that all blogs that are affiliated with an organization are going to be edited, if they're not already."
Gregg Easterbrook,"I view the players as entertainers. Their job is to entertain you, and although an Arizona Cardinals game might not have that effect, most of them do."
Gregg Easterbrook,"I think they completely overreacted by firing me, but in my mind I think this coming a month after Rush Limbaugh had a lot to do with it."
Gregg Easterbrook,I think the thing that I most appreciate now is that stereotypes involving Jewish identity activate fears of persecution that exist in the present day.
Gregg Easterbrook,"I think that might have been an element in it, and people have asked me that very thing. Remember, Disney is the majority shareholder, but it is not an operating division of Disney."
Gregg Easterbrook,"I think professional sports, football, to use it as an example, it's fundamentally a form of entertainment."
Gregg Easterbrook,I don't think there are many larger lessons to be found in sports.
Gregg Easterbrook,I didn't view myself as attacking the boss. I viewed my boss at ESPN as the publisher and president of ESPN.
Gregg Easterbrook,"I behaved poorly by starting this whole thing and I made some mistakes in dealing with it, and they made some mistakes in dealing with me, and taking down all my stuff was probably one of them."
Gregg Easterbrook,"Heroic people take risks to themselves to help others. There's nothing heroic about accepting $5 million to go out and run around chasing a ball, although you may show fortitude or those other qualities while you do it."
Gregg Easterbrook,"For what I wrote that started this whole controversy, I deserved to be criticized, and I felt bad about writing it. I felt bad mainly as a writer and a thinker."
Gregg Easterbrook,"Even though Rush is not me and the situations were very different, I think, in the Rush Limbaugh thing, ESPN was criticized for not acting, and you remember that after a couple days of controversy over Rush."
Gregg Easterbrook,"ESPN has said that they fired me without having been told to do so by Disney, and I actually believe that. I think they did it on their own."
Gregg Easterbrook,But if you could make that mistake and press the send button and the entire world sees it forever.
Gregg Easterbrook,"But by showing us live coverage of every bad thing happening everywhere in the world, cable news makes life seem like it's just an endless string of disasters - when, for most people in most places today, life is fairly good."
Gregg Easterbrook,And then ESPN fired me. I did not think that was a fitting punishment.
Gregg Easterbrook,"And if there was something, suppose I wanted to write something really damning or embarrassing about one of the owners, that would really be a problem on the NFL's site."
Gregg Easterbrook,"Torture numbers, and they'll confess to anything."
Gregg Easterbrook,"Everyone needs a certain amount of money. Beyond that, we pursue money because we know how to obtain it. We don't necessarily know how to obtain happiness."
George Eastman,"You push the button, we do the rest."
George Eastman,What we do during our working hours determines what we have; what we do in our leisure hours determines what we are.
George Eastman,"Light makes photography. Embrace light. Admire it. Love it. But above all, know light. Know it for all you are worth, and you will know the key to photography."
John Eastman,"We don't really worry about who we are playing,"
John Eastman,"We went above and beyond. We're required to notify all neighbors, but we notified everyone in that township range because of our experience in the initial review. We notified everyone in Milner and everyone in Saddle Mountain Estates. So far, we haven't received any comments."
John Eastman,"We are going to treat it as a normal week just like any other game. Obviously, our kids know it's homecoming, but as a football team, we haven't even talked about it."
John Eastman,"All are very strong judges. The one who's probably best prepared for the role of state Supreme Court justice is Vance Raye. The others are highly regarded. Morrison England is a relatively recent appointment to a court. For him, a little more time on the bench would be useful."
John Eastman,If he wants to give her judicial experience why doesn't he nominate her to the Fifth Circuit (Court of Appeals)?
John Eastman,We would best honor Chief Justice RehnquistÃ¢s memory and legacy by getting back to his project of restoring constitutionalism. That means enforcing the limits on government that are clearly in the Constitution and not making up and enforcing rights that are not in the Constitution.
Clint Eastwood,They say marriages are made in Heaven. But so is thunder and lightning.
Clint Eastwood,There's only one way to have a happy marriage and as soon as I learn what it is I'll get married again.
Clint Eastwood,"He played the tour because he loved the game, but he loved to play percentage golf,'' Miller said."
Clint Eastwood,"Harry Callahan: I know what you're thinking. Did he fire six shots or only five? Well, to tell you the truth, in all this excitement, I've kinda lost track myself. But being as this is a .44 Magnum, the most powerful handgun in the world, and would blow your head clean off, you've got to ask yourself one question: Do I feel lucky? Well, do ya punk?"
Clint Eastwood,"Politicians have to make unpopular decisions. Schwarzenegger is going to understand the nature of his job. I wish him good luck, he's going to need it. It's going to be difficult for him."
Clint Eastwood,"Hollywood, as everyone knows, glamorizes physical courage. . . . if I had to define courage myself, I wouldn't say it's about shooting people. I'd say it's the quality that stimulates people, that enables them to move ahead and look beyond themselves."
Clint Eastwood,Ten Million Dollar Baby.
Clint Eastwood,"Go ahead, make my day."
Clint Eastwood,"Half of them are suicides or accidents, Martha. Don't exaggerate."
Clint Eastwood,Men must know their limitations.
Adam Eaton,"The arm strength and stamina's there. I felt good in the sixth inning, made some good pitches and got them 1-2-3. It's definitely nice to go out there in the sixth and put up a zero."
Adam Eaton,"Toward the end of September, the finger was pretty much gone from the mind, and pitches were starting to come back to where they were. I felt good about going into the postseason, but obviously came up short."
Adam Eaton,"I'd been waiting a few years to get to that point, put a bunch of hard work in. Seeing the fruits of my labor pay off the way they were and just having kind of a freak injury prevent that from continuing was frustrating."
Adam Eaton,"You play 162 games, get to the playoffs and not perform the way you want to. We're just frustrated more than anything."
Adam Eaton,"I still haven't been able to find a baseball player who has had this. You think about elbows, shoulders, ankles, knees, but this is definitely a different thing."
Adam Eaton,"Just one statement would be: missed opportunities. We didn't get that one big hit, that stolen base or take advantage of a mental mistake they made. It's just frustrating, more than anything."
Mark Eaton,"I said a few words to them, but I'm not going to call myself Rudy or anything. I played there, so those guys can see that they're not too far from reaching their goals. If I can be any kind of inspiration to them, that'd be great."
Mark Eaton,We had a lot of quality chances and we all thought it was just a matter of time. (Anderson) had been playing well against us and we talked about just getting people in front of him.
Mark Eaton,"The thing that makes it difficult is that every team in this league has a lot of pride. If you see that a team has beaten you the last three or four games, a sense of pride takes over and you say, 'Enough is enough.' It's like what we did earlier this season against Los Angeles."
Mark Eaton,"We tried to learn from our mistakes (Monday). Their success comes from their defensemen shooting the puck and the guy in front not allowing the goalie to catch the puck cleanly. If they shot the puck, we wanted it to be from the outside or the boards."
Mark Eaton,"The losing is coming at a bad time. We have to figure out a way to win games. It doesn't have to be pretty, but we have to win."
Mark Eaton,"We're the fourth-seeded team, so we know we're going to have to win a few road games. Now is as good a time as any. This is an important game. We'd like to win both games, but we want to get at least one."
Mark Eaton,It was fun and it brought back good memories. I probably hadn't swung a bat in five years and I'd never used a wooden bat.
Shirin Ebadi,"The condition of women in Islamic societies as a whole is also far from desirable. However, we should acknowledge that there are differences. In certain countries, the conditions are much better and in others much worse."
Shirin Ebadi,I maintain that nothing useful and lasting can emerge from violence.
Shirin Ebadi,I hope the example of Saddam Hussein will give a lesson to leaders of other countries where human rights are not respected.
Shirin Ebadi,"Democracy doesn't recognize east or west; democracy is simply people's will. Therefore, I do not acknowledge that there are various models of democracy; there is just democracy itself."
Shirin Ebadi,"Women are the victims of this patriarchal culture, but they are also its carriers. Let us keep in mind that every oppressive man was raised in the confines of his mother's home."
Shirin Ebadi,"No American soldier should be allowed to se t foot on Iranian soil, regardless of the criticism we have of the Iranian government."
Abba Eban,"Lest Arab governments be tempted out of sheer routine to rush into impulsive rejection, let me suggest that tragedy is not what men suffer but what they miss."
Abba Eban,Consensus is what many people say in chorus but do not believe as individuals.
Abba Eban,Men and nations behave wisely once they have exhausted all the other alternatives.
Abba Eban,His ignorance is encyclopedic
Abba Eban,History teaches us that men and nations behave wisely once they have exhausted all other alternatives.
Isabelle Eberhardt,"I am full of the sorrow that goes with changes in surroundings, those successive stages of annihilation that slowly lead to the great and final void."
Isabelle Eberhardt,One must never look for happiness: one meets it by the way
Isabelle Eberhardt,One must never look for happiness:  one meets it by the way
Isabelle Eberhardt,"For those who know the value of and exquisite taste of solitary freedom (for one is only free when alone), the act of leaving is the bravest and most beautiful of all."
Isabelle Eberhardt,"The farther behind I leave the past, the closer I am to forging my own character"
Buddy Ebsen,Use it or lose it. I'm using what's left of my mind and I enjoy it very much and it seems to keep my mind productive.
Buddy Ebsen,"Writing fiction, there are no limits to what you write as long as it increases the value of the paper you are writing on."
Buddy Ebsen,I had a mother who taught me there is no such thing as failure. It is just a temporary postponement of success.
Robert Eckert,"Third quarter results are disappointing as sales increases in much of our portfolio were offset by declines in the Barbie brand,"
Robert Eckert,Today is a major step in cleaning up the past. This is a plan that will enable us to leverage our core brands and increase cash flow. I still believe the basic foundation of this enterprise -- our core brands -- is sound and has the opportunity to be as successful as ever.
Robert Eckert,"Based on retail sell-through, we expect to see an improvement in international sales during the second half of the year,"
Aaron Eckhart,"It's mostly done with smiles and being very enthusiastic. No matter what you're saying, if you're doing it in a likable enough way, they'll forgive you."
Aaron Eckhart,"For Nick, the game, basically, is convincing people. It's getting people to look at things your way. That's the big game in life, and that's what he's teaching his son. That's what he and his friends talk about when they get together. He's not defending cigarettes so much as he's defending his right to defend cigarettes."
Aaron Eckhart,"I think people could come out of this movie thinking, although all of these are very serious subjects, (political) spin is very serious because the truth is more important than the spin. But sometimes spin becomes the truth, or that's the perception."
Aaron Eckhart,He came prepared to play. He fulfilled the author's intention. It's his movie. He's the man in it.
Aaron Eckhart,"All these people are so firm on their positions. That's where the humor in the movie comes from, ... It's like the debate team. Nothing is rooted, everything is malleable. As soon as you start to hate what Nick Naylor is saying, then you have a senator saying the same thing. Everybody is complicit; whatever their cause is, they all have unethical thoughts. It just shows that we're all just out there trying to ply our trade."
Aaron Eckhart,"the highest regard you can receive. That photo can describe an entire life, just an honor, as well as a fun moment."
Aaron Eckhart,"Audiences like both savory and unsavory characters, and [even] unsavory elements can be attractive. It all depends on how passionate you are about playing them."
Meister Eckhart,"[...] Cause in eternity there's no yesterday or tomorrow, but only Now."
Meister Eckhart,"It is a fair trade and an equal exchange: to the extent that you depart from things, thus far, no more and no less, God enters into you with all that is his, as far as you have stripped yourself of yourself in all things. It is here that you should b"
Meister Eckhart,"Time is what keeps the light from reaching us. There is no greater obstacle to God than time: and not only time but temporalities, not only temporal things but temporal affections, not only temporal affections but the very taint and smell of time."
Meister Eckhart,"You must learn an inner solitude, wherever or with whomsoever you may be. You must learn to penetrate things and find God there, to get a strong impression of God firmly fixed in your mind."
Meister Eckhart,"If you seek the kernel, then you must break the shell. An likewise, if you would know the reality of Nature, you must destroy the appearance, and the farther you go beyond the appearance, the nearer you will be to the essence."
Meister Eckhart,"To be sure, this requires effort and love, a careful cultivation of the spiritual life, and a watchful, honest, active oversight of all one's mental attitudes towards things and people. It is not to be learned by world-flight, running away from things, turning solitary and going apart from the world. Rather, one must learn an inner solitude, where or with whomsoever he may be. He must learn to penetrate things and find God there, to get a strong impression of God firmly fixed on his mind."
Meister Eckhart,"Godâ€™s gifts are meted out according to the taker, not according to the giver."
Meister Eckhart,"There exists only the present instant... a Now which always and without end is itself new. There is no yesterday nor any tomorrow, but only Now, as it was a thousand years ago and as it will be a thousand years hence."
Meister Eckhart,"God expects but one thing of you, and that is that you should come out of yourself in so far as you are a created being made and let God be God in you."
Meister Eckhart,Every creature is a word of God.
Meister Eckhart,"If the only prayer you ever say in your entire life is thank you, it will be enough."
Meister Eckhart,"If the only prayer you said in your whole life was, thank you, that would suffice."
Meister Eckhart,"We are celebrating the feast of the Eternal Birth which God the Father has borne and never ceases to bear in all eternity... But if it takes not place in me, what avails it? Everything lies in this, that it should take place in me."
Meister Eckhart,"Truly, it is in darkness that one finds the light, so when we are in sorrow, then this light is nearest of all to us."
Meister Eckhart,"One person who has mastered life is better than a thousand persons who have mastered only the contents of books, but no one can get anything out of life without God."
Meister Eckhart,"When you are thwarted, it is your own attitude that is out of order."
Meister Eckhart,"What we plant in the soil of contemplation, we shall reap in the harvest of action."
Meister Eckhart,Words derive their power from the original word.
Meister Eckhart,All God wants of man is a peaceful heart.
Meister Eckhart,"A human being has so many skins inside, covering the depths of the heart. We know so many things, but we don't know ourselves! Why, thirty or forty skins or hides, as thick and hard as an ox's or bear's, cover the soul. Go into your own ground and learn to know yourself there."
Meister Eckhart,To be full of things is to be empty of God. To be empty of things is to be full of God.
Meister Eckhart,"The knower and the known are one. Simple people imagine that they should see God as if he stood there and they here. This is not so. God and I, we are one in knowledge."
Meister Eckhart,The more we have the less we own.
Meister Eckhart,"Man goes far away or near but God never goes far-off; he is always standing close at hand, and even if he cannot stay within he goes no further than the door."
Meister Eckhart,A just person is one who is conformed and transformed into justice.
Meister Eckhart,The eye with which I see God is the same eye with which God sees me.
Meister Eckhart,The outward work will never be puny if the inward work is great.
Meister Eckhart,"He who would be serene and pure needs but one thing, detachment."
Meister Eckhart,The price of inaction is far greater than the cost of making a mistake.
Meister Eckhart,Only the hand that erases can write the true thing.
Meister Eckhart,"What a man takes in by contemplation, that he pours out in love."
Meister Eckhart,Do exactly what you would do if you felt most secure.
Meister Eckhart,If God gave the soul his whole creation she would not be filled thereby but only with himself.
Meister Eckhart,"No-one knows what the soul is.. But what we do know is, the soul is where God works compassion."
Meister Eckhart,"You may call God love, you may call God goodness. But the best name for God is compassion."
Meister Eckhart,God is at home; it is we who have gone for a walk.
Meister Eckhart,The outward man is the swinging door; the inner man is the still hinge.
Meister Eckhart,"What we plant in the soil of contemplation, we shall reap in the harvest of action"
Meister Eckhart,"God is at home, it's we who have gone out for a walk."
Marc Ecko,"We knew this was worth fighting for, and clearly the mayor must have been misinformed. I can't wait until Wednesday."
Marc Ecko,Producing a game that encompasses such originality and innovation has been an incredible experience and we are very excited to unveil Getting Up. This tour is our way to celebrate its launch and say thanks to all of our supporters.
Marc Ecko,"This is not intended as a how-to, ... This is a pop culture moment, not a criminal activity."
Marc Ecko,"We are, as we have for nearly 10 months, continuing our dialogue with the proper authorities to reach a mutually agreed upon means of hosting this event on August 24th as planned, ... I have retained legal counsel who will be vigorously and zealously pursuing my First Amendment interestsâ€¦"
Marc Ecko,"We're going to do it, ... This is America."
David Eckstein,"He's doing well. The kidney is doing great. He's in some pain from the surgery, but we couldn't ask for anything better."
David Eckstein,"We've got a good opportunity. But we know them; they're going to be ready to play. But we'll show up, too."
David Eckstein,"When you have a guy like (Pujols) who every single night comes out and with the lineups we've had has the average he has, the homers he has, the RBIs he has ... and plays defense the way he plays defense, that's (the MVP). It's not even a question."
David Eckstein,"I know that at some point in time it's going to be on. I love it, it's one of my favorite plays."
David Eckstein,"When my sister has the two kids (and) the two of them look like they're going to have the same problem in life, it just is like, `Yeah, this can end now, ... But there are so many worse things that could happen."
David Eckstein,"When my sister has the two kids (and) the two of them look like they're going to have the same problem in life, it just is like, 'Yeah, this can end now. But there are so many worse things that could happen."
David Eckstein,Those guys are stepping up big when we lose key guys. They have stepped in and done unbelievable jobs.
David Eckstein,"I hope not. Because if it does, you're in trouble. He's got some great stuff."
David Eckstein,We expected to win. I didn't even pack anything (Wednesday) or make any plans for getting home because I thought we would win tonight.
David Eckstein,"We held home field advantage. One thing we've got to do, we've got to stay aggressive. We can't wait to get over there."
David Eckstein,"The way Jimmy [Edmonds] hit the home run in Game 6, and making the catch he made in Game 7 -- it just seemed like every one of those games was so intense. Home-field advantage was a real key, so you definitely have to be ready to play."
David Eckstein,We have a couple of guys capable of hitting a lot of home runs that haven't yet.
David Eckstein,"Last year had a lot of tradition and a lot of history and now we're opening up something new -- and it's beautiful. It's a new era of baseball. You definitely miss the old stadium, but now you have something as beautiful as this. You're kind of torn between them both."
David Eckstein,"He's a Gold Glover,"
David Eckstein,That could come down to a 1-0 game with those guys on the mound. So it was very key for us to go out there and get some runs early.
David Eckstein,Scott's a hard-nosed guy who really understands and loves playing the game.
David Eckstein,"It's fun,"
David Eckstein,It never gets old having the opportunity to throw some champagne. This is so much fun.
David Eckstein,"It's pretty loud. The whole game, there's like a buzz going through (the stands). It's nice, it was fun going out there."
David Eckstein,"I feel very confident with two strikes. I feel it's more of a freedom. I get very upset with myself if I make an out on a bad pitch before two strikes. With two strikes, it's all out the window. I feel free."
David Eckstein,I feel almost like a freedom. You get to swing at a pitch no matter where it is. I love it.
David Eckstein,"How many little kids are out there fighting because they know David did it? ... A lot of people have said to me that we are an inspiration. . . . People say, `How do you do it?' What choice do I have? You get up and go."
David Eckstein,"How many little kids are out there fighting because they know David did it? ... A lot of people have said to me that we are an inspiration. ... People say, `How do you do it?' What choice do I have? You get up and go."
David Eckstein,"It was one of those things where we definitely wanted a family friend, ... We didn't want someone from too far outside the family, because sometimes you might not know what the intentions behind it are. With Lorie, she's a great friend to our family, as well as a great person. We've known her a long time. It was perfect."
David Eckstein,"On paper, we have more talent [than 2002]. Without a doubt. And we have more experience now, because we've done it before. But it's a long season."
David Eckstein,"Without a doubt, ... His location was unbelievable. You watch the film and he throws the ball up a lot, but today he was throwing the ball down, right at the knees, on the corners. He did a fantastic job tonight."
David Eckstein,"I was in complete control. I knew what I was saying. I had a meaning behind it,"
David Eckstein,"Having gone through this other times, I have full confidence in the surgery. Actually, it'll probably be a day of joy. Because my dad will get a lot of his freedom back."
David Eckstein,"Watch this. Froze him like you wouldn't believe. Definitely, he has not just a fastball."
David Eckstein,"I told them baseball owed them nothing and wasn't a fair game. I emphasized what a privilege that it is to wear a uniform every day. I challenged them to do something to earn and deserve the right to wear a uniform. I warned them that if they didn't, they might not be wearing one."
David Eckstein,It's one of those things. Baseball is a funny game. Every club can beat any club. They come out and play great against us. It's hard to believe to see where they're standing. They've got a great club.
David Eckstein,I've hit balls with everything I've got and it doesn't go over the fence. So I definitely run hard. I'll never have the opportunity to sit there and watch one as it goes out because I don't have that kind of pop.
David Eckstein,"By starting up the action with the hit-and-run and making him swing the bat and try to hit the ball to the right side, that might have gotten him going. It takes a little while, but his swing looked a lot better tonight."
Umberto Eco,"There is no great sport in having bullets flying about one in every direction, but I find they have less horror when among them than when in anticipation."
Umberto Eco,"Nothing is more fleeting than external form, which withers and alters like the flowers of the field at the appearance of autumn"
Umberto Eco,"The ideology of this America wants to establish reassurance through Imitation. But profit defeats ideology, because the consumers want to be thrilled not only by the guarantee of the Good but also by the shudder of the Bad."
Umberto Eco,"There is a constant in the average American imagination and taste, for which the past must be preserved and celebrated in full-scale authentic copy; a philosophy of immortality as duplication. It dominates the relation with the self, with the past, not infrequently with the present, always with History and, even, with the European tradition."
Ric Edelman,"Left to their own devices, (investors) naturally choose safety and it's one of the worst decisions they can make,"
Ric Edelman,"[So spread your wealth, and you should be fine. If you do, you can rest easy while the market shudders.] Interest rates are cyclical; they go up and they go down, ...  Trying to ride that roller coaster is silly."
